-178.6162751944041,72.19965877960877,177.48076119883748,1.8263190480567995,4.844724991291903,130.1464188241998,0
-178.44439960148657,72.13769602629016,177.63151362536988,1.8557092643225839,4.8290058153002855,130.14474904811726,0
-178.3612067073381,72.1059175221769,177.68785322116827,1.930725530489527,4.829774833667381,130.13943330415748,0
-178.28657651102722,72.08167790539812,177.7613128741721,2.0253247137219375,4.7966396362532,130.1342035732081,0
-177.9355742175564,71.90305096119792,178.45212739389672,2.2054246641494024,4.655105341664902,130.10606074323962,0
-177.8907650764786,72.0325810442756,178.8512330592165,2.360008300016534,4.566361431191164,130.34639732972394,0
-178.53241029222565,72.00249814521743,178.4625542546568,2.4261520301610258,4.53532651785136,130.4814905959527,0
-178.3357856822734,71.86937014366048,178.85660156909182,2.461339542475864,4.650519759013681,130.6914822459672,0
-177.67565666415246,71.74833669926763,179.531761189279,2.493238751102903,4.754816723619195,130.87380927723942,0
-176.05828554947698,71.55759982731131,-179.1007158395306,2.3827728205896257,4.753000713101107,131.0224892997065,0
-176.08107452036444,71.5923537201092,-179.40517858024876,2.268330280614291,4.76768045929265,131.1126032518625,0
-174.94709432154474,71.52326683927136,-178.62758180636786,2.49198687984321,4.702312217082582,131.24130932303586,0
-175.31297477169898,71.48441826932188,-179.04241506512238,2.755934894233343,4.589065837336766,131.29934002630543,0
-174.92033657346192,71.27131626062689,-178.53032341948267,3.311769885187201,4.432567578800765,131.18459037095778,0
-174.95529921699054,71.03271545234598,-178.43566496113823,3.424548165860658,4.5530255400883854,130.86121171748243,0
-175.06186154012477,70.78269604213419,-178.28263132952083,3.805660282728363,4.497472955894152,130.66503516750822,0
-175.66758405996003,70.38816276376267,-178.71964775501453,3.76363829169543,4.505588055193733,130.59581940231044,0
-175.78405804896545,70.20213242557315,-178.8886685436334,3.890682807203839,4.364831671825557,130.71945638968432,0
-175.49598523604425,70.00426906942863,-178.7754317016084,3.9552047672906117,4.08974508539931,130.91221759747944,0
-175.26275981870214,69.92550106290443,-178.61616073204831,3.963153108557941,3.870377703865117,131.17208172387535,0
-175.07600858112949,69.83393890993487,-177.53377901661545,3.798644928368713,3.4757014265097994,131.2920667614108,0
-174.51210391760026,69.84882144046615,-175.48942807185853,3.7913301525198846,3.3659320192999287,131.21985237581043,0
-173.47627267843612,69.90772698695434,-172.29397591475168,4.006153546019558,3.197014644207184,131.00161436167178,0
-174.14516814097274,69.94353125048889,-169.6840280482127,4.124069431522623,3.126405954456002,131.16216724613403,0
-173.9193575841231,69.85841693433835,-166.0553412637898,4.244367686268836,3.0868212005235005,132.24358673639014,0
-173.40946162187004,69.94131730115491,-160.24389542987828,4.48331618213196,3.102874266284894,133.90764281956726,0
-172.6593934511422,70.03150648624637,-155.55180832972778,4.837988238157302,3.103326544967438,135.85744629898423,0
-171.90961291345155,70.20343113935405,-149.20779207908583,4.588538631034738,3.0683287975232862,139.7291068263968,0
-171.10873428445922,70.14641542939665,-144.4001158459054,4.700089266661195,2.914694527800449,143.25896919348554,0
-169.84749120397413,70.08968408067335,-137.37520967565064,4.886902012738539,2.903541338225968,148.66552476660334,0
-164.4677914653405,70.32052602573873,-126.62779102968753,5.176704062942781,2.936594441918183,152.67232415857882,0
-164.01346637448833,70.69842062973287,-120.48921348961515,5.576374053767184,2.9284489010382537,159.1563019883834,0
-161.86546570152933,70.77953988783975,-112.87133390781044,5.712090387953619,2.8063568095530758,162.4289704515939,0
-161.24517377435473,70.79928550461614,-107.70886581776956,6.187961520175564,2.7002137577981045,168.32030397243835,0
