DeviceTag: Movella DOT1,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-19 17:14:56.388,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
1772762,1.0000,0.0004,-0.0002,0.0003,0.0083,0.0067,0.3109,0.2516,0.2057,9.3265,0.0268,-0.0110,0.0181,0.0979,0.1069,0.0964,0.9391,0.0157,-0.0087,0.3432,1.3465,-1.5478,40.1305,0
1773095,1.0000,0.0005,-0.0002,0.0003,0.0095,0.0068,0.3125,0.2855,0.2091,9.3762,0.0287,-0.0099,0.0192,0.1003,0.1089,0.0959,0.9391,0.0157,-0.0087,0.3431,1.3500,-1.5485,40.1262,0
1773428,1.0000,0.0004,-0.0001,0.0003,0.0080,0.0082,0.3111,0.2424,0.2498,9.3342,0.0265,-0.0088,0.0188,0.0969,0.1084,0.0940,0.9391,0.0157,-0.0086,0.3431,1.3492,-1.5471,40.1201,0
1773762,1.0000,0.0004,-0.0002,0.0003,0.0074,0.0069,0.3103,0.2250,0.2117,9.3082,0.0246,-0.0111,0.0194,0.0969,0.1064,0.0930,0.9391,0.0157,-0.0087,0.3431,1.3447,-1.5502,40.1226,0
1774095,1.0000,0.0004,-0.0002,0.0003,0.0086,0.0060,0.3107,0.2601,0.1841,9.3204,0.0266,-0.0122,0.0190,0.0994,0.1094,0.0969,0.9391,0.0157,-0.0087,0.3431,1.3441,-1.5552,40.1211,0
1774428,1.0000,0.0005,-0.0002,0.0003,0.0097,0.0072,0.3125,0.2940,0.2196,9.3746,0.0277,-0.0102,0.0181,0.0999,0.1045,0.0964,0.9391,0.0157,-0.0087,0.3431,1.3457,-1.5566,40.1158,0
1774762,1.0000,0.0005,-0.0001,0.0003,0.0081,0.0078,0.3118,0.2457,0.2396,9.3533,0.0280,-0.0072,0.0188,0.0979,0.1060,0.0940,0.9391,0.0157,-0.0087,0.3431,1.3479,-1.5522,40.1185,0
1775095,1.0000,0.0004,-0.0002,0.0003,0.0069,0.0075,0.3098,0.2099,0.2299,9.2939,0.0260,-0.0102,0.0184,0.0959,0.1040,0.0972,0.9391,0.0157,-0.0087,0.3430,1.3462,-1.5536,40.1129,0
1775428,1.0000,0.0004,-0.0002,0.0003,0.0084,0.0058,0.3108,0.2533,0.1789,9.3245,0.0259,-0.0108,0.0192,0.0974,0.1035,0.0991,0.9392,0.0157,-0.0087,0.3430,1.3442,-1.5561,40.1036,0
1775762,1.0000,0.0005,-0.0002,0.0003,0.0091,0.0073,0.3116,0.2748,0.2244,9.3480,0.0277,-0.0104,0.0193,0.0974,0.1050,0.0986,0.9391,0.0157,-0.0087,0.3431,1.3458,-1.5578,40.1171,0
1776095,1.0000,0.0004,-0.0001,0.0003,0.0082,0.0075,0.3115,0.2486,0.2304,9.3448,0.0269,-0.0080,0.0190,0.0994,0.1069,0.0974,0.9391,0.0157,-0.0087,0.3431,1.3457,-1.5548,40.1189,0
1776428,1.0000,0.0004,-0.0001,0.0003,0.0077,0.0071,0.3103,0.2333,0.2176,9.3089,0.0261,-0.0087,0.0189,0.0967,0.1084,0.0920,0.9391,0.0157,-0.0087,0.3431,1.3443,-1.5533,40.1242,0
1776762,1.0000,0.0004,-0.0002,0.0003,0.0079,0.0064,0.3110,0.2378,0.1950,9.3309,0.0263,-0.0102,0.0192,0.0955,0.1079,0.0986,0.9391,0.0157,-0.0087,0.3431,1.3432,-1.5546,40.1237,0
1777095,1.0000,0.0005,-0.0002,0.0003,0.0094,0.0069,0.3117,0.2823,0.2114,9.3518,0.0276,-0.0104,0.0187,0.0984,0.1094,0.0964,0.9391,0.0157,-0.0087,0.3432,1.3446,-1.5563,40.1314,0
