DeviceTag: Movella DOT1,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-19 17:43:48.471,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
1120788,1.0000,0.0005,-0.0002,0.0003,0.0084,0.0053,0.3106,0.2540,0.1625,9.3189,0.0276,-0.0101,0.0176,-0.0112,0.6704,-0.0688,0.9994,0.0082,-0.0142,-0.0301,0.9844,-1.6017,-3.4696,0
1121122,1.0000,0.0005,-0.0002,0.0003,0.0088,0.0049,0.3115,0.2654,0.1517,9.3443,0.0281,-0.0096,0.0157,-0.0100,0.6660,-0.0654,0.9994,0.0082,-0.0142,-0.0302,0.9854,-1.6014,-3.4705,0
1121455,1.0000,0.0005,-0.0001,0.0003,0.0086,0.0054,0.3112,0.2596,0.1658,9.3367,0.0273,-0.0089,0.0158,-0.0115,0.6665,-0.0649,0.9994,0.0082,-0.0142,-0.0302,0.9851,-1.5996,-3.4707,0
1121788,1.0000,0.0004,-0.0002,0.0003,0.0089,0.0053,0.3112,0.2678,0.1633,9.3372,0.0268,-0.0102,0.0169,-0.0129,0.6660,-0.0649,0.9994,0.0082,-0.0142,-0.0301,0.9836,-1.6005,-3.4693,0
1122122,1.0000,0.0005,-0.0002,0.0003,0.0082,0.0053,0.3112,0.2467,0.1633,9.3349,0.0277,-0.0102,0.0166,-0.0115,0.6650,-0.0630,0.9994,0.0082,-0.0142,-0.0301,0.9838,-1.6013,-3.4688,0
1122455,1.0000,0.0005,-0.0002,0.0003,0.0085,0.0054,0.3114,0.2555,0.1650,9.3408,0.0279,-0.0104,0.0172,-0.0115,0.6660,-0.0649,0.9994,0.0082,-0.0142,-0.0301,0.9845,-1.6026,-3.4674,0
1122788,1.0000,0.0005,-0.0002,0.0003,0.0086,0.0050,0.3117,0.2592,0.1534,9.3495,0.0287,-0.0090,0.0158,-0.0105,0.6675,-0.0659,0.9994,0.0081,-0.0140,-0.0302,0.9727,-1.5768,-3.4715,0
1123122,1.0000,0.0005,-0.0002,0.0003,0.0083,0.0054,0.3109,0.2500,0.1652,9.3283,0.0274,-0.0097,0.0169,-0.0105,0.6675,-0.0649,0.9994,0.0081,-0.0140,-0.0302,0.9723,-1.5767,-3.4705,0
1123455,1.0000,0.0004,-0.0002,0.0003,0.0082,0.0052,0.3106,0.2475,0.1615,9.3193,0.0268,-0.0090,0.0170,-0.0110,0.6646,-0.0640,0.9994,0.0080,-0.0140,-0.0302,0.9707,-1.5752,-3.4694,0
1123788,1.0000,0.0005,-0.0002,0.0003,0.0082,0.0054,0.3114,0.2460,0.1654,9.3422,0.0284,-0.0093,0.0158,-0.0105,0.6675,-0.0659,0.9994,0.0081,-0.0140,-0.0302,0.9722,-1.5744,-3.4706,0
1124122,1.0000,0.0005,-0.0002,0.0003,0.0085,0.0052,0.3107,0.2554,0.1600,9.3195,0.0283,-0.0095,0.0164,-0.0110,0.6646,-0.0635,0.9994,0.0081,-0.0140,-0.0302,0.9737,-1.5738,-3.4702,0
1124455,1.0000,0.0005,-0.0002,0.0003,0.0088,0.0051,0.3110,0.2643,0.1560,9.3306,0.0281,-0.0095,0.0164,-0.0095,0.6660,-0.0649,0.9994,0.0081,-0.0140,-0.0302,0.9746,-1.5732,-3.4696,0
1124788,1.0000,0.0005,-0.0002,0.0003,0.0087,0.0053,0.3111,0.2615,0.1634,9.3337,0.0276,-0.0097,0.0162,-0.0105,0.6670,-0.0664,0.9994,0.0081,-0.0140,-0.0302,0.9748,-1.5730,-3.4695,0
1125122,1.0000,0.0005,-0.0002,0.0003,0.0085,0.0057,0.3114,0.2565,0.1755,9.3404,0.0277,-0.0104,0.0171,-0.0105,0.6646,-0.0659,0.9994,0.0081,-0.0140,-0.0301,0.9749,-1.5743,-3.4677,0
1125455,1.0000,0.0005,-0.0002,0.0003,0.0084,0.0053,0.3113,0.2530,0.1621,9.3399,0.0279,-0.0105,0.0164,-0.0125,0.6621,-0.0615,0.9994,0.0081,-0.0140,-0.0301,0.9755,-1.5757,-3.4674,0
1125788,1.0000,0.0005,-0.0002,0.0003,0.0086,0.0053,0.3116,0.2604,0.1626,9.3474,0.0282,-0.0107,0.0165,-0.0110,0.6660,-0.0630,0.9994,0.0081,-0.0140,-0.0301,0.9766,-1.5774,-3.4671,0
1126122,1.0000,0.0005,-0.0002,0.0003,0.0085,0.0051,0.3107,0.2575,0.1560,9.3219,0.0279,-0.0096,0.0162,-0.0066,0.6660,-0.0669,0.9994,0.0081,-0.0140,-0.0301,0.9772,-1.5771,-3.4672,0
1126455,1.0000,0.0005,-0.0002,0.0003,0.0085,0.0055,0.3110,0.2557,0.1687,9.3292,0.0280,-0.0094,0.0169,-0.0090,0.6675,-0.0669,0.9994,0.0081,-0.0140,-0.0301,0.9780,-1.5764,-3.4657,0
1126788,1.0000,0.0005,-0.0002,0.0003,0.0085,0.0054,0.3114,0.2572,0.1652,9.3420,0.0277,-0.0091,0.0159,-0.0066,0.6655,-0.0630,0.9994,0.0081,-0.0140,-0.0301,0.9782,-1.5750,-3.4655,0
1127122,1.0000,0.0005,-0.0002,0.0003,0.0085,0.0056,0.3118,0.2572,0.1734,9.3542,0.0279,-0.0099,0.0156,-0.0120,0.6665,-0.0659,0.9994,0.0081,-0.0140,-0.0301,0.9789,-1.5751,-3.4657,0
1127455,1.0000,0.0005,-0.0002,0.0003,0.0084,0.0052,0.3110,0.2531,0.1598,9.3294,0.0275,-0.0102,0.0169,-0.0105,0.6680,-0.0635,0.9994,0.0081,-0.0140,-0.0301,0.9787,-1.5760,-3.4643,0
1127788,1.0000,0.0005,-0.0002,0.0003,0.0083,0.0052,0.3113,0.2496,0.1590,9.3383,0.0272,-0.0094,0.0161,-0.0144,0.6665,-0.0630,0.9994,0.0081,-0.0140,-0.0301,0.9780,-1.5753,-3.4646,0
1128122,1.0000,0.0005,-0.0002,0.0003,0.0083,0.0052,0.3113,0.2506,0.1607,9.3397,0.0278,-0.0097,0.0176,-0.0100,0.6670,-0.0684,0.9994,0.0081,-0.0140,-0.0301,0.9784,-1.5751,-3.4627,0
1128455,1.0000,0.0004,-0.0002,0.0003,0.0086,0.0053,0.3109,0.2594,0.1629,9.3281,0.0269,-0.0096,0.0155,-0.0095,0.6670,-0.0659,0.9994,0.0081,-0.0140,-0.0301,0.9771,-1.5747,-3.4636,0
1128789,1.0000,0.0005,-0.0002,0.0003,0.0083,0.0050,0.3116,0.2499,0.1532,9.3470,0.0283,-0.0100,0.0171,-0.0100,0.6626,-0.0640,0.9994,0.0081,-0.0140,-0.0301,0.9785,-1.5750,-3.4614,0
1129122,1.0000,0.0005,-0.0001,0.0003,0.0086,0.0051,0.3109,0.2595,0.1573,9.3259,0.0275,-0.0089,0.0160,-0.0149,0.6680,-0.0640,0.9994,0.0081,-0.0140,-0.0301,0.9784,-1.5733,-3.4619,0
1129455,1.0000,0.0004,-0.0002,0.0003,0.0084,0.0054,0.3113,0.2540,0.1654,9.3400,0.0269,-0.0092,0.0166,-0.0115,0.6636,-0.0645,0.9994,0.0081,-0.0140,-0.0301,0.9772,-1.5722,-3.4618,0
1129789,1.0000,0.0005,-0.0002,0.0003,0.0085,0.0054,0.3114,0.2557,0.1660,9.3420,0.0275,-0.0107,0.0167,-0.0120,0.6665,-0.0635,0.9994,0.0081,-0.0140,-0.0301,0.9771,-1.5740,-3.4615,0
1130122,1.0000,0.0005,-0.0002,0.0003,0.0085,0.0051,0.3113,0.2563,0.1561,9.3383,0.0279,-0.0095,0.0163,-0.0071,0.6636,-0.0674,0.9994,0.0081,-0.0140,-0.0301,0.9777,-1.5735,-3.4614,0
1130455,1.0000,0.0004,-0.0002,0.0003,0.0086,0.0052,0.3107,0.2605,0.1605,9.3210,0.0262,-0.0099,0.0163,-0.0066,0.6660,-0.0684,0.9994,0.0081,-0.0140,-0.0301,0.9751,-1.5737,-3.4597,0
1130789,1.0000,0.0004,-0.0001,0.0003,0.0085,0.0051,0.3112,0.2554,0.1562,9.3362,0.0266,-0.0088,0.0163,-0.0105,0.6602,-0.0635,0.9994,0.0081,-0.0140,-0.0301,0.9732,-1.5719,-3.4590,0
1131122,1.0000,0.0005,-0.0002,0.0003,0.0083,0.0051,0.3115,0.2519,0.1569,9.3440,0.0272,-0.0103,0.0158,-0.0095,0.6626,-0.0640,0.9994,0.0081,-0.0140,-0.0301,0.9725,-1.5728,-3.4599,0
1131455,1.0000,0.0005,-0.0002,0.0003,0.0085,0.0052,0.3116,0.2555,0.1608,9.3482,0.0277,-0.0099,0.0158,-0.0134,0.6650,-0.0630,0.9994,0.0081,-0.0140,-0.0301,0.9728,-1.5730,-3.4606,0
1131789,1.0000,0.0005,-0.0002,0.0003,0.0084,0.0051,0.3117,0.2539,0.1572,9.3496,0.0285,-0.0103,0.0161,-0.0144,0.6660,-0.0645,0.9994,0.0081,-0.0140,-0.0301,0.9746,-1.5740,-3.4612,0
