DeviceTag: Movella DOT2,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-22 15:09:20.709,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
1060704,1.0000,0.0009,-0.0005,0.0002,0.0037,0.0067,0.3253,0.1150,0.2085,9.7582,0.0544,-0.0289,0.0112,0.2654,0.8958,-0.7708,0.9914,0.0107,-0.0032,0.1307,1.1703,-0.5291,15.0192,0
1061038,1.0000,0.0009,-0.0005,0.0002,0.0032,0.0066,0.3245,0.1019,0.2061,9.7335,0.0551,-0.0304,0.0118,0.2649,0.8943,-0.7717,0.9914,0.0107,-0.0032,0.1307,1.1713,-0.5300,15.0190,0
1061371,1.0000,0.0009,-0.0005,0.0002,0.0032,0.0069,0.3250,0.0997,0.2152,9.7494,0.0548,-0.0300,0.0111,0.2673,0.8972,-0.7722,0.9914,0.0107,-0.0033,0.1307,1.1719,-0.5302,15.0175,0
1061704,1.0000,0.0009,-0.0005,0.0002,0.0037,0.0070,0.3244,0.1151,0.2201,9.7320,0.0542,-0.0291,0.0117,0.2664,0.8977,-0.7722,0.9914,0.0107,-0.0032,0.1307,1.1713,-0.5285,15.0173,0
1062038,1.0000,0.0009,-0.0005,0.0002,0.0031,0.0062,0.3245,0.0994,0.1961,9.7335,0.0553,-0.0308,0.0106,0.2659,0.8958,-0.7698,0.9914,0.0107,-0.0032,0.1307,1.1727,-0.5300,15.0150,0
1062371,1.0000,0.0009,-0.0005,0.0002,0.0034,0.0065,0.3243,0.1064,0.2039,9.7297,0.0544,-0.0305,0.0105,0.2688,0.8970,-0.7693,0.9914,0.0107,-0.0033,0.1307,1.1724,-0.5311,15.0124,0
1062704,1.0000,0.0009,-0.0005,0.0002,0.0031,0.0069,0.3253,0.0977,0.2166,9.7592,0.0544,-0.0298,0.0113,0.2644,0.8997,-0.7703,0.9914,0.0107,-0.0033,0.1307,1.1722,-0.5308,15.0118,0
1063038,1.0000,0.0009,-0.0005,0.0002,0.0033,0.0067,0.3248,0.1047,0.2083,9.7448,0.0540,-0.0298,0.0108,0.2634,0.8933,-0.7708,0.9914,0.0107,-0.0033,0.1307,1.1712,-0.5305,15.0100,0
1063371,1.0000,0.0009,-0.0005,0.0002,0.0032,0.0066,0.3240,0.1010,0.2077,9.7201,0.0543,-0.0297,0.0104,0.2649,0.8967,-0.7703,0.9914,0.0107,-0.0033,0.1306,1.1708,-0.5299,15.0069,0
1063704,1.0000,0.0009,-0.0005,0.0002,0.0030,0.0062,0.3243,0.0958,0.1954,9.7286,0.0545,-0.0304,0.0111,0.2664,0.8972,-0.7737,0.9914,0.0107,-0.0033,0.1306,1.1707,-0.5307,15.0055,0
1064038,1.0000,0.0009,-0.0005,0.0002,0.0035,0.0070,0.3248,0.1097,0.2177,9.7446,0.0540,-0.0300,0.0109,0.2654,0.8948,-0.7693,0.9914,0.0107,-0.0033,0.1306,1.1696,-0.5308,15.0038,0
1064371,1.0000,0.0009,-0.0005,0.0002,0.0035,0.0066,0.3250,0.1106,0.2070,9.7495,0.0545,-0.0314,0.0115,0.2678,0.8953,-0.7722,0.9914,0.0107,-0.0033,0.1306,1.1695,-0.5335,15.0031,0
1064704,1.0000,0.0009,-0.0005,0.0002,0.0036,0.0066,0.3244,0.1122,0.2071,9.7325,0.0539,-0.0292,0.0105,0.2659,0.8943,-0.7712,0.9914,0.0107,-0.0033,0.1306,1.1682,-0.5320,15.0008,0
1065038,1.0000,0.0009,-0.0005,0.0002,0.0031,0.0063,0.3246,0.0992,0.1980,9.7392,0.0557,-0.0309,0.0110,0.2644,0.8982,-0.7717,0.9914,0.0107,-0.0033,0.1306,1.1705,-0.5338,14.9993,0
1065371,1.0000,0.0009,-0.0005,0.0002,0.0037,0.0073,0.3257,0.1154,0.2278,9.7706,0.0545,-0.0288,0.0102,0.2664,0.8938,-0.7722,0.9914,0.0107,-0.0033,0.1305,1.1704,-0.5315,14.9962,0
1065704,1.0000,0.0009,-0.0005,0.0002,0.0037,0.0064,0.3241,0.1163,0.2006,9.7240,0.0555,-0.0298,0.0114,0.2664,0.8977,-0.7722,0.9914,0.0107,-0.0033,0.1305,1.1723,-0.5312,14.9954,0
1066038,1.0000,0.0009,-0.0005,0.0002,0.0038,0.0065,0.3251,0.1178,0.2032,9.7516,0.0539,-0.0294,0.0104,0.2654,0.8953,-0.7698,0.9914,0.0107,-0.0033,0.1305,1.1712,-0.5301,14.9928,0
1066371,1.0000,0.0009,-0.0005,0.0002,0.0034,0.0063,0.3243,0.1055,0.1985,9.7300,0.0549,-0.0302,0.0106,0.2673,0.8948,-0.7717,0.9914,0.0107,-0.0033,0.1305,1.1718,-0.5306,14.9908,0
1066704,1.0000,0.0009,-0.0005,0.0002,0.0030,0.0069,0.3248,0.0940,0.2149,9.7445,0.0547,-0.0308,0.0107,0.2659,0.8938,-0.7712,0.9914,0.0107,-0.0033,0.1305,1.1721,-0.5322,14.9889,0
1067038,1.0000,0.0009,-0.0005,0.0002,0.0033,0.0073,0.3250,0.1031,0.2273,9.7504,0.0539,-0.0307,0.0112,0.2664,0.8938,-0.7737,0.9914,0.0107,-0.0033,0.1305,1.1710,-0.5337,14.9879,0
1067371,1.0000,0.0009,-0.0005,0.0002,0.0036,0.0062,0.3244,0.1133,0.1940,9.7308,0.0542,-0.0292,0.0107,0.2678,0.8943,-0.7712,0.9914,0.0107,-0.0033,0.1304,1.1703,-0.5322,14.9859,0
1067704,1.0000,0.0009,-0.0005,0.0002,0.0038,0.0062,0.3251,0.1189,0.1957,9.7522,0.0548,-0.0294,0.0108,0.2693,0.8943,-0.7727,0.9914,0.0107,-0.0033,0.1304,1.1709,-0.5311,14.9844,0
1068038,1.0000,0.0009,-0.0005,0.0002,0.0031,0.0070,0.3245,0.0993,0.2200,9.7353,0.0548,-0.0304,0.0104,0.2659,0.8962,-0.7708,0.9914,0.0107,-0.0033,0.1304,1.1714,-0.5318,14.9819,0
1068371,1.0000,0.0009,-0.0005,0.0002,0.0033,0.0073,0.3245,0.1053,0.2285,9.7345,0.0553,-0.0306,0.0115,0.2698,0.8955,-0.7698,0.9914,0.0108,-0.0033,0.1304,1.1738,-0.5363,14.9855,0
1068704,1.0000,0.0009,-0.0005,0.0002,0.0035,0.0063,0.3246,0.1088,0.1990,9.7382,0.0544,-0.0296,0.0113,0.2683,0.8943,-0.7693,0.9914,0.0108,-0.0033,0.1304,1.1736,-0.5356,14.9851,0
