DeviceTag: Movella DOT1,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-22 14:27:19.840,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
769076,1.0000,0.0005,-0.0002,0.0003,0.0007,0.0032,0.3104,0.0219,0.0996,9.3126,0.0271,-0.0108,0.0181,0.2168,-0.0959,-1.8994,0.6024,0.0045,0.0037,0.7982,0.6460,-0.1612,105.9104,0
769409,1.0000,0.0005,-0.0002,0.0003,0.0007,0.0036,0.3103,0.0222,0.1113,9.3088,0.0274,-0.0104,0.0172,0.2170,-0.0940,-1.8979,0.6024,0.0045,0.0037,0.7982,0.6465,-0.1608,105.9091,0
769742,1.0000,0.0005,-0.0002,0.0003,0.0004,0.0033,0.3102,0.0150,0.1036,9.3061,0.0274,-0.0104,0.0176,0.2146,-0.0974,-1.8999,0.6024,0.0045,0.0037,0.7982,0.6469,-0.1604,105.9093,0
770076,1.0000,0.0005,-0.0002,0.0003,0.0006,0.0033,0.3106,0.0192,0.1044,9.3165,0.0273,-0.0100,0.0170,0.2156,-0.0979,-1.8999,0.6024,0.0045,0.0037,0.7982,0.6469,-0.1560,105.9168,0
770409,1.0000,0.0005,-0.0002,0.0003,0.0009,0.0035,0.3099,0.0292,0.1086,9.2959,0.0271,-0.0104,0.0178,0.2153,-0.0940,-1.9004,0.6024,0.0045,0.0037,0.7982,0.6469,-0.1557,105.9188,0
770742,1.0000,0.0005,-0.0002,0.0003,0.0007,0.0032,0.3100,0.0225,0.1011,9.2989,0.0275,-0.0113,0.0172,0.2151,-0.0950,-1.8984,0.6024,0.0045,0.0037,0.7982,0.6475,-0.1571,105.9188,0
771076,1.0000,0.0004,-0.0002,0.0003,0.0009,0.0033,0.3107,0.0284,0.1028,9.3207,0.0264,-0.0106,0.0180,0.2156,-0.0964,-1.8979,0.6023,0.0045,0.0037,0.7982,0.6461,-0.1572,105.9219,0
771409,1.0000,0.0004,-0.0002,0.0003,0.0008,0.0032,0.3104,0.0246,0.0989,9.3108,0.0270,-0.0107,0.0172,0.2141,-0.0940,-1.8975,0.6024,0.0045,0.0037,0.7982,0.6458,-0.1574,105.9206,0
771742,1.0000,0.0004,-0.0002,0.0003,0.0004,0.0033,0.3104,0.0148,0.1032,9.3120,0.0268,-0.0103,0.0177,0.2161,-0.0984,-1.8979,0.6023,0.0045,0.0037,0.7982,0.6451,-0.1568,105.9212,0
772076,1.0000,0.0005,-0.0002,0.0003,0.0006,0.0032,0.3107,0.0209,0.0987,9.3196,0.0273,-0.0104,0.0176,0.2146,-0.0940,-1.8975,0.6023,0.0045,0.0037,0.7982,0.6454,-0.1564,105.9224,0
772409,1.0000,0.0005,-0.0002,0.0003,0.0006,0.0032,0.3106,0.0212,0.1005,9.3175,0.0273,-0.0111,0.0170,0.2153,-0.0959,-1.8994,0.6023,0.0045,0.0037,0.7982,0.6457,-0.1574,105.9231,0
772742,1.0000,0.0005,-0.0002,0.0003,0.0007,0.0032,0.3108,0.0240,0.1010,9.3254,0.0273,-0.0105,0.0176,0.2163,-0.0955,-1.8999,0.6023,0.0045,0.0037,0.7982,0.6461,-0.1572,105.9232,0
773076,1.0000,0.0005,-0.0002,0.0003,0.0009,0.0033,0.3095,0.0284,0.1026,9.2852,0.0270,-0.0102,0.0180,0.2156,-0.0959,-1.8989,0.6023,0.0045,0.0037,0.7982,0.6460,-0.1565,105.9245,0
