DeviceTag: Movella DOT2,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-19 17:29:14.234,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
1114455,1.0000,0.0009,-0.0005,0.0002,0.0071,0.0031,0.3250,0.2167,0.1005,9.7489,0.0518,-0.0300,0.0108,-0.3948,0.5603,-0.7249,0.9522,0.0007,-0.0127,-0.3051,0.5189,-1.3574,-35.5396,0
1114788,1.0000,0.0009,-0.0005,0.0002,0.0071,0.0027,0.3252,0.2174,0.0897,9.7553,0.0531,-0.0311,0.0107,-0.3918,0.5588,-0.7273,0.9522,0.0007,-0.0127,-0.3051,0.5193,-1.3591,-35.5408,0
1115122,1.0000,0.0009,-0.0005,0.0002,0.0073,0.0024,0.3260,0.2228,0.0796,9.7791,0.0523,-0.0310,0.0109,-0.3948,0.5603,-0.7229,0.9522,0.0007,-0.0127,-0.3051,0.5181,-1.3606,-35.5411,0
1115455,1.0000,0.0009,-0.0005,0.0002,0.0078,0.0027,0.3256,0.2387,0.0895,9.7688,0.0538,-0.0305,0.0107,-0.3977,0.5613,-0.7249,0.9522,0.0007,-0.0127,-0.3051,0.5199,-1.3613,-35.5418,0
1115789,1.0000,0.0009,-0.0005,0.0002,0.0077,0.0031,0.3267,0.2372,0.1007,9.8021,0.0519,-0.0300,0.0113,-0.3909,0.5605,-0.7244,0.9522,0.0007,-0.0127,-0.3051,0.5180,-1.3609,-35.5412,0
1116122,1.0000,0.0009,-0.0005,0.0002,0.0078,0.0028,0.3252,0.2377,0.0913,9.7552,0.0535,-0.0298,0.0110,-0.3948,0.5613,-0.7239,0.9522,0.0007,-0.0127,-0.3051,0.5192,-1.3602,-35.5412,0
1116455,1.0000,0.0009,-0.0005,0.0002,0.0069,0.0025,0.3245,0.2106,0.0850,9.7350,0.0527,-0.0299,0.0099,-0.3889,0.5610,-0.7268,0.9522,0.0007,-0.0127,-0.3051,0.5188,-1.3597,-35.5435,0
1116789,1.0000,0.0009,-0.0005,0.0002,0.0073,0.0032,0.3255,0.2255,0.1034,9.7635,0.0533,-0.0316,0.0113,-0.3928,0.5579,-0.7263,0.9522,0.0007,-0.0127,-0.3051,0.5196,-1.3624,-35.5425,0
1117122,1.0000,0.0009,-0.0005,0.0002,0.0073,0.0031,0.3253,0.2243,0.1006,9.7579,0.0531,-0.0315,0.0109,-0.3938,0.5608,-0.7234,0.9522,0.0007,-0.0127,-0.3051,0.5200,-1.3650,-35.5429,0
1117455,1.0000,0.0009,-0.0005,0.0002,0.0076,0.0027,0.3259,0.2327,0.0898,9.7766,0.0526,-0.0298,0.0102,-0.3933,0.5618,-0.7239,0.9522,0.0007,-0.0127,-0.3052,0.5195,-1.3643,-35.5447,0
1117789,1.0000,0.0009,-0.0005,0.0002,0.0073,0.0027,0.3259,0.2246,0.0898,9.7770,0.0533,-0.0303,0.0108,-0.3933,0.5603,-0.7249,0.9522,0.0007,-0.0127,-0.3052,0.5202,-1.3645,-35.5450,0
1118122,1.0000,0.0009,-0.0005,0.0002,0.0069,0.0029,0.3248,0.2133,0.0962,9.7450,0.0538,-0.0298,0.0108,-0.3933,0.5637,-0.7268,0.9522,0.0007,-0.0127,-0.3052,0.5220,-1.3637,-35.5452,0
1118455,1.0000,0.0009,-0.0005,0.0002,0.0073,0.0029,0.3258,0.2242,0.0949,9.7725,0.0527,-0.0306,0.0102,-0.3948,0.5579,-0.7239,0.9522,0.0007,-0.0127,-0.3052,0.5216,-1.3645,-35.5469,0
1118789,1.0000,0.0009,-0.0005,0.0002,0.0076,0.0026,0.3260,0.2326,0.0857,9.7800,0.0534,-0.0306,0.0106,-0.3938,0.5588,-0.7239,0.9522,0.0007,-0.0127,-0.3052,0.5227,-1.3653,-35.5481,0
1119122,1.0000,0.0009,-0.0005,0.0002,0.0079,0.0028,0.3260,0.2419,0.0921,9.7797,0.0535,-0.0299,0.0106,-0.3923,0.5627,-0.7214,0.9522,0.0007,-0.0127,-0.3052,0.5239,-1.3647,-35.5490,0
