DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-22 15:09:20.852,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
1062038,1.0000,-0.0002,-0.0003,0.0008,0.0037,-0.0047,0.3172,0.1150,-0.1428,9.5167,-0.0140,-0.0201,0.0463,0.2622,0.4561,-1.1455,0.9617,-0.0050,-0.0081,0.2740,-0.8084,-0.7295,31.8087,0
1062371,1.0000,-0.0002,-0.0003,0.0008,0.0041,-0.0046,0.3174,0.1269,-0.1417,9.5207,-0.0132,-0.0201,0.0474,0.2642,0.4531,-1.1440,0.9617,-0.0050,-0.0080,0.2739,-0.8075,-0.7277,31.8054,0
1062704,1.0000,-0.0002,-0.0003,0.0008,0.0041,-0.0042,0.3175,0.1271,-0.1281,9.5252,-0.0133,-0.0207,0.0469,0.2603,0.4556,-1.1416,0.9617,-0.0050,-0.0080,0.2739,-0.8069,-0.7271,31.8018,0
1063038,1.0000,-0.0002,-0.0003,0.0008,0.0041,-0.0041,0.3171,0.1248,-0.1261,9.5131,-0.0134,-0.0196,0.0472,0.2632,0.4512,-1.1455,0.9617,-0.0050,-0.0080,0.2739,-0.8065,-0.7243,31.7984,0
1063371,1.0000,-0.0002,-0.0003,0.0008,0.0038,-0.0044,0.3170,0.1162,-0.1329,9.5088,-0.0143,-0.0193,0.0467,0.2622,0.4546,-1.1421,0.9617,-0.0051,-0.0080,0.2739,-0.8076,-0.7210,31.7938,0
1063704,1.0000,-0.0002,-0.0003,0.0008,0.0035,-0.0046,0.3170,0.1080,-0.1411,9.5097,-0.0130,-0.0203,0.0477,0.2617,0.4541,-1.1406,0.9617,-0.0050,-0.0080,0.2738,-0.8064,-0.7195,31.7916,0
1064038,1.0000,-0.0002,-0.0003,0.0008,0.0047,-0.0042,0.3173,0.1450,-0.1289,9.5176,-0.0132,-0.0199,0.0459,0.2642,0.4526,-1.1436,0.9617,-0.0050,-0.0079,0.2738,-0.8055,-0.7174,31.7853,0
1064371,1.0000,-0.0002,-0.0003,0.0008,0.0037,-0.0042,0.3175,0.1148,-0.1291,9.5245,-0.0135,-0.0204,0.0470,0.2612,0.4536,-1.1460,0.9618,-0.0050,-0.0079,0.2738,-0.8053,-0.7161,31.7818,0
1064704,1.0000,-0.0002,-0.0004,0.0008,0.0040,-0.0046,0.3167,0.1230,-0.1387,9.5002,-0.0127,-0.0214,0.0464,0.2603,0.4541,-1.1450,0.9618,-0.0050,-0.0079,0.2737,-0.8035,-0.7168,31.7774,0
1065038,1.0000,-0.0002,-0.0004,0.0008,0.0036,-0.0044,0.3166,0.1110,-0.1336,9.4979,-0.0137,-0.0216,0.0476,0.2588,0.4536,-1.1431,0.9618,-0.0050,-0.0079,0.2737,-0.8036,-0.7179,31.7746,0
