DeviceTag: Movella DOT1,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-22 14:36:20.716,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
6185466,1.0000,0.0004,-0.0002,0.0003,0.0008,0.0032,0.3104,0.0251,0.1011,9.3116,0.0269,-0.0113,0.0193,-0.5254,-0.1711,-0.7168,0.5761,0.0022,-0.0050,-0.8173,0.6195,-0.1245,-109.6405,0
6185800,1.0000,0.0005,-0.0002,0.0003,0.0010,0.0030,0.3106,0.0312,0.0929,9.3166,0.0278,-0.0111,0.0170,-0.5254,-0.1716,-0.7183,0.5761,0.0022,-0.0051,-0.8173,0.6198,-0.1252,-109.6428,0
6186133,1.0000,0.0005,-0.0002,0.0003,0.0006,0.0032,0.3107,0.0185,0.1004,9.3198,0.0273,-0.0108,0.0172,-0.5244,-0.1702,-0.7158,0.5761,0.0022,-0.0050,-0.8174,0.6193,-0.1255,-109.6447,0
6186466,1.0000,0.0005,-0.0002,0.0003,0.0004,0.0032,0.3109,0.0143,0.0992,9.3263,0.0278,-0.0099,0.0176,-0.5229,-0.1702,-0.7178,0.5761,0.0022,-0.0050,-0.8174,0.6196,-0.1240,-109.6455,0
6186800,1.0000,0.0005,-0.0002,0.0003,0.0008,0.0034,0.3106,0.0245,0.1052,9.3166,0.0279,-0.0114,0.0169,-0.5234,-0.1707,-0.7148,0.5761,0.0022,-0.0051,-0.8174,0.6202,-0.1253,-109.6483,0
6187133,1.0000,0.0005,-0.0002,0.0003,0.0006,0.0031,0.3109,0.0210,0.0965,9.3261,0.0274,-0.0107,0.0182,-0.5215,-0.1697,-0.7183,0.5761,0.0022,-0.0051,-0.8174,0.6197,-0.1253,-109.6480,0
6187466,1.0000,0.0005,-0.0002,0.0003,0.0004,0.0030,0.3109,0.0147,0.0954,9.3277,0.0278,-0.0107,0.0171,-0.5234,-0.1702,-0.7163,0.5761,0.0022,-0.0051,-0.8174,0.6202,-0.1253,-109.6503,0
6187800,1.0000,0.0005,-0.0002,0.0003,0.0006,0.0031,0.3106,0.0197,0.0979,9.3189,0.0271,-0.0102,0.0172,-0.5254,-0.1726,-0.7129,0.5760,0.0022,-0.0050,-0.8174,0.6162,-0.1215,-109.6567,0
6188133,1.0000,0.0004,-0.0002,0.0003,0.0007,0.0030,0.3109,0.0227,0.0937,9.3277,0.0269,-0.0106,0.0174,-0.5278,-0.1721,-0.7144,0.5760,0.0022,-0.0050,-0.8174,0.6148,-0.1213,-109.6603,0
6188466,1.0000,0.0005,-0.0002,0.0003,0.0005,0.0032,0.3108,0.0169,0.0993,9.3226,0.0276,-0.0108,0.0171,-0.5264,-0.1707,-0.7148,0.5760,0.0022,-0.0050,-0.8174,0.6148,-0.1215,-109.6630,0
