DeviceTag: Movella DOT3,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-19 17:36:28.277,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
5402869,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0022,0.3175,0.2419,0.0632,9.5241,-0.0203,-0.0078,-0.0122,-0.2615,0.9373,0.0222,0.9871,0.0010,-0.0131,-0.1593,0.3546,-1.4591,-18.3364,0
5403202,1.0000,-0.0003,-0.0001,-0.0002,0.0079,0.0021,0.3176,0.2367,0.0598,9.5275,-0.0193,-0.0076,-0.0135,-0.2629,0.9387,0.0232,0.9871,0.0010,-0.0131,-0.1593,0.3555,-1.4579,-18.3381,0
5403536,1.0000,-0.0003,-0.0001,-0.0002,0.0084,0.0020,0.3173,0.2519,0.0579,9.5191,-0.0202,-0.0088,-0.0121,-0.2610,0.9382,0.0208,0.9871,0.0010,-0.0131,-0.1593,0.3547,-1.4589,-18.3373,0
5403869,1.0000,-0.0003,-0.0001,-0.0002,0.0082,0.0020,0.3172,0.2465,0.0557,9.5171,-0.0206,-0.0083,-0.0123,-0.2620,0.9392,0.0212,0.9871,0.0010,-0.0131,-0.1593,0.3530,-1.4591,-18.3367,0
5404202,1.0000,-0.0003,-0.0001,-0.0002,0.0083,0.0020,0.3174,0.2506,0.0566,9.5233,-0.0203,-0.0087,-0.0134,-0.2639,0.9358,0.0193,0.9871,0.0010,-0.0131,-0.1593,0.3521,-1.4599,-18.3387,0
5404536,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0021,0.3173,0.2404,0.0586,9.5190,-0.0188,-0.0085,-0.0126,-0.2620,0.9373,0.0212,0.9871,0.0010,-0.0131,-0.1593,0.3539,-1.4604,-18.3390,0
5404869,1.0000,-0.0003,-0.0001,-0.0002,0.0082,0.0022,0.3173,0.2465,0.0620,9.5205,-0.0200,-0.0075,-0.0132,-0.2649,0.9421,0.0208,0.9871,0.0010,-0.0131,-0.1593,0.3534,-1.4590,-18.3403,0
5405202,1.0000,-0.0003,-0.0001,-0.0002,0.0083,0.0023,0.3180,0.2497,0.0659,9.5405,-0.0192,-0.0077,-0.0120,-0.2629,0.9358,0.0251,0.9871,0.0010,-0.0131,-0.1593,0.3544,-1.4580,-18.3394,0
5405536,1.0000,-0.0003,-0.0001,-0.0002,0.0083,0.0019,0.3175,0.2489,0.0538,9.5262,-0.0200,-0.0075,-0.0121,-0.2634,0.9377,0.0193,0.9871,0.0010,-0.0130,-0.1593,0.3539,-1.4565,-18.3390,0
5405869,1.0000,-0.0003,-0.0001,-0.0002,0.0081,0.0020,0.3183,0.2435,0.0567,9.5500,-0.0203,-0.0069,-0.0115,-0.2615,0.9382,0.0227,0.9871,0.0010,-0.0130,-0.1593,0.3529,-1.4540,-18.3369,0
5406202,1.0000,-0.0003,-0.0002,-0.0002,0.0083,0.0020,0.3175,0.2499,0.0578,9.5238,-0.0206,-0.0092,-0.0130,-0.2634,0.9368,0.0222,0.9871,0.0010,-0.0130,-0.1593,0.3514,-1.4558,-18.3379,0
5406536,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0020,0.3178,0.2415,0.0569,9.5332,-0.0194,-0.0077,-0.0137,-0.2634,0.9363,0.0222,0.9871,0.0010,-0.0130,-0.1593,0.3522,-1.4547,-18.3406,0
5406869,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0020,0.3176,0.2412,0.0561,9.5279,-0.0204,-0.0077,-0.0132,-0.2620,0.9348,0.0222,0.9871,0.0010,-0.0130,-0.1593,0.3510,-1.4537,-18.3420,0
5407202,1.0000,-0.0003,-0.0001,-0.0002,0.0079,0.0020,0.3178,0.2393,0.0575,9.5347,-0.0200,-0.0080,-0.0124,-0.2639,0.9358,0.0232,0.9871,0.0010,-0.0130,-0.1593,0.3505,-1.4532,-18.3418,0
5407536,1.0000,-0.0003,-0.0002,-0.0002,0.0082,0.0023,0.3175,0.2467,0.0658,9.5259,-0.0204,-0.0096,-0.0123,-0.2625,0.9387,0.0217,0.9871,0.0010,-0.0130,-0.1593,0.3493,-1.4558,-18.3417,0
5407869,1.0000,-0.0003,-0.0001,-0.0002,0.0082,0.0020,0.3173,0.2483,0.0584,9.5200,-0.0189,-0.0084,-0.0125,-0.2654,0.9368,0.0198,0.9871,0.0010,-0.0130,-0.1593,0.3510,-1.4561,-18.3415,0
5408202,1.0000,-0.0003,-0.0001,-0.0002,0.0079,0.0023,0.3173,0.2396,0.0673,9.5198,-0.0204,-0.0080,-0.0130,-0.2639,0.9343,0.0232,0.9871,0.0010,-0.0130,-0.1593,0.3498,-1.4556,-18.3427,0
5408536,1.0000,-0.0003,-0.0001,-0.0002,0.0083,0.0024,0.3174,0.2502,0.0701,9.5211,-0.0199,-0.0086,-0.0129,-0.2649,0.9348,0.0198,0.9871,0.0010,-0.0130,-0.1593,0.3497,-1.4563,-18.3435,0
5408869,1.0000,-0.0003,-0.0001,-0.0002,0.0079,0.0020,0.3174,0.2375,0.0581,9.5230,-0.0204,-0.0083,-0.0116,-0.2620,0.9382,0.0227,0.9871,0.0010,-0.0130,-0.1593,0.3484,-1.4565,-18.3419,0
5409202,1.0000,-0.0003,-0.0002,-0.0002,0.0082,0.0021,0.3172,0.2488,0.0604,9.5148,-0.0201,-0.0093,-0.0112,-0.2615,0.9363,0.0232,0.9871,0.0010,-0.0130,-0.1593,0.3478,-1.4584,-18.3394,0
5409536,1.0000,-0.0003,-0.0001,-0.0002,0.0079,0.0020,0.3182,0.2395,0.0584,9.5454,-0.0189,-0.0088,-0.0115,-0.2639,0.9377,0.0198,0.9871,0.0010,-0.0131,-0.1593,0.3494,-1.4595,-18.3371,0
5409869,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0021,0.3178,0.2402,0.0609,9.5332,-0.0197,-0.0085,-0.0125,-0.2649,0.9358,0.0198,0.9871,0.0010,-0.0131,-0.1593,0.3495,-1.4599,-18.3371,0
5410203,1.0000,-0.0004,-0.0001,-0.0002,0.0078,0.0020,0.3177,0.2351,0.0567,9.5324,-0.0211,-0.0072,-0.0120,-0.2654,0.9382,0.0222,0.9871,0.0010,-0.0130,-0.1593,0.3470,-1.4578,-18.3365,0
5410536,1.0000,-0.0003,-0.0001,-0.0002,0.0085,0.0024,0.3178,0.2560,0.0703,9.5326,-0.0198,-0.0080,-0.0117,-0.2605,0.9387,0.0208,0.9871,0.0010,-0.0130,-0.1593,0.3470,-1.4573,-18.3354,0
5410869,1.0000,-0.0003,-0.0001,-0.0002,0.0083,0.0019,0.3174,0.2488,0.0535,9.5214,-0.0202,-0.0078,-0.0124,-0.2644,0.9353,0.0193,0.9871,0.0010,-0.0130,-0.1593,0.3462,-1.4565,-18.3349,0
5411203,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0019,0.3177,0.2417,0.0551,9.5306,-0.0195,-0.0074,-0.0133,-0.2625,0.9363,0.0237,0.9871,0.0010,-0.0130,-0.1593,0.3467,-1.4549,-18.3365,0
5411536,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0022,0.3176,0.2413,0.0616,9.5290,-0.0196,-0.0089,-0.0116,-0.2644,0.9368,0.0198,0.9871,0.0010,-0.0130,-0.1593,0.3471,-1.4562,-18.3349,0
5411869,1.0000,-0.0003,-0.0001,-0.0002,0.0078,0.0024,0.3178,0.2357,0.0682,9.5328,-0.0196,-0.0082,-0.0123,-0.2639,0.9363,0.0188,0.9871,0.0010,-0.0130,-0.1593,0.3474,-1.4561,-18.3348,0
5412203,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0025,0.3170,0.2424,0.0710,9.5101,-0.0196,-0.0077,-0.0115,-0.2625,0.9358,0.0183,0.9872,0.0010,-0.0130,-0.1593,0.3476,-1.4550,-18.3333,0
5412536,1.0000,-0.0003,-0.0001,-0.0002,0.0082,0.0020,0.3174,0.2459,0.0579,9.5206,-0.0198,-0.0082,-0.0119,-0.2625,0.9358,0.0217,0.9872,0.0010,-0.0130,-0.1592,0.3476,-1.4549,-18.3323,0
5412869,1.0000,-0.0003,-0.0001,-0.0002,0.0078,0.0020,0.3177,0.2361,0.0582,9.5320,-0.0199,-0.0074,-0.0126,-0.2644,0.9373,0.0222,0.9872,0.0010,-0.0130,-0.1592,0.3474,-1.4534,-18.3325,0
5413203,1.0000,-0.0003,-0.0001,-0.0002,0.0081,0.0021,0.3176,0.2430,0.0608,9.5280,-0.0200,-0.0078,-0.0122,-0.2629,0.9348,0.0247,0.9872,0.0010,-0.0130,-0.1592,0.3470,-1.4525,-18.3322,0
5413536,1.0000,-0.0003,-0.0001,-0.0002,0.0082,0.0023,0.3174,0.2466,0.0667,9.5227,-0.0201,-0.0088,-0.0126,-0.2659,0.9358,0.0198,0.9872,0.0010,-0.0130,-0.1593,0.3465,-1.4535,-18.3330,0
5413869,1.0000,-0.0003,-0.0001,-0.0002,0.0082,0.0023,0.3174,0.2484,0.0661,9.5223,-0.0207,-0.0085,-0.0123,-0.2629,0.9363,0.0193,0.9872,0.0009,-0.0130,-0.1593,0.3447,-1.4541,-18.3329,0
5414203,1.0000,-0.0003,-0.0002,-0.0002,0.0082,0.0018,0.3178,0.2465,0.0516,9.5343,-0.0199,-0.0092,-0.0119,-0.2639,0.9368,0.0212,0.9872,0.0009,-0.0130,-0.1592,0.3445,-1.4559,-18.3321,0
5414536,1.0000,-0.0003,-0.0001,-0.0002,0.0084,0.0021,0.3177,0.2525,0.0608,9.5324,-0.0195,-0.0083,-0.0118,-0.2625,0.9368,0.0247,0.9872,0.0009,-0.0130,-0.1592,0.3449,-1.4561,-18.3308,0
5414869,1.0000,-0.0003,-0.0001,-0.0002,0.0081,0.0022,0.3170,0.2445,0.0618,9.5104,-0.0195,-0.0084,-0.0124,-0.2629,0.9358,0.0188,0.9872,0.0010,-0.0130,-0.1592,0.3455,-1.4563,-18.3305,0
5415203,1.0000,-0.0003,-0.0001,-0.0002,0.0079,0.0022,0.3170,0.2396,0.0624,9.5096,-0.0203,-0.0081,-0.0128,-0.2625,0.9343,0.0242,0.9872,0.0009,-0.0130,-0.1592,0.3445,-1.4561,-18.3310,0
5415536,1.0000,-0.0003,-0.0001,-0.0002,0.0083,0.0021,0.3180,0.2505,0.0602,9.5405,-0.0200,-0.0089,-0.0123,-0.2620,0.9353,0.0222,0.9872,0.0009,-0.0130,-0.1592,0.3441,-1.4574,-18.3309,0
5415869,1.0000,-0.0003,-0.0001,-0.0002,0.0083,0.0021,0.3172,0.2500,0.0584,9.5150,-0.0203,-0.0072,-0.0121,-0.2625,0.9397,0.0208,0.9872,0.0009,-0.0130,-0.1592,0.3430,-1.4554,-18.3302,0
5416203,1.0000,-0.0003,-0.0001,-0.0002,0.0083,0.0018,0.3174,0.2510,0.0518,9.5224,-0.0197,-0.0081,-0.0122,-0.2639,0.9358,0.0164,0.9872,0.0009,-0.0130,-0.1592,0.3431,-1.4551,-18.3294,0
5416536,1.0000,-0.0003,-0.0001,-0.0002,0.0084,0.0023,0.3175,0.2526,0.0662,9.5252,-0.0189,-0.0071,-0.0127,-0.2644,0.9348,0.0256,0.9872,0.0010,-0.0130,-0.1592,0.3447,-1.4529,-18.3301,0
5416869,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0023,0.3174,0.2409,0.0669,9.5211,-0.0205,-0.0086,-0.0136,-0.2625,0.9373,0.0217,0.9872,0.0009,-0.0130,-0.1592,0.3434,-1.4536,-18.3325,0
5417203,1.0000,-0.0003,-0.0001,-0.0002,0.0081,0.0020,0.3178,0.2428,0.0563,9.5326,-0.0195,-0.0078,-0.0127,-0.2629,0.9373,0.0247,0.9872,0.0009,-0.0130,-0.1593,0.3438,-1.4528,-18.3329,0
5417536,1.0000,-0.0003,-0.0001,-0.0002,0.0084,0.0022,0.3174,0.2532,0.0632,9.5230,-0.0199,-0.0088,-0.0121,-0.2625,0.9368,0.0227,0.9872,0.0009,-0.0130,-0.1592,0.3435,-1.4538,-18.3322,0
5417869,1.0000,-0.0003,-0.0001,-0.0002,0.0082,0.0023,0.3174,0.2481,0.0661,9.5218,-0.0198,-0.0089,-0.0119,-0.2673,0.9373,0.0227,0.9872,0.0009,-0.0130,-0.1592,0.3435,-1.4550,-18.3312,0
5418203,1.0000,-0.0003,-0.0001,-0.0002,0.0081,0.0022,0.3176,0.2453,0.0629,9.5286,-0.0204,-0.0075,-0.0125,-0.2620,0.9338,0.0198,0.9872,0.0010,-0.0130,-0.1592,0.3564,-1.4565,-18.3316,0
5418536,1.0000,-0.0003,-0.0001,-0.0002,0.0076,0.0021,0.3173,0.2307,0.0609,9.5195,-0.0206,-0.0079,-0.0130,-0.2615,0.9358,0.0212,0.9872,0.0010,-0.0130,-0.1592,0.3549,-1.4558,-18.3326,0
5418869,1.0000,-0.0003,-0.0001,-0.0002,0.0081,0.0022,0.3170,0.2432,0.0616,9.5097,-0.0199,-0.0076,-0.0127,-0.2610,0.9382,0.0208,0.9872,0.0010,-0.0130,-0.1593,0.3547,-1.4546,-18.3330,0
5419203,1.0000,-0.0003,-0.0001,-0.0002,0.0081,0.0020,0.3170,0.2442,0.0574,9.5093,-0.0192,-0.0086,-0.0122,-0.2615,0.9353,0.0237,0.9872,0.0010,-0.0130,-0.1592,0.3558,-1.4553,-18.3324,0
5419536,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0021,0.3177,0.2419,0.0607,9.5322,-0.0188,-0.0088,-0.0124,-0.2634,0.9363,0.0193,0.9872,0.0011,-0.0130,-0.1592,0.3578,-1.4563,-18.3323,0
5419869,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0021,0.3176,0.2413,0.0589,9.5282,-0.0203,-0.0084,-0.0118,-0.2629,0.9358,0.0212,0.9872,0.0010,-0.0130,-0.1592,0.3568,-1.4567,-18.3309,0
5420203,1.0000,-0.0003,-0.0001,-0.0002,0.0080,0.0022,0.3175,0.2398,0.0642,9.5251,-0.0199,-0.0082,-0.0121,-0.2644,0.9368,0.0212,0.9872,0.0010,-0.0130,-0.1592,0.3565,-1.4565,-18.3305,0
5420536,1.0000,-0.0003,-0.0001,-0.0002,0.0079,0.0022,0.3176,0.2380,0.0622,9.5291,-0.0199,-0.0070,-0.0131,-0.2615,0.9368,0.0208,0.9872,0.0010,-0.0130,-0.1592,0.3564,-1.4541,-18.3320,0
