DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-22 14:36:20.792,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
6186800,1.0000,-0.0002,-0.0003,0.0008,-0.0005,-0.0041,0.3171,-0.0118,-0.1241,9.5129,-0.0127,-0.0208,0.0472,0.4111,0.9478,-1.0510,0.9809,-0.0064,-0.0008,0.1942,-0.7379,0.0493,22.3997,0
6187133,1.0000,-0.0002,-0.0003,0.0008,-0.0003,-0.0043,0.3171,-0.0061,-0.1317,9.5115,-0.0126,-0.0199,0.0462,0.4126,0.9473,-1.0510,0.9809,-0.0064,-0.0008,0.1942,-0.7377,0.0506,22.3959,0
6187466,1.0000,-0.0002,-0.0003,0.0008,-0.0004,-0.0042,0.3171,-0.0084,-0.1267,9.5143,-0.0126,-0.0203,0.0474,0.4126,0.9507,-1.0598,0.9809,-0.0064,-0.0008,0.1942,-0.7376,0.0513,22.3946,0
6187800,1.0000,-0.0002,-0.0003,0.0008,-0.0005,-0.0040,0.3172,-0.0129,-0.1224,9.5150,-0.0118,-0.0201,0.0453,0.4121,0.9482,-1.0515,0.9810,-0.0064,-0.0010,0.1941,-0.7417,0.0264,22.3830,0
6188133,1.0000,-0.0002,-0.0003,0.0008,-0.0006,-0.0041,0.3172,-0.0135,-0.1256,9.5174,-0.0121,-0.0200,0.0460,0.4106,0.9478,-1.0525,0.9810,-0.0064,-0.0010,0.1941,-0.7407,0.0276,22.3790,0
6188466,1.0000,-0.0002,-0.0003,0.0008,-0.0005,-0.0041,0.3174,-0.0128,-0.1260,9.5210,-0.0115,-0.0204,0.0457,0.4121,0.9448,-1.0559,0.9810,-0.0064,-0.0010,0.1940,-0.7385,0.0279,22.3741,0
6188800,1.0000,-0.0002,-0.0004,0.0008,-0.0001,-0.0041,0.3171,0.0017,-0.1235,9.5136,-0.0122,-0.0218,0.0459,0.4141,0.9468,-1.0535,0.9810,-0.0064,-0.0010,0.1940,-0.7376,0.0256,22.3701,0
6189133,1.0000,-0.0002,-0.0003,0.0008,-0.0002,-0.0039,0.3172,-0.0020,-0.1197,9.5175,-0.0126,-0.0201,0.0461,0.4116,0.9463,-1.0510,0.9810,-0.0064,-0.0010,0.1939,-0.7376,0.0265,22.3659,0
6189466,1.0000,-0.0002,-0.0003,0.0008,-0.0004,-0.0038,0.3174,-0.0089,-0.1167,9.5231,-0.0124,-0.0205,0.0465,0.4102,0.9468,-1.0544,0.9810,-0.0064,-0.0010,0.1939,-0.7370,0.0266,22.3630,0
6189800,1.0000,-0.0002,-0.0003,0.0008,-0.0006,-0.0040,0.3177,-0.0142,-0.1230,9.5300,-0.0131,-0.0202,0.0468,0.4131,0.9463,-1.0540,0.9810,-0.0064,-0.0010,0.1939,-0.7377,0.0273,22.3600,0
