DeviceTag: Movella DOT3,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-19 17:29:13.641,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
1110122,1.0000,-0.0003,-0.0001,-0.0002,0.0074,0.0019,0.3173,0.2246,0.0552,9.5184,-0.0185,-0.0074,-0.0119,-0.2546,0.9302,0.0271,0.9874,0.0016,-0.0117,-0.1577,0.3912,-1.2942,-18.1515,0
1110455,1.0000,-0.0003,-0.0001,-0.0002,0.0070,0.0026,0.3174,0.2110,0.0736,9.5222,-0.0199,-0.0084,-0.0136,-0.2576,0.9265,0.0276,0.9874,0.0016,-0.0117,-0.1577,0.3901,-1.2943,-18.1543,0
1110788,1.0000,-0.0004,-0.0002,-0.0002,0.0074,0.0025,0.3176,0.2227,0.0703,9.5278,-0.0213,-0.0093,-0.0114,-0.2561,0.9307,0.0281,0.9874,0.0015,-0.0117,-0.1577,0.3862,-1.2963,-18.1530,0
1111122,1.0000,-0.0003,-0.0001,-0.0002,0.0076,0.0018,0.3176,0.2309,0.0501,9.5280,-0.0182,-0.0088,-0.0124,-0.2551,0.9292,0.0266,0.9874,0.0016,-0.0117,-0.1577,0.3883,-1.2973,-18.1533,0
1111455,1.0000,-0.0003,-0.0001,-0.0002,0.0074,0.0022,0.3178,0.2236,0.0637,9.5347,-0.0191,-0.0079,-0.0124,-0.2561,0.9277,0.0295,0.9874,0.0016,-0.0117,-0.1577,0.3887,-1.2965,-18.1531,0
1111788,1.0000,-0.0003,-0.0001,-0.0002,0.0072,0.0029,0.3180,0.2172,0.0827,9.5392,-0.0194,-0.0073,-0.0120,-0.2551,0.9268,0.0271,0.9874,0.0016,-0.0117,-0.1577,0.3885,-1.2947,-18.1530,0
1112122,1.0000,-0.0003,-0.0001,-0.0002,0.0073,0.0018,0.3173,0.2206,0.0508,9.5197,-0.0195,-0.0067,-0.0132,-0.2581,0.9275,0.0251,0.9874,0.0016,-0.0117,-0.1577,0.3882,-1.2918,-18.1545,0
1112455,1.0000,-0.0003,-0.0002,-0.0002,0.0071,0.0021,0.3171,0.2149,0.0594,9.5143,-0.0192,-0.0092,-0.0130,-0.2581,0.9290,0.0281,0.9874,0.0016,-0.0117,-0.1577,0.3884,-1.2935,-18.1561,0
1112788,1.0000,-0.0003,-0.0001,-0.0002,0.0076,0.0024,0.3171,0.2292,0.0694,9.5138,-0.0187,-0.0075,-0.0112,-0.2561,0.9302,0.0261,0.9874,0.0016,-0.0117,-0.1577,0.3895,-1.2921,-18.1543,0
1113122,1.0000,-0.0003,-0.0001,-0.0002,0.0071,0.0024,0.3173,0.2130,0.0692,9.5202,-0.0185,-0.0079,-0.0121,-0.2581,0.9299,0.0271,0.9874,0.0016,-0.0117,-0.1577,0.3911,-1.2914,-18.1538,0
1113455,1.0000,-0.0003,-0.0001,-0.0002,0.0071,0.0020,0.3174,0.2131,0.0560,9.5226,-0.0196,-0.0078,-0.0122,-0.2581,0.9270,0.0281,0.9874,0.0016,-0.0117,-0.1577,0.3904,-1.2904,-18.1542,0
1113788,1.0000,-0.0003,-0.0001,-0.0002,0.0073,0.0021,0.3173,0.2193,0.0599,9.5190,-0.0190,-0.0087,-0.0116,-0.2568,0.9268,0.0325,0.9874,0.0016,-0.0117,-0.1577,0.3910,-1.2912,-18.1530,0
1114122,1.0000,-0.0003,-0.0001,-0.0002,0.0074,0.0024,0.3176,0.2244,0.0682,9.5287,-0.0185,-0.0083,-0.0121,-0.2563,0.9272,0.0325,0.9874,0.0016,-0.0117,-0.1577,0.3925,-1.2913,-18.1528,0
1114455,1.0000,-0.0003,-0.0001,-0.0002,0.0069,0.0025,0.3176,0.2081,0.0707,9.5269,-0.0185,-0.0075,-0.0120,-0.2561,0.9292,0.0276,0.9874,0.0016,-0.0117,-0.1577,0.3940,-1.2899,-18.1529,0
1114788,1.0000,-0.0003,-0.0001,-0.0002,0.0070,0.0018,0.3169,0.2117,0.0521,9.5059,-0.0189,-0.0084,-0.0125,-0.2581,0.9290,0.0266,0.9874,0.0016,-0.0117,-0.1577,0.3949,-1.2902,-18.1536,0
1115122,1.0000,-0.0003,-0.0001,-0.0002,0.0075,0.0018,0.3178,0.2266,0.0507,9.5331,-0.0186,-0.0078,-0.0120,-0.2595,0.9314,0.0281,0.9874,0.0016,-0.0117,-0.1577,0.3961,-1.2893,-18.1534,0
1115455,1.0000,-0.0003,-0.0001,-0.0002,0.0077,0.0024,0.3175,0.2312,0.0686,9.5244,-0.0196,-0.0087,-0.0117,-0.2595,0.9285,0.0291,0.9874,0.0016,-0.0117,-0.1577,0.3956,-1.2902,-18.1528,0
1115789,1.0000,-0.0003,-0.0001,-0.0002,0.0077,0.0027,0.3181,0.2324,0.0767,9.5426,-0.0199,-0.0083,-0.0113,-0.2556,0.9292,0.0315,0.9874,0.0016,-0.0117,-0.1577,0.3943,-1.2903,-18.1514,0
1116122,1.0000,-0.0003,-0.0001,-0.0002,0.0071,0.0017,0.3168,0.2150,0.0488,9.5028,-0.0194,-0.0070,-0.0133,-0.2556,0.9292,0.0291,0.9874,0.0016,-0.0116,-0.1577,0.3942,-1.2879,-18.1536,0
1116455,1.0000,-0.0003,-0.0001,-0.0002,0.0066,0.0022,0.3169,0.1991,0.0621,9.5067,-0.0198,-0.0082,-0.0127,-0.2566,0.9297,0.0281,0.9874,0.0016,-0.0116,-0.1577,0.3934,-1.2877,-18.1546,0
1116789,1.0000,-0.0003,-0.0002,-0.0002,0.0069,0.0025,0.3172,0.2087,0.0708,9.5148,-0.0189,-0.0094,-0.0127,-0.2566,0.9307,0.0291,0.9874,0.0016,-0.0117,-0.1577,0.3941,-1.2899,-18.1554,0
1117122,1.0000,-0.0003,-0.0001,-0.0002,0.0074,0.0023,0.3176,0.2225,0.0674,9.5286,-0.0195,-0.0069,-0.0121,-0.2581,0.9280,0.0261,0.9874,0.0016,-0.0116,-0.1577,0.3937,-1.2873,-18.1551,0
1117455,1.0000,-0.0003,-0.0001,-0.0002,0.0073,0.0021,0.3174,0.2191,0.0611,9.5234,-0.0196,-0.0071,-0.0119,-0.2576,0.9280,0.0266,0.9874,0.0016,-0.0116,-0.1577,0.3931,-1.2851,-18.1551,0
1117789,1.0000,-0.0003,-0.0001,-0.0002,0.0074,0.0020,0.3171,0.2235,0.0558,9.5144,-0.0189,-0.0084,-0.0122,-0.2571,0.9299,0.0271,0.9874,0.0016,-0.0116,-0.1577,0.3939,-1.2854,-18.1549,0
1118122,1.0000,-0.0003,-0.0001,-0.0002,0.0068,0.0024,0.3172,0.2041,0.0689,9.5162,-0.0188,-0.0078,-0.0119,-0.2590,0.9290,0.0295,0.9874,0.0016,-0.0116,-0.1577,0.3950,-1.2845,-18.1543,0
1118455,1.0000,-0.0003,-0.0001,-0.0002,0.0070,0.0023,0.3174,0.2126,0.0647,9.5232,-0.0203,-0.0075,-0.0110,-0.2561,0.9255,0.0261,0.9874,0.0016,-0.0116,-0.1577,0.3930,-1.2830,-18.1525,0
1118789,1.0000,-0.0003,-0.0001,-0.0002,0.0076,0.0021,0.3175,0.2295,0.0591,9.5239,-0.0193,-0.0063,-0.0117,-0.2566,0.9302,0.0286,0.9874,0.0016,-0.0116,-0.1577,0.3929,-1.2793,-18.1516,0
1119122,1.0000,-0.0003,-0.0001,-0.0002,0.0071,0.0020,0.3178,0.2140,0.0585,9.5327,-0.0180,-0.0076,-0.0121,-0.2561,0.9299,0.0242,0.9874,0.0016,-0.0116,-0.1577,0.3954,-1.2779,-18.1512,0
1119455,1.0000,-0.0003,-0.0001,-0.0002,0.0070,0.0025,0.3167,0.2103,0.0732,9.5019,-0.0191,-0.0087,-0.0114,-0.2566,0.9302,0.0281,0.9874,0.0016,-0.0116,-0.1577,0.3957,-1.2788,-18.1496,0
1119789,1.0000,-0.0003,-0.0002,-0.0002,0.0070,0.0025,0.3174,0.2125,0.0713,9.5205,-0.0199,-0.0091,-0.0132,-0.2556,0.9292,0.0261,0.9874,0.0016,-0.0116,-0.1577,0.3946,-1.2803,-18.1516,0
1120122,1.0000,-0.0003,-0.0001,-0.0002,0.0077,0.0017,0.3176,0.2312,0.0484,9.5279,-0.0202,-0.0087,-0.0127,-0.2576,0.9290,0.0295,0.9874,0.0016,-0.0116,-0.1577,0.3928,-1.2811,-18.1528,0
1120455,1.0000,-0.0003,-0.0001,-0.0002,0.0068,0.0022,0.3178,0.2067,0.0635,9.5350,-0.0193,-0.0083,-0.0117,-0.2581,0.9280,0.0271,0.9874,0.0016,-0.0116,-0.1577,0.3927,-1.2811,-18.1519,0
1120789,1.0000,-0.0003,-0.0001,-0.0002,0.0072,0.0024,0.3174,0.2174,0.0685,9.5207,-0.0193,-0.0083,-0.0119,-0.2551,0.9272,0.0271,0.9874,0.0016,-0.0116,-0.1577,0.3928,-1.2812,-18.1513,0
1121122,1.0000,-0.0003,-0.0001,-0.0002,0.0075,0.0022,0.3171,0.2252,0.0634,9.5129,-0.0191,-0.0089,-0.0125,-0.2561,0.9314,0.0247,0.9874,0.0016,-0.0116,-0.1577,0.3932,-1.2825,-18.1522,0
1121455,1.0000,-0.0003,-0.0001,-0.0002,0.0071,0.0019,0.3179,0.2144,0.0553,9.5360,-0.0194,-0.0080,-0.0126,-0.2585,0.9294,0.0276,0.9874,0.0016,-0.0116,-0.1577,0.3930,-1.2819,-18.1532,0
1121789,1.0000,-0.0003,-0.0001,-0.0002,0.0072,0.0023,0.3172,0.2160,0.0661,9.5154,-0.0194,-0.0081,-0.0120,-0.2571,0.9309,0.0271,0.9874,0.0016,-0.0116,-0.1577,0.3928,-1.2816,-18.1529,0
1122122,1.0000,-0.0003,-0.0002,-0.0002,0.0069,0.0023,0.3176,0.2087,0.0671,9.5276,-0.0193,-0.0093,-0.0119,-0.2590,0.9294,0.0295,0.9874,0.0016,-0.0116,-0.1577,0.3929,-1.2836,-18.1527,0
