DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-22 14:27:19.718,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
768409,1.0000,-0.0002,-0.0003,0.0008,0.0012,-0.0031,0.3170,0.0391,-0.0945,9.5090,-0.0145,-0.0192,0.0450,-1.1426,0.4253,-0.6821,0.8069,-0.0048,0.0014,-0.5906,-0.5415,-0.1969,-72.4020,0
768742,1.0000,-0.0002,-0.0003,0.0007,0.0009,-0.0028,0.3175,0.0292,-0.0850,9.5264,-0.0131,-0.0192,0.0449,-1.1431,0.4248,-0.6758,0.8069,-0.0048,0.0014,-0.5906,-0.5405,-0.1953,-72.4030,0
769076,1.0000,-0.0002,-0.0003,0.0008,0.0012,-0.0026,0.3173,0.0374,-0.0812,9.5178,-0.0139,-0.0187,0.0460,-1.1436,0.4248,-0.6772,0.8069,-0.0048,0.0014,-0.5906,-0.5408,-0.1930,-72.4019,0
769409,1.0000,-0.0002,-0.0003,0.0008,0.0009,-0.0027,0.3174,0.0293,-0.0834,9.5205,-0.0134,-0.0196,0.0455,-1.1460,0.4268,-0.6772,0.8069,-0.0048,0.0014,-0.5906,-0.5403,-0.1922,-72.4018,0
769742,1.0000,-0.0002,-0.0003,0.0007,0.0012,-0.0029,0.3176,0.0377,-0.0891,9.5274,-0.0132,-0.0195,0.0446,-1.1436,0.4238,-0.6768,0.8069,-0.0048,0.0014,-0.5906,-0.5395,-0.1914,-72.4034,0
770076,1.0000,-0.0002,-0.0003,0.0008,0.0009,-0.0027,0.3172,0.0305,-0.0841,9.5174,-0.0144,-0.0198,0.0454,-1.1465,0.4248,-0.6787,0.8069,-0.0047,0.0014,-0.5907,-0.5300,-0.1920,-72.4081,0
770409,1.0000,-0.0002,-0.0003,0.0007,0.0009,-0.0030,0.3175,0.0288,-0.0932,9.5262,-0.0140,-0.0200,0.0444,-1.1431,0.4258,-0.6792,0.8069,-0.0047,0.0014,-0.5907,-0.5305,-0.1921,-72.4107,0
770742,1.0000,-0.0002,-0.0003,0.0008,0.0011,-0.0029,0.3173,0.0374,-0.0892,9.5204,-0.0133,-0.0192,0.0451,-1.1426,0.4233,-0.6797,0.8069,-0.0047,0.0014,-0.5907,-0.5298,-0.1906,-72.4112,0
771076,1.0000,-0.0002,-0.0003,0.0008,0.0008,-0.0024,0.3175,0.0271,-0.0732,9.5254,-0.0134,-0.0191,0.0450,-1.1426,0.4238,-0.6787,0.8069,-0.0047,0.0014,-0.5907,-0.5292,-0.1889,-72.4122,0
771409,1.0000,-0.0002,-0.0003,0.0007,0.0007,-0.0028,0.3166,0.0245,-0.0858,9.4969,-0.0125,-0.0201,0.0446,-1.1445,0.4253,-0.6831,0.8069,-0.0047,0.0014,-0.5907,-0.5269,-0.1893,-72.4140,0
