DeviceTag: Movella DOT3,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 20,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-05 12:30:30.705,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
2277037,1.0000,-0.0005,-0.0002,-0.0003,0.0075,-0.0010,0.4766,0.1517,-0.0248,9.5314,-0.0214,-0.0087,-0.0131,0.6892,0.9565,-1.0547,0.9565,0.0004,-0.0085,0.2915,0
2277537,1.0000,-0.0005,-0.0002,-0.0003,0.0072,-0.0010,0.4768,0.1462,-0.0250,9.5368,-0.0207,-0.0081,-0.0134,0.6902,0.9556,-1.0547,0.9566,0.0002,-0.0087,0.2914,0
2278037,1.0000,-0.0005,-0.0002,-0.0003,0.0077,-0.0007,0.4765,0.1556,-0.0182,9.5304,-0.0217,-0.0084,-0.0125,0.6892,0.9556,-1.0566,0.9566,-0.0001,-0.0089,0.2913,0
2278537,1.0000,-0.0006,-0.0002,-0.0003,0.0073,-0.0006,0.4758,0.1489,-0.0168,9.5151,-0.0220,-0.0083,-0.0128,0.6882,0.9575,-1.0571,0.9566,-0.0004,-0.0091,0.2913,0
2279037,1.0000,-0.0005,-0.0002,-0.0003,0.0067,-0.0008,0.4761,0.1365,-0.0213,9.5228,-0.0213,-0.0092,-0.0121,0.6899,0.9561,-1.0537,0.9566,-0.0007,-0.0094,0.2911,0
2279538,1.0000,-0.0005,-0.0002,-0.0003,0.0070,-0.0009,0.4769,0.1428,-0.0229,9.5380,-0.0211,-0.0093,-0.0126,0.6877,0.9565,-1.0562,0.9567,-0.0010,-0.0096,0.2910,0
2280038,1.0000,-0.0005,-0.0002,-0.0003,0.0069,-0.0008,0.4764,0.1396,-0.0209,9.5282,-0.0209,-0.0084,-0.0127,0.6912,0.9570,-1.0576,0.9567,-0.0013,-0.0098,0.2909,0
2280538,1.0000,-0.0005,-0.0002,-0.0003,0.0072,-0.0007,0.4764,0.1462,-0.0193,9.5286,-0.0217,-0.0090,-0.0124,0.6892,0.9556,-1.0566,0.9567,-0.0016,-0.0100,0.2908,0
2281038,1.0000,-0.0005,-0.0002,-0.0003,0.0069,-0.0003,0.4760,0.1407,-0.0118,9.5205,-0.0217,-0.0082,-0.0119,0.6912,0.9561,-1.0571,0.9567,-0.0019,-0.0103,0.2907,0
2281538,1.0000,-0.0005,-0.0002,-0.0003,0.0075,-0.0007,0.4768,0.1519,-0.0182,9.5369,-0.0215,-0.0079,-0.0127,0.6887,0.9565,-1.0566,0.9568,-0.0022,-0.0105,0.2907,0
2282038,1.0000,-0.0005,-0.0002,-0.0003,0.0069,-0.0008,0.4760,0.1402,-0.0203,9.5199,-0.0214,-0.0090,-0.0121,0.6907,0.9565,-1.0566,0.9568,-0.0025,-0.0107,0.2906,0
2282538,1.0000,-0.0005,-0.0002,-0.0003,0.0074,-0.0010,0.4766,0.1500,-0.0256,9.5329,-0.0212,-0.0086,-0.0127,0.6926,0.9575,-1.0571,0.9568,-0.0028,-0.0110,0.2906,0
2283038,1.0000,-0.0005,-0.0002,-0.0003,0.0072,-0.0010,0.4770,0.1457,-0.0242,9.5395,-0.0203,-0.0082,-0.0130,0.6907,0.9561,-1.0576,0.9568,-0.0031,-0.0112,0.2905,0
2283538,1.0000,-0.0005,-0.0002,-0.0003,0.0073,-0.0007,0.4767,0.1473,-0.0187,9.5348,-0.0211,-0.0081,-0.0125,0.6882,0.9585,-1.0542,0.9568,-0.0034,-0.0114,0.2905,0
2284038,1.0000,-0.0005,-0.0002,-0.0003,0.0071,-0.0006,0.4759,0.1441,-0.0166,9.5172,-0.0214,-0.0079,-0.0122,0.6882,0.9561,-1.0557,0.9568,-0.0037,-0.0117,0.2905,0
2284538,1.0000,-0.0005,-0.0002,-0.0003,0.0072,-0.0002,0.4758,0.1450,-0.0082,9.5160,-0.0208,-0.0082,-0.0123,0.6912,0.9556,-1.0542,0.9568,-0.0040,-0.0119,0.2904,0
2285038,1.0000,-0.0005,-0.0002,-0.0003,0.0072,-0.0003,0.4767,0.1461,-0.0111,9.5347,-0.0209,-0.0077,-0.0132,0.6887,0.9590,-1.0542,0.9568,-0.0043,-0.0121,0.2903,0
2285538,1.0000,-0.0005,-0.0002,-0.0003,0.0068,-0.0011,0.4764,0.1381,-0.0263,9.5272,-0.0213,-0.0088,-0.0127,0.6882,0.9575,-1.0581,0.9569,-0.0046,-0.0124,0.2902,0
2286038,1.0000,-0.0005,-0.0002,-0.0003,0.0068,-0.0009,0.4766,0.1386,-0.0231,9.5330,-0.0213,-0.0088,-0.0122,0.6897,0.9565,-1.0566,0.9569,-0.0049,-0.0126,0.2902,0
2286538,1.0000,-0.0005,-0.0002,-0.0003,0.0075,-0.0011,0.4765,0.1523,-0.0260,9.5290,-0.0205,-0.0082,-0.0130,0.6868,0.9585,-1.0557,0.9569,-0.0051,-0.0128,0.2902,0
2287038,1.0000,-0.0005,-0.0002,-0.0003,0.0073,-0.0013,0.4765,0.1472,-0.0306,9.5294,-0.0217,-0.0079,-0.0127,0.6892,0.9590,-1.0566,0.9569,-0.0054,-0.0130,0.2901,0
2287538,1.0000,-0.0005,-0.0002,-0.0003,0.0072,-0.0008,0.4768,0.1469,-0.0205,9.5356,-0.0215,-0.0081,-0.0121,0.6926,0.9585,-1.0601,0.9569,-0.0057,-0.0133,0.2901,0
2288038,1.0000,-0.0005,-0.0002,-0.0003,0.0068,-0.0012,0.4764,0.1376,-0.0295,9.5287,-0.0216,-0.0081,-0.0127,0.6897,0.9556,-1.0552,0.9569,-0.0060,-0.0135,0.2901,0
2288538,1.0000,-0.0005,-0.0002,-0.0003,0.0072,-0.0011,0.4758,0.1468,-0.0268,9.5167,-0.0215,-0.0089,-0.0122,0.6902,0.9580,-1.0562,0.9569,-0.0063,-0.0137,0.2901,0
2289038,1.0000,-0.0005,-0.0002,-0.0003,0.0070,-0.0009,0.4761,0.1415,-0.0225,9.5229,-0.0210,-0.0090,-0.0126,0.6897,0.9556,-1.0547,0.9569,-0.0066,-0.0139,0.2901,0
2289538,1.0000,-0.0005,-0.0002,-0.0003,0.0074,-0.0007,0.4764,0.1501,-0.0189,9.5274,-0.0217,-0.0086,-0.0133,0.6865,0.9546,-1.0547,0.9569,-0.0068,-0.0142,0.2901,0
2290038,1.0000,-0.0005,-0.0002,-0.0003,0.0073,-0.0008,0.4766,0.1468,-0.0204,9.5322,-0.0208,-0.0072,-0.0125,0.6882,0.9570,-1.0537,0.9568,-0.0071,-0.0143,0.2902,0
2290538,1.0000,-0.0005,-0.0002,-0.0003,0.0073,-0.0007,0.4767,0.1479,-0.0197,9.5349,-0.0210,-0.0084,-0.0114,0.6882,0.9561,-1.0566,0.9568,-0.0073,-0.0145,0.2902,0
2291038,1.0000,-0.0005,-0.0002,-0.0003,0.0074,-0.0005,0.4767,0.1491,-0.0149,9.5335,-0.0208,-0.0082,-0.0131,0.6873,0.9556,-1.0605,0.9568,-0.0076,-0.0147,0.2903,0
2291538,1.0000,-0.0005,-0.0002,-0.0003,0.0074,-0.0003,0.4767,0.1509,-0.0118,9.5336,-0.0216,-0.0080,-0.0120,0.6887,0.9575,-1.0547,0.9568,-0.0078,-0.0149,0.2903,0
2292038,1.0000,-0.0005,-0.0002,-0.0003,0.0073,-0.0007,0.4768,0.1474,-0.0200,9.5352,-0.0212,-0.0081,-0.0126,0.6877,0.9556,-1.0557,0.9568,-0.0080,-0.0151,0.2904,0
2292538,1.0000,-0.0005,-0.0002,-0.0003,0.0073,-0.0011,0.4764,0.1481,-0.0266,9.5285,-0.0216,-0.0082,-0.0125,0.6868,0.9551,-1.0591,0.9567,-0.0082,-0.0152,0.2905,0
2293038,1.0000,-0.0005,-0.0002,-0.0003,0.0076,-0.0007,0.4765,0.1534,-0.0186,9.5294,-0.0212,-0.0080,-0.0121,0.6824,0.9563,-1.0552,0.9567,-0.0084,-0.0154,0.2905,0
2293538,1.0000,-0.0005,-0.0002,-0.0003,0.0072,-0.0006,0.4760,0.1453,-0.0173,9.5195,-0.0215,-0.0082,-0.0126,0.6887,0.9575,-1.0557,0.9567,-0.0086,-0.0156,0.2906,0
2294038,1.0000,-0.0005,-0.0002,-0.0003,0.0072,-0.0011,0.4765,0.1451,-0.0262,9.5299,-0.0219,-0.0082,-0.0127,0.6882,0.9570,-1.0542,0.9566,-0.0088,-0.0157,0.2907,0
2294538,1.0000,-0.0005,-0.0002,-0.0003,0.0073,-0.0009,0.4768,0.1489,-0.0228,9.5352,-0.0210,-0.0087,-0.0120,0.6858,0.9614,-1.0557,0.9566,-0.0090,-0.0159,0.2908,0
2295038,1.0000,-0.0005,-0.0002,-0.0003,0.0079,-0.0007,0.4766,0.1604,-0.0183,9.5310,-0.0211,-0.0080,-0.0134,0.6824,0.9578,-1.0562,0.9566,-0.0092,-0.0160,0.2909,0
2295538,1.0000,-0.0005,-0.0002,-0.0003,0.0072,-0.0008,0.4760,0.1449,-0.0213,9.5196,-0.0214,-0.0077,-0.0124,0.6853,0.9570,-1.0576,0.9566,-0.0093,-0.0161,0.2910,0
2296038,1.0000,-0.0005,-0.0002,-0.0003,0.0077,-0.0007,0.4767,0.1550,-0.0195,9.5343,-0.0218,-0.0081,-0.0130,0.6843,0.9585,-1.0562,0.9557,0.0012,-0.0077,0.2942,0
