DeviceTag: Movella DOT1,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-03 10:19:45.622,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
6737892,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0011,0.3099,-0.0416,0.0371,9.2964,0.0271,-0.0109,0.0189,-0.1157,1.0767,-1.2710,0.9972,0.0019,0.0024,-0.0742,0
6738225,1.0000,0.0005,-0.0002,0.0003,-0.0017,0.0011,0.3110,-0.0504,0.0374,9.3291,0.0273,-0.0112,0.0183,-0.1113,1.0747,-1.2734,0.9972,0.0019,0.0024,-0.0742,0
6738559,1.0000,0.0005,-0.0002,0.0003,-0.0017,0.0011,0.3106,-0.0508,0.0359,9.3169,0.0277,-0.0105,0.0179,-0.1104,1.0806,-1.2671,0.9972,0.0019,0.0024,-0.0742,0
6738892,1.0000,0.0004,-0.0002,0.0003,-0.0017,0.0009,0.3100,-0.0481,0.0316,9.2997,0.0264,-0.0109,0.0186,-0.1133,1.0786,-1.2695,0.9972,0.0019,0.0024,-0.0742,0
6739225,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0012,0.3103,-0.0452,0.0391,9.3083,0.0263,-0.0102,0.0193,-0.1128,1.0728,-1.2725,0.9972,0.0019,0.0024,-0.0742,0
6739559,1.0000,0.0005,-0.0002,0.0003,-0.0017,0.0009,0.3104,-0.0485,0.0315,9.3123,0.0276,-0.0109,0.0186,-0.1157,1.0815,-1.2676,0.9972,0.0019,0.0024,-0.0742,0
6739892,1.0000,0.0005,-0.0002,0.0003,-0.0013,0.0008,0.3105,-0.0361,0.0282,9.3140,0.0271,-0.0112,0.0190,-0.1147,1.0767,-1.2710,0.9972,0.0019,0.0024,-0.0743,0
6740226,1.0000,0.0004,-0.0002,0.0003,-0.0017,0.0007,0.3108,-0.0506,0.0261,9.3251,0.0257,-0.0099,0.0193,-0.1147,1.0742,-1.2720,0.9972,0.0018,0.0024,-0.0743,0
6740559,1.0000,0.0005,-0.0002,0.0003,-0.0017,0.0011,0.3105,-0.0502,0.0363,9.3151,0.0271,-0.0107,0.0201,-0.1133,1.0767,-1.2681,0.9972,0.0019,0.0024,-0.0743,0
6740892,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0007,0.3105,-0.0457,0.0260,9.3142,0.0261,-0.0108,0.0197,-0.1152,1.0771,-1.2705,0.9972,0.0018,0.0024,-0.0742,0
6741226,1.0000,0.0005,-0.0002,0.0003,-0.0016,0.0011,0.3105,-0.0454,0.0386,9.3144,0.0273,-0.0111,0.0192,-0.1157,1.0732,-1.2715,0.9972,0.0018,0.0024,-0.0743,0
6741559,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0011,0.3105,-0.0401,0.0379,9.3151,0.0272,-0.0107,0.0189,-0.1133,1.0806,-1.2690,0.9972,0.0018,0.0024,-0.0743,0
6741892,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0008,0.3104,-0.0450,0.0271,9.3122,0.0266,-0.0105,0.0192,-0.1147,1.0767,-1.2720,0.9972,0.0018,0.0024,-0.0743,0
6742226,1.0000,0.0005,-0.0002,0.0003,-0.0012,0.0007,0.3107,-0.0350,0.0263,9.3224,0.0271,-0.0114,0.0181,-0.1147,1.0767,-1.2715,0.9972,0.0018,0.0024,-0.0743,0
6742559,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0007,0.3104,-0.0406,0.0262,9.3117,0.0271,-0.0107,0.0198,-0.1128,1.0835,-1.2715,0.9972,0.0018,0.0024,-0.0743,0
6742892,1.0000,0.0004,-0.0002,0.0003,-0.0013,0.0012,0.3104,-0.0384,0.0392,9.3113,0.0265,-0.0105,0.0190,-0.1152,1.0742,-1.2715,0.9972,0.0018,0.0024,-0.0743,0
6743226,1.0000,0.0004,-0.0002,0.0003,-0.0015,0.0009,0.3102,-0.0420,0.0297,9.3054,0.0266,-0.0103,0.0190,-0.1152,1.0762,-1.2734,0.9972,0.0018,0.0024,-0.0743,0
6743559,1.0000,0.0004,-0.0002,0.0003,-0.0015,0.0012,0.3106,-0.0441,0.0403,9.3184,0.0268,-0.0097,0.0186,-0.1157,1.0796,-1.2676,0.9972,0.0018,0.0024,-0.0743,0
6743892,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0008,0.3107,-0.0389,0.0272,9.3199,0.0270,-0.0115,0.0184,-0.1187,1.0750,-1.2744,0.9972,0.0018,0.0024,-0.0744,0
6744226,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0010,0.3103,-0.0397,0.0346,9.3078,0.0277,-0.0107,0.0197,-0.1177,1.0750,-1.2769,0.9972,0.0019,0.0024,-0.0744,0
6744559,1.0000,0.0005,-0.0002,0.0003,-0.0017,0.0005,0.3100,-0.0508,0.0189,9.3011,0.0272,-0.0109,0.0196,-0.1167,1.0811,-1.2681,0.9972,0.0019,0.0024,-0.0744,0
6744892,1.0000,0.0004,-0.0002,0.0003,-0.0012,0.0008,0.3105,-0.0339,0.0290,9.3141,0.0264,-0.0098,0.0186,-0.1138,1.0781,-1.2739,0.9972,0.0019,0.0025,-0.0744,0
6745226,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0009,0.3107,-0.0399,0.0327,9.3209,0.0273,-0.0110,0.0195,-0.1133,1.0747,-1.2729,0.9972,0.0019,0.0025,-0.0744,0
6745559,1.0000,0.0004,-0.0002,0.0003,-0.0015,0.0011,0.3105,-0.0425,0.0375,9.3145,0.0268,-0.0102,0.0192,-0.1177,1.0801,-1.2690,0.9972,0.0019,0.0025,-0.0744,0
6745892,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0009,0.3103,-0.0416,0.0327,9.3086,0.0275,-0.0106,0.0197,-0.1182,1.0776,-1.2710,0.9972,0.0019,0.0025,-0.0744,0
6746226,1.0000,0.0004,-0.0002,0.0003,-0.0019,0.0008,0.3101,-0.0542,0.0297,9.3044,0.0270,-0.0111,0.0190,-0.1172,1.0757,-1.2744,0.9972,0.0019,0.0025,-0.0744,0
6746559,1.0000,0.0004,-0.0002,0.0003,-0.0014,0.0011,0.3104,-0.0418,0.0379,9.3135,0.0264,-0.0107,0.0189,-0.1177,1.0830,-1.2720,0.9972,0.0019,0.0025,-0.0744,0
6746892,1.0000,0.0004,-0.0002,0.0003,-0.0014,0.0010,0.3102,-0.0417,0.0336,9.3052,0.0265,-0.0112,0.0197,-0.1172,1.0781,-1.2729,0.9972,0.0018,0.0025,-0.0744,0
6747226,1.0000,0.0005,-0.0002,0.0003,-0.0016,0.0010,0.3105,-0.0447,0.0357,9.3146,0.0276,-0.0114,0.0192,-0.1143,1.0747,-1.2773,0.9972,0.0019,0.0025,-0.0744,0
6747559,1.0000,0.0005,-0.0002,0.0003,-0.0016,0.0006,0.3104,-0.0476,0.0208,9.3127,0.0276,-0.0107,0.0196,-0.1147,1.0815,-1.2715,0.9972,0.0019,0.0025,-0.0744,0
6747892,1.0000,0.0004,-0.0002,0.0003,-0.0013,0.0009,0.3103,-0.0381,0.0319,9.3105,0.0268,-0.0102,0.0197,-0.1201,1.0784,-1.2720,0.9972,0.0019,0.0025,-0.0744,0
6748226,1.0000,0.0004,-0.0002,0.0003,-0.0015,0.0010,0.3109,-0.0446,0.0339,9.3265,0.0268,-0.0107,0.0194,-0.1152,1.0723,-1.2749,0.9972,0.0019,0.0025,-0.0744,0
6748559,1.0000,0.0005,-0.0002,0.0003,-0.0015,0.0007,0.3106,-0.0422,0.0260,9.3191,0.0276,-0.0108,0.0184,-0.1152,1.0801,-1.2710,0.9972,0.0019,0.0025,-0.0744,0
6748892,1.0000,0.0005,-0.0002,0.0003,-0.0015,0.0007,0.3110,-0.0447,0.0247,9.3312,0.0272,-0.0110,0.0186,-0.1162,1.0757,-1.2720,0.9972,0.0019,0.0025,-0.0745,0
6749226,1.0000,0.0004,-0.0002,0.0003,-0.0015,0.0006,0.3100,-0.0429,0.0220,9.2989,0.0269,-0.0110,0.0197,-0.1152,1.0747,-1.2744,0.9972,0.0019,0.0025,-0.0745,0
6749559,1.0000,0.0004,-0.0002,0.0003,-0.0014,0.0011,0.3112,-0.0419,0.0367,9.3346,0.0262,-0.0100,0.0196,-0.1138,1.0781,-1.2705,0.9972,0.0019,0.0025,-0.0745,0
6749892,1.0000,0.0005,-0.0002,0.0003,-0.0015,0.0010,0.3104,-0.0446,0.0354,9.3110,0.0274,-0.0110,0.0193,-0.1152,1.0762,-1.2739,0.9972,0.0019,0.0025,-0.0745,0
6750226,1.0000,0.0004,-0.0002,0.0003,-0.0017,0.0012,0.3102,-0.0497,0.0391,9.3065,0.0269,-0.0111,0.0187,-0.1133,1.0737,-1.2754,0.9972,0.0019,0.0025,-0.0745,0
6750559,1.0000,0.0005,-0.0002,0.0003,-0.0016,0.0008,0.3110,-0.0450,0.0288,9.3298,0.0271,-0.0114,0.0191,-0.1177,1.0786,-1.2676,0.9972,0.0019,0.0025,-0.0745,0
6750892,1.0000,0.0005,-0.0002,0.0003,-0.0015,0.0010,0.3106,-0.0420,0.0331,9.3166,0.0276,-0.0115,0.0195,-0.1177,1.0781,-1.2729,0.9972,0.0019,0.0025,-0.0745,0
6751226,1.0000,0.0005,-0.0002,0.0003,-0.0016,0.0009,0.3106,-0.0461,0.0311,9.3184,0.0271,-0.0116,0.0192,-0.1157,1.0771,-1.2764,0.9972,0.0019,0.0024,-0.0745,0
6751559,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0009,0.3104,-0.0414,0.0322,9.3134,0.0276,-0.0107,0.0200,-0.1177,1.0806,-1.2715,0.9972,0.0019,0.0024,-0.0745,0
6751892,1.0000,0.0004,-0.0002,0.0003,-0.0015,0.0011,0.3105,-0.0437,0.0373,9.3153,0.0269,-0.0103,0.0193,-0.1206,1.0793,-1.2734,0.9972,0.0019,0.0025,-0.0745,0
