DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-03 10:09:04.170,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
324415,1.0000,-0.0001,-0.0002,0.0004,0.0000,-0.0014,0.1586,-nan,-nan,-nan,-inf,-inf,inf,-0.7410,1.1069,-1.7188,0.9492,-0.0048,0.0006,-0.3145,-0.5478,-0.1034,-36.6651,0
324748,1.0000,-0.0003,-0.0004,0.0007,-0.0000,-0.0035,0.3170,0.0031,-0.1060,9.5099,-0.0152,-0.0211,0.0445,-0.7410,1.1045,-1.7202,0.9494,-0.0050,0.0005,-0.3140,-0.5676,-0.1231,-36.5969,0
325081,1.0000,-0.0003,-0.0004,0.0007,0.0001,-0.0030,0.3165,0.0051,-0.0925,9.4943,-0.0151,-0.0211,0.0439,-0.7424,1.1023,-1.7285,0.9496,-0.0054,0.0005,-0.3135,-0.6100,-0.1410,-36.5457,0
325415,1.0000,-0.0003,-0.0004,0.0008,0.0001,-0.0029,0.3172,0.0072,-0.0896,9.5163,-0.0158,-0.0212,0.0453,-0.7439,1.1077,-1.7200,0.9497,-0.0057,0.0004,-0.3131,-0.6384,-0.1617,-36.4886,0
325748,1.0000,-0.0003,-0.0003,0.0008,-0.0000,-0.0025,0.3167,0.0019,-0.0766,9.5012,-0.0155,-0.0209,0.0458,-0.7395,1.1035,-1.7197,0.9499,-0.0060,0.0003,-0.3126,-0.6602,-0.1851,-36.4261,0
326081,1.0000,-0.0003,-0.0003,0.0007,0.0001,-0.0028,0.3169,0.0051,-0.0855,9.5067,-0.0150,-0.0208,0.0448,-0.7434,1.0999,-1.7231,0.9500,-0.0062,0.0001,-0.3121,-0.6759,-0.2088,-36.3657,0
326415,1.0000,-0.0003,-0.0004,0.0007,-0.0003,-0.0025,0.3167,-0.0051,-0.0769,9.5004,-0.0155,-0.0218,0.0446,-0.7419,1.1084,-1.7180,0.9502,-0.0064,-0.0001,-0.3116,-0.6931,-0.2348,-36.3088,0
326748,1.0000,-0.0002,-0.0003,0.0007,-0.0000,-0.0032,0.3172,0.0019,-0.0973,9.5163,-0.0144,-0.0206,0.0448,-0.7429,1.1038,-1.7241,0.9504,-0.0066,-0.0002,-0.3110,-0.7083,-0.2582,-36.2413,0
327081,1.0000,-0.0002,-0.0004,0.0007,0.0002,-0.0030,0.3166,0.0088,-0.0926,9.4975,-0.0141,-0.0212,0.0446,-0.7371,1.1016,-1.7256,0.9505,-0.0068,-0.0004,-0.3105,-0.7253,-0.2836,-36.1835,0
327415,1.0000,-0.0003,-0.0003,0.0007,-0.0004,-0.0031,0.3167,-0.0081,-0.0955,9.5013,-0.0151,-0.0202,0.0443,-0.7415,1.1079,-1.7188,0.9507,-0.0070,-0.0005,-0.3100,-0.7453,-0.3081,-36.1206,0
327748,1.0000,-0.0002,-0.0004,0.0008,0.0002,-0.0024,0.3161,0.0081,-0.0732,9.4816,-0.0144,-0.0232,0.0451,-0.7410,1.1033,-1.7202,0.9509,-0.0073,-0.0007,-0.3095,-0.7642,-0.3378,-36.0528,0
328081,1.0000,-0.0002,-0.0003,0.0007,-0.0001,-0.0028,0.3167,-0.0002,-0.0859,9.5018,-0.0146,-0.0202,0.0444,-0.7429,1.1028,-1.7217,0.9510,-0.0075,-0.0009,-0.3090,-0.7827,-0.3625,-35.9947,0
328415,1.0000,-0.0003,-0.0003,0.0007,0.0003,-0.0026,0.3168,0.0128,-0.0812,9.5031,-0.0156,-0.0210,0.0448,-0.7405,1.1060,-1.7202,0.9512,-0.0077,-0.0011,-0.3085,-0.8034,-0.3889,-35.9344,0
328748,1.0000,-0.0002,-0.0003,0.0007,0.0003,-0.0031,0.3171,0.0118,-0.0954,9.5141,-0.0141,-0.0206,0.0448,-0.7390,1.1060,-1.7197,0.9514,-0.0079,-0.0012,-0.3080,-0.8214,-0.4154,-35.8698,0
329081,1.0000,-0.0003,-0.0003,0.0008,-0.0002,-0.0024,0.3169,-0.0041,-0.0744,9.5062,-0.0153,-0.0207,0.0455,-0.7405,1.1003,-1.7275,0.9515,-0.0082,-0.0014,-0.3074,-0.8421,-0.4420,-35.8046,0
329415,1.0000,-0.0002,-0.0004,0.0007,0.0001,-0.0028,0.3169,0.0074,-0.0875,9.5084,-0.0149,-0.0220,0.0449,-0.7395,1.1060,-1.7188,0.9517,-0.0084,-0.0016,-0.3069,-0.8617,-0.4710,-35.7433,0
329748,1.0000,-0.0003,-0.0004,0.0008,0.0007,-0.0029,0.3173,0.0239,-0.0895,9.5183,-0.0152,-0.0210,0.0458,-0.7410,1.1047,-1.7236,0.9519,-0.0087,-0.0018,-0.3064,-0.8821,-0.4983,-35.6775,0
330081,1.0000,-0.0002,-0.0004,0.0007,0.0004,-0.0028,0.3164,0.0147,-0.0858,9.4924,-0.0147,-0.0210,0.0440,-0.7434,1.1003,-1.7271,0.9520,-0.0089,-0.0020,-0.3059,-0.9018,-0.5261,-35.6172,0
330415,1.0000,-0.0003,-0.0004,0.0007,-0.0000,-0.0027,0.3165,0.0033,-0.0828,9.4945,-0.0157,-0.0218,0.0438,-0.7410,1.1064,-1.7188,0.9522,-0.0092,-0.0022,-0.3054,-0.9235,-0.5555,-35.5586,0
330748,1.0000,-0.0002,-0.0003,0.0007,-0.0003,-0.0030,0.3170,-0.0052,-0.0933,9.5106,-0.0147,-0.0198,0.0445,-0.7410,1.1040,-1.7180,0.9524,-0.0094,-0.0023,-0.3048,-0.9431,-0.5807,-35.4951,0
331081,1.0000,-0.0002,-0.0004,0.0007,0.0001,-0.0028,0.3166,0.0072,-0.0861,9.4969,-0.0150,-0.0210,0.0444,-0.7429,1.0979,-1.7256,0.9525,-0.0096,-0.0025,-0.3043,-0.9634,-0.6081,-35.4346,0
331415,1.0000,-0.0003,-0.0003,0.0007,0.0005,-0.0028,0.3169,0.0185,-0.0875,9.5078,-0.0151,-0.0203,0.0438,-0.7400,1.1074,-1.7156,0.9527,-0.0099,-0.0027,-0.3039,-0.9840,-0.6340,-35.3777,0
331748,1.0000,-0.0003,-0.0004,0.0007,0.0001,-0.0027,0.3173,0.0062,-0.0831,9.5178,-0.0152,-0.0215,0.0443,-0.7410,1.1038,-1.7261,0.9528,-0.0101,-0.0028,-0.3034,-1.0048,-0.6622,-35.3159,0
332081,1.0000,-0.0002,-0.0004,0.0008,0.0002,-0.0030,0.3166,0.0105,-0.0917,9.4966,-0.0149,-0.0210,0.0450,-0.7395,1.1013,-1.7256,0.9530,-0.0103,-0.0030,-0.3029,-1.0249,-0.6893,-35.2548,0
332415,1.0000,-0.0003,-0.0003,0.0007,-0.0002,-0.0030,0.3170,-0.0025,-0.0936,9.5089,-0.0154,-0.0203,0.0438,-0.7415,1.1064,-1.7197,0.9531,-0.0106,-0.0032,-0.3024,-1.0461,-0.7150,-35.1970,0
332748,1.0000,-0.0003,-0.0003,0.0007,-0.0002,-0.0032,0.3166,-0.0022,-0.0981,9.4989,-0.0150,-0.0210,0.0449,-0.7405,1.1060,-1.7192,0.9533,-0.0108,-0.0034,-0.3019,-1.0666,-0.7416,-35.1362,0
333081,1.0000,-0.0002,-0.0004,0.0007,0.0002,-0.0029,0.3170,0.0094,-0.0880,9.5104,-0.0144,-0.0216,0.0450,-0.7444,1.1008,-1.7214,0.9534,-0.0111,-0.0035,-0.3014,-1.0860,-0.7691,-35.0759,0
333415,1.0000,-0.0003,-0.0003,0.0007,0.0001,-0.0028,0.3172,0.0076,-0.0860,9.5165,-0.0150,-0.0205,0.0434,-0.7415,1.1060,-1.7192,0.9536,-0.0113,-0.0037,-0.3009,-1.1063,-0.7944,-35.0207,0
333748,1.0000,-0.0002,-0.0003,0.0008,-0.0003,-0.0025,0.3160,-0.0046,-0.0783,9.4800,-0.0145,-0.0207,0.0451,-0.7424,1.1062,-1.7190,0.9537,-0.0115,-0.0039,-0.3004,-1.1257,-0.8198,-34.9606,0
334081,1.0000,-0.0003,-0.0004,0.0007,0.0001,-0.0029,0.3168,0.0065,-0.0882,9.5045,-0.0154,-0.0222,0.0450,-0.7415,1.0999,-1.7222,0.9539,-0.0118,-0.0041,-0.2999,-1.1465,-0.8477,-34.9020,0
334415,1.0000,-0.0002,-0.0004,0.0008,0.0001,-0.0029,0.3170,0.0067,-0.0891,9.5101,-0.0149,-0.0211,0.0451,-0.7405,1.1069,-1.7207,0.9540,-0.0120,-0.0042,-0.2995,-1.1662,-0.8733,-34.8435,0
334748,1.0000,-0.0003,-0.0003,0.0007,0.0002,-0.0032,0.3167,0.0090,-0.0978,9.5014,-0.0158,-0.0200,0.0442,-0.7424,1.1057,-1.7212,0.9542,-0.0122,-0.0044,-0.2990,-1.1876,-0.8967,-34.7859,0
335081,1.0000,-0.0003,-0.0004,0.0008,0.0000,-0.0026,0.3172,0.0035,-0.0818,9.5171,-0.0156,-0.0214,0.0459,-0.7434,1.0989,-1.7219,0.9543,-0.0125,-0.0045,-0.2985,-1.2084,-0.9223,-34.7273,0
335415,1.0000,-0.0003,-0.0004,0.0007,0.0001,-0.0028,0.3165,0.0050,-0.0871,9.4956,-0.0156,-0.0211,0.0445,-0.7415,1.1052,-1.7212,0.9545,-0.0127,-0.0047,-0.2980,-1.2290,-0.9472,-34.6728,0
335748,1.0000,-0.0002,-0.0003,0.0007,0.0001,-0.0027,0.3172,0.0056,-0.0832,9.5151,-0.0149,-0.0207,0.0447,-0.7424,1.1042,-1.7222,0.9546,-0.0129,-0.0048,-0.2976,-1.2481,-0.9709,-34.6165,0
336081,1.0000,-0.0003,-0.0003,0.0008,0.0002,-0.0029,0.3168,0.0098,-0.0886,9.5032,-0.0151,-0.0204,0.0453,-0.7410,1.1003,-1.7246,0.9547,-0.0131,-0.0050,-0.2971,-1.2673,-0.9937,-34.5604,0
336415,1.0000,-0.0003,-0.0003,0.0007,0.0002,-0.0027,0.3169,0.0104,-0.0845,9.5081,-0.0157,-0.0208,0.0444,-0.7405,1.1069,-1.7183,0.9549,-0.0134,-0.0051,-0.2967,-1.2875,-1.0169,-34.5068,0
336748,1.0000,-0.0003,-0.0003,0.0008,0.0000,-0.0029,0.3170,0.0039,-0.0906,9.5097,-0.0152,-0.0202,0.0450,-0.7419,1.1033,-1.7251,0.9550,-0.0136,-0.0053,-0.2962,-1.3065,-1.0386,-34.4524,0
337081,1.0000,-0.0003,-0.0004,0.0008,0.0000,-0.0027,0.3165,0.0043,-0.0829,9.4950,-0.0155,-0.0218,0.0455,-0.7405,1.0994,-1.7261,0.9551,-0.0138,-0.0054,-0.2958,-1.3258,-1.0630,-34.3981,0
337415,1.0000,-0.0002,-0.0003,0.0007,0.0001,-0.0030,0.3169,0.0059,-0.0909,9.5069,-0.0147,-0.0198,0.0450,-0.7415,1.1079,-1.7207,0.9553,-0.0140,-0.0056,-0.2953,-1.3434,-1.0832,-34.3456,0
337748,1.0000,-0.0002,-0.0004,0.0007,0.0001,-0.0028,0.3170,0.0069,-0.0874,9.5090,-0.0143,-0.0215,0.0441,-0.7410,1.1023,-1.7202,0.9554,-0.0142,-0.0057,-0.2949,-1.3597,-1.1062,-34.2944,0
338082,1.0000,-0.0003,-0.0004,0.0008,-0.0001,-0.0026,0.3170,0.0010,-0.0802,9.5087,-0.0152,-0.0216,0.0455,-0.7390,1.1008,-1.7266,0.9555,-0.0144,-0.0059,-0.2945,-1.3775,-1.1290,-34.2415,0
338415,1.0000,-0.0003,-0.0003,0.0007,-0.0001,-0.0030,0.3167,0.0008,-0.0932,9.5022,-0.0150,-0.0204,0.0448,-0.7385,1.1108,-1.7168,0.9557,-0.0146,-0.0060,-0.2940,-1.3946,-1.1490,-34.1910,0
338748,1.0000,-0.0003,-0.0004,0.0007,0.0002,-0.0033,0.3168,0.0081,-0.1017,9.5043,-0.0151,-0.0219,0.0440,-0.7380,1.1055,-1.7156,0.9558,-0.0148,-0.0062,-0.2936,-1.4116,-1.1714,-34.1418,0
