DeviceTag: Movella DOT1,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-03 10:28:09.541,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
5768512,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0017,0.3106,-0.0407,0.0557,9.3170,0.0282,-0.0105,0.0187,-0.2942,1.0317,-1.3562,0.9870,0.0034,0.0018,-0.1606,0
5768846,1.0000,0.0005,-0.0002,0.0003,-0.0017,0.0020,0.3100,-0.0482,0.0628,9.2991,0.0275,-0.0109,0.0192,-0.2927,1.0288,-1.3591,0.9870,0.0034,0.0018,-0.1607,0
5769179,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0017,0.3107,-0.0460,0.0558,9.3196,0.0267,-0.0108,0.0193,-0.2942,1.0366,-1.3508,0.9870,0.0034,0.0018,-0.1607,0
5769512,1.0000,0.0004,-0.0002,0.0003,-0.0012,0.0017,0.3106,-0.0352,0.0540,9.3177,0.0270,-0.0106,0.0190,-0.2913,1.0327,-1.3567,0.9870,0.0034,0.0018,-0.1607,0
5769846,1.0000,0.0004,-0.0002,0.0003,-0.0018,0.0019,0.3102,-0.0520,0.0613,9.3059,0.0270,-0.0101,0.0197,-0.2937,1.0264,-1.3606,0.9870,0.0034,0.0018,-0.1607,0
5770179,1.0000,0.0005,-0.0002,0.0003,-0.0016,0.0016,0.3103,-0.0469,0.0524,9.3095,0.0282,-0.0105,0.0196,-0.2971,1.0366,-1.3513,0.9870,0.0034,0.0018,-0.1607,0
5770512,1.0000,0.0004,-0.0002,0.0003,-0.0017,0.0015,0.3104,-0.0494,0.0479,9.3130,0.0269,-0.0104,0.0190,-0.2947,1.0298,-1.3567,0.9870,0.0034,0.0018,-0.1607,0
5770846,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0016,0.3099,-0.0457,0.0523,9.2968,0.0267,-0.0098,0.0198,-0.2927,1.0303,-1.3586,0.9870,0.0034,0.0019,-0.1607,0
5771179,1.0000,0.0004,-0.0002,0.0003,-0.0018,0.0016,0.3106,-0.0520,0.0513,9.3169,0.0268,-0.0112,0.0199,-0.2922,1.0386,-1.3494,0.9870,0.0034,0.0019,-0.1607,0
5771512,1.0000,0.0005,-0.0002,0.0003,-0.0016,0.0019,0.3104,-0.0467,0.0607,9.3122,0.0271,-0.0116,0.0193,-0.2966,1.0342,-1.3552,0.9870,0.0034,0.0018,-0.1607,0
5771846,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0015,0.3107,-0.0468,0.0500,9.3216,0.0268,-0.0110,0.0195,-0.2942,1.0259,-1.3582,0.9870,0.0034,0.0018,-0.1607,0
5772179,1.0000,0.0005,-0.0002,0.0003,-0.0015,0.0014,0.3100,-0.0431,0.0471,9.3005,0.0273,-0.0112,0.0200,-0.2947,1.0376,-1.3528,0.9870,0.0034,0.0018,-0.1607,0
5772512,1.0000,0.0005,-0.0002,0.0003,-0.0015,0.0018,0.3102,-0.0431,0.0588,9.3072,0.0273,-0.0115,0.0189,-0.2971,1.0337,-1.3538,0.9870,0.0034,0.0018,-0.1607,0
5772846,1.0000,0.0005,-0.0002,0.0003,-0.0015,0.0016,0.3110,-0.0423,0.0531,9.3310,0.0279,-0.0108,0.0195,-0.2908,1.0273,-1.3601,0.9870,0.0034,0.0018,-0.1607,0
5773179,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0018,0.3108,-0.0459,0.0593,9.3247,0.0266,-0.0102,0.0199,-0.2957,1.0396,-1.3484,0.9870,0.0034,0.0018,-0.1607,0
5773512,1.0000,0.0004,-0.0002,0.0003,-0.0015,0.0019,0.3109,-0.0436,0.0619,9.3257,0.0268,-0.0109,0.0200,-0.2917,1.0327,-1.3577,0.9870,0.0034,0.0018,-0.1607,0
5773846,1.0000,0.0005,-0.0002,0.0003,-0.0018,0.0013,0.3102,-0.0527,0.0427,9.3065,0.0272,-0.0105,0.0197,-0.2922,1.0264,-1.3591,0.9870,0.0034,0.0018,-0.1607,0
5774179,1.0000,0.0005,-0.0002,0.0003,-0.0019,0.0017,0.3101,-0.0561,0.0545,9.3017,0.0275,-0.0109,0.0192,-0.2947,1.0396,-1.3518,0.9870,0.0034,0.0018,-0.1607,0
5774512,1.0000,0.0005,-0.0002,0.0003,-0.0019,0.0019,0.3101,-0.0541,0.0604,9.3015,0.0277,-0.0109,0.0196,-0.2937,1.0342,-1.3528,0.9870,0.0034,0.0018,-0.1607,0
5774846,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0016,0.3103,-0.0402,0.0530,9.3078,0.0274,-0.0103,0.0199,-0.2913,1.0264,-1.3572,0.9870,0.0034,0.0018,-0.1607,0
5775179,1.0000,0.0005,-0.0002,0.0003,-0.0018,0.0016,0.3104,-0.0524,0.0535,9.3129,0.0277,-0.0112,0.0195,-0.2932,1.0391,-1.3484,0.9870,0.0034,0.0018,-0.1607,0
5775512,1.0000,0.0005,-0.0002,0.0003,-0.0018,0.0015,0.3107,-0.0522,0.0482,9.3217,0.0275,-0.0115,0.0202,-0.2917,1.0332,-1.3562,0.9870,0.0034,0.0018,-0.1607,0
5775846,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0018,0.3109,-0.0450,0.0567,9.3260,0.0266,-0.0110,0.0193,-0.2927,1.0283,-1.3582,0.9870,0.0034,0.0018,-0.1607,0
5776179,1.0000,0.0004,-0.0002,0.0003,-0.0017,0.0016,0.3105,-0.0504,0.0519,9.3163,0.0264,-0.0102,0.0197,-0.2942,1.0376,-1.3499,0.9870,0.0034,0.0018,-0.1607,0
5776512,1.0000,0.0004,-0.0002,0.0003,-0.0017,0.0015,0.3109,-0.0505,0.0488,9.3255,0.0266,-0.0103,0.0200,-0.2932,1.0308,-1.3552,0.9870,0.0034,0.0018,-0.1607,0
5776846,1.0000,0.0004,-0.0002,0.0003,-0.0017,0.0014,0.3107,-0.0498,0.0473,9.3211,0.0269,-0.0114,0.0191,-0.2942,1.0308,-1.3596,0.9870,0.0034,0.0018,-0.1608,0
5777179,1.0000,0.0005,-0.0002,0.0003,-0.0015,0.0016,0.3097,-0.0433,0.0511,9.2924,0.0273,-0.0106,0.0195,-0.2957,1.0386,-1.3489,0.9870,0.0034,0.0018,-0.1608,0
5777512,1.0000,0.0004,-0.0002,0.0003,-0.0013,0.0019,0.3104,-0.0373,0.0600,9.3123,0.0269,-0.0115,0.0194,-0.2932,1.0337,-1.3538,0.9870,0.0034,0.0017,-0.1608,0
5777846,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0017,0.3106,-0.0463,0.0542,9.3177,0.0266,-0.0109,0.0182,-0.2942,1.0293,-1.3635,0.9870,0.0034,0.0017,-0.1608,0
5778179,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0017,0.3104,-0.0463,0.0541,9.3130,0.0266,-0.0105,0.0192,-0.2937,1.0396,-1.3518,0.9870,0.0034,0.0017,-0.1608,0
5778512,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0015,0.3107,-0.0461,0.0485,9.3200,0.0265,-0.0105,0.0197,-0.2942,1.0332,-1.3567,0.9870,0.0034,0.0017,-0.1608,0
5778846,1.0000,0.0005,-0.0002,0.0003,-0.0017,0.0015,0.3110,-0.0488,0.0506,9.3308,0.0272,-0.0106,0.0194,-0.2917,1.0283,-1.3611,0.9870,0.0034,0.0017,-0.1608,0
5779179,1.0000,0.0005,-0.0002,0.0003,-0.0019,0.0014,0.3106,-0.0556,0.0475,9.3182,0.0276,-0.0112,0.0197,-0.2966,1.0400,-1.3518,0.9870,0.0034,0.0017,-0.1608,0
5779512,1.0000,0.0004,-0.0002,0.0003,-0.0016,0.0016,0.3106,-0.0467,0.0526,9.3179,0.0267,-0.0107,0.0207,-0.2942,1.0347,-1.3557,0.9870,0.0034,0.0017,-0.1608,0
5779846,1.0000,0.0005,-0.0002,0.0003,-0.0016,0.0017,0.3106,-0.0470,0.0547,9.3170,0.0276,-0.0104,0.0194,-0.2957,1.0283,-1.3596,0.9870,0.0034,0.0017,-0.1608,0
5780179,1.0000,0.0005,-0.0002,0.0003,-0.0017,0.0014,0.3105,-0.0503,0.0448,9.3138,0.0272,-0.0110,0.0189,-0.2952,1.0366,-1.3503,0.9870,0.0034,0.0017,-0.1608,0
5780512,1.0000,0.0005,-0.0002,0.0003,-0.0014,0.0016,0.3102,-0.0413,0.0534,9.3069,0.0277,-0.0112,0.0186,-0.2932,1.0352,-1.3547,0.9870,0.0034,0.0017,-0.1608,0
5780846,1.0000,0.0004,-0.0002,0.0003,-0.0018,0.0017,0.3110,-0.0528,0.0553,9.3299,0.0268,-0.0109,0.0203,-0.2947,1.0293,-1.3616,0.9870,0.0034,0.0017,-0.1608,0
5781179,1.0000,0.0004,-0.0002,0.0003,-0.0015,0.0017,0.3105,-0.0436,0.0565,9.3161,0.0265,-0.0099,0.0203,-0.2957,1.0386,-1.3542,0.9870,0.0034,0.0017,-0.1608,0
5781512,1.0000,0.0005,-0.0002,0.0003,-0.0015,0.0016,0.3105,-0.0441,0.0514,9.3138,0.0272,-0.0109,0.0196,-0.2942,1.0332,-1.3547,0.9870,0.0034,0.0017,-0.1608,0
5781846,1.0000,0.0004,-0.0002,0.0003,-0.0015,0.0016,0.3104,-0.0422,0.0530,9.3109,0.0264,-0.0112,0.0189,-0.2917,1.0283,-1.3616,0.9870,0.0034,0.0017,-0.1608,0
