DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-29 13:50:42.534,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
2519419,1.0000,-0.0001,-0.0002,0.0004,0.0057,-0.0041,0.1580,-nan,-nan,-nan,-inf,-inf,inf,-0.0193,1.1250,-1.0774,0.9996,-0.0135,-0.0179,-0.0143,-1.5162,-2.0734,-1.6128,0
2519752,1.0000,-0.0002,-0.0003,0.0008,0.0111,-0.0079,0.3158,0.3349,-0.2400,9.4748,-0.0134,-0.0206,0.0453,-0.0173,1.1216,-1.0764,0.9997,-0.0137,-0.0181,-0.0133,-1.5373,-2.0999,-1.4907,0
2520086,1.0000,-0.0002,-0.0004,0.0008,0.0116,-0.0077,0.3164,0.3508,-0.2330,9.4918,-0.0140,-0.0238,0.0450,-0.0208,1.1191,-1.0764,0.9997,-0.0137,-0.0184,-0.0124,-1.5471,-2.1291,-1.3946,0
2520419,1.0000,-0.0002,-0.0004,0.0007,0.0112,-0.0078,0.3161,0.3387,-0.2377,9.4837,-0.0134,-0.0235,0.0447,-0.0188,1.1211,-1.0803,0.9997,-0.0138,-0.0187,-0.0119,-1.5551,-2.1665,-1.3307,0
2520752,1.0000,-0.0002,-0.0004,0.0008,0.0111,-0.0079,0.3160,0.3374,-0.2383,9.4798,-0.0139,-0.0225,0.0461,-0.0178,1.1216,-1.0754,0.9997,-0.0139,-0.0190,-0.0112,-1.5688,-2.1972,-1.2484,0
2521086,1.0000,-0.0002,-0.0004,0.0008,0.0114,-0.0081,0.3160,0.3454,-0.2464,9.4803,-0.0136,-0.0223,0.0456,-0.0198,1.1221,-1.0754,0.9997,-0.0140,-0.0193,-0.0104,-1.5847,-2.2258,-1.1631,0
2521419,1.0000,-0.0002,-0.0004,0.0008,0.0111,-0.0080,0.3156,0.3350,-0.2429,9.4672,-0.0143,-0.0212,0.0454,-0.0193,1.1235,-1.0774,0.9997,-0.0142,-0.0195,-0.0099,-1.6057,-2.2531,-1.0985,0
2521752,1.0000,-0.0002,-0.0004,0.0007,0.0113,-0.0077,0.3158,0.3417,-0.2327,9.4743,-0.0134,-0.0221,0.0449,-0.0208,1.1216,-1.0784,0.9997,-0.0144,-0.0198,-0.0093,-1.6246,-2.2809,-1.0280,0
2522086,1.0000,-0.0002,-0.0004,0.0008,0.0114,-0.0082,0.3163,0.3444,-0.2479,9.4894,-0.0129,-0.0233,0.0453,-0.0183,1.1216,-1.0793,0.9997,-0.0145,-0.0200,-0.0087,-1.6424,-2.3114,-0.9647,0
2522419,1.0000,-0.0002,-0.0004,0.0008,0.0113,-0.0078,0.3161,0.3427,-0.2363,9.4828,-0.0127,-0.0220,0.0457,-0.0188,1.1177,-1.0754,0.9997,-0.0147,-0.0203,-0.0081,-1.6610,-2.3394,-0.8932,0
2522752,1.0000,-0.0002,-0.0003,0.0008,0.0114,-0.0081,0.3163,0.3440,-0.2464,9.4889,-0.0134,-0.0204,0.0456,-0.0203,1.1216,-1.0745,0.9997,-0.0148,-0.0205,-0.0075,-1.6812,-2.3645,-0.8219,0
2523086,1.0000,-0.0002,-0.0004,0.0008,0.0115,-0.0080,0.3166,0.3478,-0.2415,9.4982,-0.0133,-0.0218,0.0459,-0.0193,1.1240,-1.0764,0.9996,-0.0150,-0.0208,-0.0069,-1.7015,-2.3926,-0.7570,0
2523419,1.0000,-0.0002,-0.0004,0.0008,0.0111,-0.0081,0.3167,0.3369,-0.2451,9.4999,-0.0136,-0.0217,0.0454,-0.0232,1.1230,-1.0750,0.9996,-0.0152,-0.0210,-0.0064,-1.7225,-2.4204,-0.6930,0
2523752,1.0000,-0.0002,-0.0004,0.0008,0.0114,-0.0083,0.3162,0.3449,-0.2526,9.4866,-0.0138,-0.0236,0.0456,-0.0168,1.1226,-1.0750,0.9996,-0.0153,-0.0213,-0.0058,-1.7445,-2.4516,-0.6298,0
2524086,1.0000,-0.0002,-0.0004,0.0008,0.0112,-0.0078,0.3157,0.3398,-0.2379,9.4701,-0.0139,-0.0230,0.0450,-0.0168,1.1226,-1.0764,0.9996,-0.0155,-0.0216,-0.0053,-1.7668,-2.4815,-0.5687,0
2524419,1.0000,-0.0002,-0.0004,0.0008,0.0112,-0.0078,0.3162,0.3400,-0.2371,9.4858,-0.0132,-0.0218,0.0464,-0.0173,1.1211,-1.0774,0.9996,-0.0157,-0.0218,-0.0047,-1.7875,-2.5090,-0.4997,0
2524752,1.0000,-0.0002,-0.0004,0.0007,0.0111,-0.0080,0.3159,0.3357,-0.2414,9.4765,-0.0130,-0.0211,0.0450,-0.0178,1.1196,-1.0750,0.9996,-0.0159,-0.0221,-0.0042,-1.8077,-2.5352,-0.4357,0
2525086,1.0000,-0.0002,-0.0004,0.0007,0.0110,-0.0080,0.3166,0.3333,-0.2433,9.4964,-0.0134,-0.0217,0.0444,-0.0203,1.1206,-1.0784,0.9996,-0.0160,-0.0223,-0.0036,-1.8287,-2.5622,-0.3744,0
2525419,1.0000,-0.0002,-0.0004,0.0007,0.0116,-0.0077,0.3159,0.3520,-0.2326,9.4754,-0.0132,-0.0222,0.0449,-0.0188,1.1187,-1.0764,0.9996,-0.0162,-0.0226,-0.0031,-1.8492,-2.5902,-0.3183,0
2525752,1.0000,-0.0002,-0.0004,0.0008,0.0113,-0.0081,0.3158,0.3440,-0.2443,9.4747,-0.0140,-0.0239,0.0457,-0.0212,1.1216,-1.0754,0.9996,-0.0164,-0.0228,-0.0026,-1.8713,-2.6214,-0.2589,0
2526086,1.0000,-0.0002,-0.0004,0.0008,0.0113,-0.0078,0.3163,0.3424,-0.2367,9.4884,-0.0137,-0.0222,0.0457,-0.0198,1.1191,-1.0764,0.9996,-0.0166,-0.0231,-0.0021,-1.8928,-2.6494,-0.1983,0
2526419,1.0000,-0.0002,-0.0004,0.0008,0.0113,-0.0080,0.3162,0.3435,-0.2421,9.4853,-0.0132,-0.0225,0.0458,-0.0198,1.1216,-1.0764,0.9996,-0.0167,-0.0233,-0.0016,-1.9133,-2.6778,-0.1355,0
2526752,1.0000,-0.0002,-0.0004,0.0008,0.0111,-0.0080,0.3161,0.3366,-0.2433,9.4839,-0.0143,-0.0227,0.0453,-0.0181,1.1216,-1.0867,0.9996,-0.0169,-0.0236,-0.0010,-1.9357,-2.7065,-0.0706,0
2527086,1.0000,-0.0002,-0.0004,0.0008,0.0112,-0.0080,0.3162,0.3404,-0.2416,9.4859,-0.0129,-0.0218,0.0459,-0.0198,1.1211,-1.0745,0.9996,-0.0171,-0.0238,-0.0004,-1.9557,-2.7332,-0.0047,0
2527419,1.0000,-0.0002,-0.0004,0.0008,0.0114,-0.0079,0.3163,0.3454,-0.2408,9.4893,-0.0135,-0.0221,0.0464,-0.0193,1.1211,-1.0808,0.9996,-0.0172,-0.0241,0.0001,-1.9766,-2.7602,0.0584,0
2527753,1.0000,-0.0002,-0.0003,0.0008,0.0114,-0.0077,0.3161,0.3458,-0.2334,9.4837,-0.0138,-0.0209,0.0467,-0.0198,1.1226,-1.0759,0.9996,-0.0174,-0.0243,0.0007,-1.9981,-2.7850,0.1235,0
2528086,1.0000,-0.0002,-0.0003,0.0007,0.0114,-0.0082,0.3161,0.3452,-0.2477,9.4834,-0.0142,-0.0204,0.0447,-0.0188,1.1235,-1.0779,0.9995,-0.0176,-0.0245,0.0012,-2.0201,-2.8087,0.1818,0
2528419,1.0000,-0.0002,-0.0003,0.0008,0.0112,-0.0079,0.3165,0.3398,-0.2382,9.4945,-0.0141,-0.0209,0.0456,-0.0193,1.1230,-1.0774,0.9995,-0.0178,-0.0248,0.0017,-2.0419,-2.8331,0.2435,0
2528753,1.0000,-0.0002,-0.0004,0.0008,0.0115,-0.0079,0.3160,0.3492,-0.2392,9.4794,-0.0130,-0.0216,0.0453,-0.0208,1.1206,-1.0784,0.9995,-0.0179,-0.0250,0.0022,-2.0614,-2.8587,0.3037,0
2529086,1.0000,-0.0002,-0.0003,0.0008,0.0112,-0.0076,0.3160,0.3388,-0.2317,9.4801,-0.0136,-0.0209,0.0451,-0.0183,1.1216,-1.0764,0.9995,-0.0181,-0.0252,0.0027,-2.0818,-2.8827,0.3640,0
2529419,1.0000,-0.0002,-0.0004,0.0007,0.0112,-0.0077,0.3159,0.3387,-0.2334,9.4758,-0.0133,-0.0215,0.0445,-0.0227,1.1196,-1.0754,0.9995,-0.0182,-0.0254,0.0032,-2.1015,-2.9076,0.4236,0
2529753,1.0000,-0.0002,-0.0004,0.0007,0.0112,-0.0076,0.3163,0.3399,-0.2302,9.4876,-0.0131,-0.0215,0.0444,-0.0193,1.1206,-1.0823,0.9995,-0.0184,-0.0257,0.0037,-2.1206,-2.9322,0.4800,0
2530086,1.0000,-0.0002,-0.0004,0.0008,0.0117,-0.0080,0.3168,0.3535,-0.2433,9.5025,-0.0138,-0.0235,0.0466,-0.0188,1.1216,-1.0754,0.9995,-0.0186,-0.0259,0.0042,-2.1410,-2.9603,0.5413,0
2530419,1.0000,-0.0002,-0.0003,0.0008,0.0111,-0.0082,0.3160,0.3367,-0.2473,9.4812,-0.0144,-0.0207,0.0462,-0.0208,1.1216,-1.0784,0.9995,-0.0187,-0.0261,0.0047,-2.1622,-2.9827,0.6009,0
2530753,1.0000,-0.0002,-0.0004,0.0008,0.0111,-0.0081,0.3164,0.3366,-0.2458,9.4921,-0.0146,-0.0231,0.0458,-0.0203,1.1201,-1.0764,0.9995,-0.0189,-0.0264,0.0052,-2.1836,-3.0094,0.6584,0
2531086,1.0000,-0.0002,-0.0004,0.0007,0.0115,-0.0082,0.3160,0.3468,-0.2475,9.4803,-0.0133,-0.0218,0.0448,-0.0183,1.1240,-1.0759,0.9994,-0.0190,-0.0266,0.0057,-2.2024,-3.0334,0.7150,0
2531419,1.0000,-0.0002,-0.0004,0.0008,0.0114,-0.0077,0.3163,0.3448,-0.2323,9.4897,-0.0140,-0.0224,0.0467,-0.0203,1.1216,-1.0769,0.9994,-0.0192,-0.0268,0.0063,-2.2226,-3.0581,0.7762,0
2531753,1.0000,-0.0002,-0.0004,0.0008,0.0112,-0.0080,0.3164,0.3410,-0.2412,9.4904,-0.0137,-0.0239,0.0453,-0.0208,1.1196,-1.0764,0.9994,-0.0194,-0.0271,0.0067,-2.2416,-3.0853,0.8321,0
2532086,1.0000,-0.0002,-0.0004,0.0008,0.0115,-0.0076,0.3162,0.3489,-0.2299,9.4857,-0.0135,-0.0235,0.0462,-0.0208,1.1226,-1.0720,0.9994,-0.0195,-0.0273,0.0072,-2.2601,-3.1113,0.8883,0
2532419,1.0000,-0.0002,-0.0004,0.0007,0.0113,-0.0082,0.3162,0.3422,-0.2474,9.4860,-0.0122,-0.0221,0.0449,-0.0208,1.1216,-1.0784,0.9994,-0.0196,-0.0275,0.0077,-2.2757,-3.1343,0.9416,0
2532753,1.0000,-0.0002,-0.0004,0.0008,0.0113,-0.0077,0.3162,0.3431,-0.2319,9.4843,-0.0132,-0.0223,0.0452,-0.0193,1.1196,-1.0750,0.9994,-0.0198,-0.0277,0.0081,-2.2931,-3.1573,0.9952,0
2533086,1.0000,-0.0002,-0.0003,0.0008,0.0116,-0.0079,0.3159,0.3513,-0.2407,9.4761,-0.0133,-0.0200,0.0451,-0.0193,1.1206,-1.0774,0.9994,-0.0199,-0.0279,0.0086,-2.3103,-3.1755,1.0484,0
2533419,1.0000,-0.0002,-0.0003,0.0008,0.0112,-0.0081,0.3163,0.3384,-0.2445,9.4873,-0.0137,-0.0201,0.0453,-0.0178,1.1196,-1.0774,0.9994,-0.0200,-0.0281,0.0090,-2.3279,-3.1934,1.1016,0
2533753,1.0000,-0.0002,-0.0003,0.0008,0.0114,-0.0083,0.3161,0.3441,-0.2529,9.4842,-0.0136,-0.0202,0.0452,-0.0164,1.1201,-1.0750,0.9994,-0.0202,-0.0282,0.0095,-2.3450,-3.2111,1.1542,0
2534086,1.0000,-0.0002,-0.0003,0.0008,0.0111,-0.0079,0.3163,0.3366,-0.2383,9.4874,-0.0126,-0.0190,0.0452,-0.0208,1.1201,-1.0730,0.9993,-0.0203,-0.0284,0.0099,-2.3599,-3.2259,1.2071,0
