DeviceTag: Movella DOT1,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-26 14:19:27.495,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
2448120,1.0000,0.0008,-0.0008,0.0007,0.2762,0.0899,0.1341,8.2909,2.6938,4.0153,0.0501,-0.0481,0.0438,-0.1184,-0.8872,0.0381,0.8362,0.1145,-0.5305,-0.0784,0
2448453,1.0000,0.0005,-0.0005,0.0010,0.2751,0.0902,0.1323,8.2582,2.7003,3.9633,0.0287,-0.0277,0.0591,-0.1238,-0.8823,0.0474,0.8361,0.1141,-0.5309,-0.0777,0
2448786,1.0000,0.0004,-0.0003,0.0006,0.2757,0.0909,0.1313,8.2725,2.7226,3.9361,0.0252,-0.0159,0.0365,-0.1233,-0.8818,0.0449,0.8360,0.1139,-0.5311,-0.0774,0
2449120,1.0000,0.0004,0.0000,0.0007,0.2764,0.0929,0.1319,8.2947,2.7834,3.9566,0.0268,0.0015,0.0433,-0.1289,-0.8918,0.0576,0.8361,0.1136,-0.5311,-0.0770,0
2449453,1.0000,0.0002,-0.0002,0.0007,0.2780,0.0913,0.1354,8.3415,2.7331,4.0600,0.0111,-0.0147,0.0440,-0.1279,-0.9001,0.0630,0.8361,0.1132,-0.5313,-0.0767,0
2449786,1.0000,0.0004,-0.0005,0.0005,0.2811,0.0894,0.1389,8.4363,2.6783,4.1607,0.0214,-0.0272,0.0302,-0.1299,-0.9065,0.0605,0.8359,0.1129,-0.5316,-0.0765,0
2450120,1.0000,0.0006,-0.0003,0.0003,0.2807,0.0888,0.1390,8.4220,2.6643,4.1649,0.0381,-0.0200,0.0201,-0.1279,-0.8982,0.0640,0.8358,0.1130,-0.5318,-0.0764,0
2450453,1.0000,0.0006,-0.0005,0.0006,0.2777,0.0916,0.1362,8.3345,2.7446,4.0806,0.0337,-0.0311,0.0333,-0.1289,-0.8865,0.0610,0.8356,0.1129,-0.5322,-0.0761,0
2450786,1.0000,0.0004,-0.0007,0.0005,0.2769,0.0924,0.1328,8.3110,2.7697,3.9769,0.0232,-0.0433,0.0292,-0.1299,-0.8765,0.0635,0.8353,0.1127,-0.5328,-0.0759,0
2451120,1.0000,0.0005,-0.0005,0.0005,0.2752,0.0900,0.1276,8.2600,2.6975,3.8216,0.0314,-0.0297,0.0278,-0.1289,-0.8677,0.0635,0.8351,0.1126,-0.5331,-0.0757,0
2451453,1.0000,0.0002,-0.0001,0.0006,0.2779,0.0890,0.1318,8.3378,2.6657,3.9527,0.0121,-0.0063,0.0342,-0.1318,-0.8726,0.0654,0.8351,0.1123,-0.5332,-0.0756,0
2451786,1.0000,0.0006,-0.0000,0.0004,0.2788,0.0906,0.1350,8.3655,2.7169,4.0482,0.0373,-0.0005,0.0236,-0.1318,-0.8730,0.0645,0.8352,0.1123,-0.5331,-0.0753,0
2452120,1.0000,0.0006,-0.0001,0.0004,0.2798,0.0882,0.1365,8.3942,2.6451,4.0925,0.0344,-0.0045,0.0264,-0.1343,-0.8772,0.0649,0.8352,0.1124,-0.5331,-0.0751,0
2452453,1.0000,0.0008,-0.0000,0.0001,0.2786,0.0892,0.1343,8.3570,2.6800,4.0269,0.0478,-0.0016,0.0043,-0.1318,-0.8782,0.0649,0.8352,0.1128,-0.5331,-0.0750,0
2452786,1.0000,0.0006,-0.0002,0.0004,0.2788,0.0914,0.1355,8.3646,2.7398,4.0625,0.0362,-0.0099,0.0239,-0.1357,-0.8723,0.0610,0.8351,0.1128,-0.5332,-0.0748,0
2453120,1.0000,0.0003,-0.0004,0.0004,0.2784,0.0896,0.1344,8.3553,2.6866,4.0290,0.0176,-0.0261,0.0249,-0.1326,-0.8672,0.0601,0.8350,0.1126,-0.5335,-0.0747,0
2453453,1.0000,0.0005,-0.0003,0.0003,0.2748,0.0914,0.1311,8.2458,2.7419,3.9296,0.0291,-0.0166,0.0201,-0.1318,-0.8643,0.0640,0.8349,0.1126,-0.5336,-0.0746,0
2453787,1.0000,0.0006,-0.0001,0.0003,0.2791,0.0926,0.1347,8.3733,2.7792,4.0375,0.0340,-0.0064,0.0162,-0.1357,-0.8704,0.0640,0.8348,0.1127,-0.5337,-0.0745,0
2454120,1.0000,0.0005,-0.0004,0.0006,0.2800,0.0906,0.1355,8.4046,2.7148,4.0597,0.0293,-0.0252,0.0364,-0.1343,-0.8762,0.0698,0.8347,0.1125,-0.5340,-0.0742,0
2454453,1.0000,0.0005,-0.0003,0.0006,0.2777,0.0875,0.1338,8.3327,2.6214,4.0113,0.0276,-0.0176,0.0361,-0.1343,-0.8701,0.0781,0.8346,0.1123,-0.5342,-0.0739,0
2454787,1.0000,0.0004,-0.0003,0.0006,0.2780,0.0894,0.1338,8.3414,2.6791,4.0096,0.0219,-0.0168,0.0351,-0.1343,-0.8726,0.0771,0.8346,0.1121,-0.5343,-0.0737,0
2455120,1.0000,0.0004,-0.0001,0.0005,0.2790,0.0901,0.1336,8.3727,2.6995,4.0070,0.0253,-0.0074,0.0288,-0.1353,-0.8735,0.0747,0.8346,0.1119,-0.5344,-0.0735,0
2455453,1.0000,0.0003,-0.0003,0.0004,0.2790,0.0911,0.1347,8.3715,2.7300,4.0388,0.0198,-0.0162,0.0219,-0.1360,-0.8755,0.0796,0.8345,0.1118,-0.5345,-0.0734,0
2455787,1.0000,0.0002,-0.0005,0.0007,0.2791,0.0888,0.1338,8.3760,2.6604,4.0093,0.0148,-0.0323,0.0403,-0.1353,-0.8750,0.0796,0.8343,0.1114,-0.5349,-0.0732,0
2456120,1.0000,0.0005,-0.0005,0.0003,0.2791,0.0849,0.1330,8.3753,2.5449,3.9831,0.0285,-0.0304,0.0188,-0.1296,-0.8701,0.0835,0.8341,0.1113,-0.5353,-0.0732,0
2456453,1.0000,0.0006,0.0000,0.0001,0.2774,0.0893,0.1322,8.3230,2.6802,3.9657,0.0366,0.0011,0.0066,-0.1353,-0.8633,0.0815,0.8341,0.1116,-0.5352,-0.0732,0
2456787,1.0000,0.0006,-0.0000,0.0005,0.2784,0.0919,0.1335,8.3522,2.7563,4.0019,0.0350,-0.0004,0.0275,-0.1387,-0.8640,0.0767,0.8342,0.1116,-0.5351,-0.0729,0
2457120,1.0000,0.0007,-0.0003,0.0005,0.2780,0.0913,0.1332,8.3421,2.7369,3.9907,0.0390,-0.0171,0.0280,-0.1316,-0.8701,0.0835,0.8341,0.1116,-0.5353,-0.0726,0
2457453,1.0000,0.0004,-0.0006,0.0004,0.2806,0.0885,0.1367,8.4213,2.6534,4.0959,0.0243,-0.0337,0.0250,-0.1316,-0.8755,0.0898,0.8339,0.1115,-0.5357,-0.0725,0
2457787,1.0000,0.0006,-0.0005,0.0003,0.2794,0.0867,0.1355,8.3851,2.6003,4.0582,0.0331,-0.0311,0.0193,-0.1370,-0.8706,0.0913,0.8336,0.1115,-0.5361,-0.0725,0
