DeviceTag: Movella DOT1,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-26 13:30:29.990,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
355821,1.0000,0.0005,-0.0003,0.0003,0.0064,0.0030,0.3145,0.1952,0.0959,9.4347,0.0297,-0.0193,0.0185,0.2712,1.4282,-0.9182,0.9970,0.0076,-0.0060,0.0767,0
356155,1.0000,0.0005,-0.0001,0.0003,0.0060,0.0034,0.3111,0.1820,0.1056,9.3315,0.0286,-0.0052,0.0178,0.2761,1.4282,-0.9163,0.9970,0.0078,-0.0073,0.0765,0
356488,1.0000,0.0005,-0.0002,0.0003,0.0026,0.0041,0.3076,0.0816,0.1271,9.2271,0.0315,-0.0145,0.0177,0.2712,1.4238,-0.9207,0.9970,0.0081,-0.0076,0.0767,0
356821,1.0000,0.0005,-0.0002,0.0003,0.0082,0.0036,0.3147,0.2484,0.1126,9.4423,0.0286,-0.0112,0.0185,0.2708,1.4297,-0.9202,0.9970,0.0085,-0.0078,0.0769,0
357155,1.0000,0.0005,-0.0001,0.0003,0.0037,0.0040,0.3069,0.1115,0.1236,9.2071,0.0303,-0.0058,0.0179,0.2742,1.4297,-0.9172,0.9970,0.0089,-0.0080,0.0770,0
357488,1.0000,0.0005,-0.0002,0.0003,0.0046,0.0033,0.3110,0.1402,0.1032,9.3298,0.0296,-0.0150,0.0178,0.2732,1.4287,-0.9167,0.9969,0.0092,-0.0082,0.0772,0
357822,1.0000,0.0005,-0.0001,0.0003,0.0071,0.0032,0.3121,0.2130,0.1006,9.3643,0.0312,-0.0081,0.0182,0.2727,1.4297,-0.9192,0.9969,0.0096,-0.0083,0.0775,0
358155,1.0000,0.0005,-0.0001,0.0003,0.0029,0.0041,0.3081,0.0886,0.1270,9.2417,0.0299,-0.0087,0.0179,0.2737,1.4287,-0.9182,0.9969,0.0099,-0.0084,0.0776,0
358488,1.0000,0.0005,-0.0002,0.0003,0.0063,0.0035,0.3122,0.1926,0.1096,9.3655,0.0313,-0.0134,0.0178,0.2712,1.4287,-0.9192,0.9969,0.0103,-0.0086,0.0778,0
358822,1.0000,0.0005,-0.0001,0.0003,0.0050,0.0031,0.3101,0.1525,0.0967,9.3021,0.0307,-0.0079,0.0183,0.2698,1.4263,-0.9202,0.9969,0.0106,-0.0087,0.0780,0
359155,1.0000,0.0005,-0.0002,0.0003,0.0047,0.0038,0.3094,0.1438,0.1193,9.2826,0.0309,-0.0121,0.0182,0.2722,1.4292,-0.9177,0.9968,0.0110,-0.0088,0.0781,0
359488,1.0000,0.0005,-0.0002,0.0003,0.0065,0.0035,0.3127,0.1952,0.1110,9.3818,0.0308,-0.0099,0.0186,0.2712,1.4287,-0.9182,0.9968,0.0114,-0.0089,0.0783,0
359822,1.0000,0.0005,-0.0001,0.0003,0.0047,0.0035,0.3099,0.1409,0.1101,9.2978,0.0303,-0.0085,0.0178,0.2737,1.4287,-0.9202,0.9968,0.0117,-0.0090,0.0785,0
360155,1.0000,0.0005,-0.0002,0.0003,0.0055,0.0036,0.3101,0.1682,0.1115,9.3031,0.0307,-0.0107,0.0179,0.2708,1.4272,-0.9192,0.9968,0.0121,-0.0091,0.0787,0
360488,1.0000,0.0005,-0.0002,0.0003,0.0051,0.0040,0.3114,0.1541,0.1250,9.3424,0.0313,-0.0090,0.0179,0.2761,1.4316,-0.9192,0.9968,0.0125,-0.0092,0.0789,0
360822,1.0000,0.0005,-0.0002,0.0003,0.0050,0.0031,0.3101,0.1516,0.0973,9.3035,0.0306,-0.0104,0.0195,0.2727,1.4277,-0.9148,0.9967,0.0128,-0.0093,0.0791,0
361155,1.0000,0.0005,-0.0002,0.0003,0.0059,0.0035,0.3116,0.1781,0.1099,9.3480,0.0299,-0.0106,0.0183,0.2742,1.4287,-0.9153,0.9967,0.0132,-0.0095,0.0793,0
361488,1.0000,0.0005,-0.0001,0.0003,0.0050,0.0040,0.3103,0.1517,0.1233,9.3081,0.0301,-0.0087,0.0182,0.2737,1.4307,-0.9172,0.9967,0.0135,-0.0095,0.0795,0
361822,1.0000,0.0005,-0.0002,0.0003,0.0054,0.0034,0.3105,0.1621,0.1058,9.3157,0.0313,-0.0093,0.0192,0.2742,1.4302,-0.9211,0.9967,0.0139,-0.0096,0.0797,0
