DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-29 13:29:29.432,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
170486,1.0000,-0.0001,-0.0002,0.0004,0.0067,-0.0009,0.1582,-nan,-nan,-nan,-inf,-inf,inf,-0.3208,1.2253,-1.0193,0.9911,-0.0055,-0.0215,-0.1312,-0.3077,-2.5217,-15.0743,0
170820,1.0000,-0.0002,-0.0004,0.0007,0.0136,-0.0014,0.3158,0.4122,-0.0438,9.4735,-0.0121,-0.0217,0.0414,-0.3179,1.2271,-1.0188,0.9911,-0.0057,-0.0217,-0.1310,-0.3277,-2.5479,-15.0464,0
171153,1.0000,-0.0002,-0.0004,0.0007,0.0133,-0.0015,0.3160,0.4022,-0.0462,9.4806,-0.0115,-0.0225,0.0413,-0.3149,1.2246,-1.0208,0.9912,-0.0059,-0.0219,-0.1305,-0.3429,-2.5763,-14.9946,0
171487,1.0000,-0.0002,-0.0004,0.0007,0.0139,-0.0021,0.3159,0.4205,-0.0656,9.4765,-0.0118,-0.0220,0.0418,-0.3169,1.2256,-1.0168,0.9912,-0.0061,-0.0221,-0.1300,-0.3625,-2.6017,-14.9389,0
171820,1.0000,-0.0002,-0.0003,0.0007,0.0131,-0.0021,0.3161,0.3975,-0.0639,9.4814,-0.0128,-0.0209,0.0410,-0.3174,1.2251,-1.0183,0.9913,-0.0063,-0.0223,-0.1296,-0.3895,-2.6272,-14.8836,0
172153,1.0000,-0.0002,-0.0004,0.0007,0.0136,-0.0018,0.3160,0.4121,-0.0555,9.4806,-0.0114,-0.0224,0.0413,-0.3174,1.2266,-1.0173,0.9914,-0.0066,-0.0225,-0.1291,-0.4138,-2.6531,-14.8298,0
172487,1.0000,-0.0002,-0.0003,0.0007,0.0133,-0.0013,0.3161,0.4015,-0.0426,9.4823,-0.0116,-0.0197,0.0409,-0.3179,1.2256,-1.0154,0.9914,-0.0068,-0.0227,-0.1286,-0.4357,-2.6760,-14.7734,0
172820,1.0000,-0.0002,-0.0004,0.0007,0.0138,-0.0018,0.3158,0.4181,-0.0557,9.4750,-0.0123,-0.0226,0.0417,-0.3203,1.2239,-1.0193,0.9915,-0.0070,-0.0229,-0.1282,-0.4575,-2.7044,-14.7208,0
173153,1.0000,-0.0002,-0.0004,0.0007,0.0135,-0.0015,0.3158,0.4090,-0.0475,9.4753,-0.0118,-0.0235,0.0404,-0.3164,1.2271,-1.0159,0.9915,-0.0072,-0.0231,-0.1278,-0.4776,-2.7363,-14.6727,0
173487,1.0000,-0.0002,-0.0003,0.0007,0.0135,-0.0018,0.3163,0.4096,-0.0551,9.4892,-0.0122,-0.0210,0.0415,-0.3203,1.2239,-1.0198,0.9916,-0.0074,-0.0234,-0.1273,-0.4978,-2.7636,-14.6166,0
