DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-26 11:45:00.105,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
2196414,1.0000,-0.0002,-0.0004,0.0007,0.0045,-0.0034,0.3164,0.1398,-0.1030,9.4924,-0.0119,-0.0218,0.0447,0.3220,1.1130,-1.2498,0.9938,-0.0046,-0.0083,0.1108,0
2196747,1.0000,-0.0002,-0.0004,0.0007,0.0043,-0.0032,0.3172,0.1323,-0.0974,9.5155,-0.0118,-0.0225,0.0442,0.3201,1.1125,-1.2454,0.9938,-0.0046,-0.0083,0.1108,0
2197081,1.0000,-0.0002,-0.0004,0.0007,0.0048,-0.0026,0.3163,0.1468,-0.0806,9.4880,-0.0108,-0.0235,0.0447,0.3220,1.1116,-1.2483,0.9938,-0.0046,-0.0083,0.1108,0
2197414,1.0000,-0.0002,-0.0003,0.0007,0.0047,-0.0031,0.3174,0.1444,-0.0939,9.5233,-0.0112,-0.0205,0.0447,0.3213,1.1165,-1.2537,0.9938,-0.0046,-0.0083,0.1108,0
2197747,1.0000,-0.0002,-0.0004,0.0007,0.0041,-0.0035,0.3163,0.1252,-0.1080,9.4884,-0.0113,-0.0222,0.0446,0.3228,1.1189,-1.2532,0.9938,-0.0046,-0.0082,0.1107,0
2198081,1.0000,-0.0002,-0.0003,0.0007,0.0046,-0.0030,0.3166,0.1418,-0.0905,9.4980,-0.0112,-0.0209,0.0445,0.3235,1.1116,-1.2483,0.9938,-0.0046,-0.0082,0.1107,0
2198414,1.0000,-0.0002,-0.0004,0.0007,0.0046,-0.0024,0.3167,0.1426,-0.0749,9.5021,-0.0115,-0.0229,0.0441,0.3210,1.1125,-1.2502,0.9938,-0.0046,-0.0082,0.1107,0
2198747,1.0000,-0.0002,-0.0004,0.0008,0.0044,-0.0026,0.3157,0.1360,-0.0787,9.4706,-0.0114,-0.0222,0.0451,0.3206,1.1160,-1.2473,0.9938,-0.0046,-0.0082,0.1107,0
2199081,1.0000,-0.0002,-0.0004,0.0007,0.0044,-0.0028,0.3165,0.1359,-0.0871,9.4946,-0.0119,-0.0231,0.0447,0.3235,1.1155,-1.2463,0.9938,-0.0046,-0.0082,0.1107,0
2199414,1.0000,-0.0002,-0.0004,0.0008,0.0050,-0.0033,0.3161,0.1546,-0.1007,9.4836,-0.0105,-0.0217,0.0450,0.3181,1.1147,-1.2493,0.9938,-0.0045,-0.0082,0.1106,0
2199747,1.0000,-0.0002,-0.0003,0.0007,0.0048,-0.0028,0.3167,0.1460,-0.0872,9.5010,-0.0109,-0.0208,0.0442,0.3225,1.1130,-1.2454,0.9938,-0.0045,-0.0082,0.1106,0
2200081,1.0000,-0.0002,-0.0004,0.0007,0.0040,-0.0024,0.3162,0.1240,-0.0731,9.4853,-0.0119,-0.0223,0.0443,0.3230,1.1135,-1.2512,0.9938,-0.0045,-0.0082,0.1106,0
2200414,1.0000,-0.0002,-0.0004,0.0008,0.0046,-0.0032,0.3163,0.1409,-0.0982,9.4887,-0.0109,-0.0219,0.0463,0.3196,1.1111,-1.2507,0.9938,-0.0045,-0.0082,0.1106,0
2200747,1.0000,-0.0002,-0.0004,0.0007,0.0045,-0.0034,0.3166,0.1378,-0.1053,9.4986,-0.0112,-0.0237,0.0448,0.3196,1.1165,-1.2507,0.9938,-0.0045,-0.0082,0.1106,0
2201081,1.0000,-0.0002,-0.0004,0.0008,0.0049,-0.0028,0.3171,0.1508,-0.0851,9.5123,-0.0113,-0.0231,0.0451,0.3196,1.1145,-1.2502,0.9938,-0.0045,-0.0082,0.1106,0
2201414,1.0000,-0.0002,-0.0004,0.0007,0.0047,-0.0030,0.3165,0.1440,-0.0918,9.4940,-0.0105,-0.0212,0.0449,0.3191,1.1145,-1.2463,0.9938,-0.0045,-0.0082,0.1106,0
2201747,1.0000,-0.0002,-0.0004,0.0008,0.0045,-0.0027,0.3164,0.1370,-0.0827,9.4922,-0.0108,-0.0225,0.0451,0.3191,1.1155,-1.2493,0.9938,-0.0045,-0.0082,0.1105,0
2202081,1.0000,-0.0002,-0.0004,0.0008,0.0043,-0.0033,0.3164,0.1334,-0.0994,9.4915,-0.0108,-0.0232,0.0453,0.3210,1.1135,-1.2507,0.9938,-0.0045,-0.0082,0.1105,0
2202414,1.0000,-0.0002,-0.0004,0.0007,0.0043,-0.0029,0.3164,0.1320,-0.0894,9.4925,-0.0108,-0.0231,0.0435,0.3196,1.1155,-1.2507,0.9938,-0.0045,-0.0082,0.1105,0
2202747,1.0000,-0.0002,-0.0003,0.0008,0.0044,-0.0028,0.3161,0.1343,-0.0871,9.4823,-0.0108,-0.0203,0.0451,0.3215,1.1125,-1.2507,0.9938,-0.0045,-0.0082,0.1105,0
2203081,1.0000,-0.0002,-0.0004,0.0007,0.0050,-0.0036,0.3172,0.1550,-0.1095,9.5164,-0.0112,-0.0233,0.0449,0.3210,1.1150,-1.2498,0.9938,-0.0045,-0.0082,0.1105,0
2203414,1.0000,-0.0002,-0.0004,0.0008,0.0047,-0.0026,0.3171,0.1447,-0.0811,9.5137,-0.0109,-0.0220,0.0458,0.3203,1.1160,-1.2532,0.9938,-0.0044,-0.0082,0.1105,0
2203747,1.0000,-0.0002,-0.0004,0.0007,0.0049,-0.0028,0.3167,0.1519,-0.0858,9.5006,-0.0112,-0.0226,0.0450,0.3215,1.1140,-1.2473,0.9938,-0.0044,-0.0082,0.1105,0
2204081,1.0000,-0.0002,-0.0004,0.0007,0.0047,-0.0031,0.3168,0.1447,-0.0952,9.5046,-0.0115,-0.0219,0.0444,0.3206,1.1130,-1.2444,0.9938,-0.0044,-0.0082,0.1104,0
2204414,1.0000,-0.0002,-0.0004,0.0007,0.0043,-0.0030,0.3163,0.1337,-0.0917,9.4883,-0.0108,-0.0222,0.0446,0.3210,1.1125,-1.2512,0.9938,-0.0044,-0.0082,0.1104,0
2204747,1.0000,-0.0002,-0.0004,0.0007,0.0048,-0.0028,0.3163,0.1465,-0.0874,9.4876,-0.0115,-0.0215,0.0447,0.3176,1.1172,-1.2507,0.9938,-0.0044,-0.0082,0.1104,0
2205081,1.0000,-0.0002,-0.0004,0.0007,0.0044,-0.0033,0.3169,0.1368,-0.0999,9.5076,-0.0113,-0.0222,0.0446,0.3206,1.1121,-1.2483,0.9938,-0.0044,-0.0082,0.1104,0
2205414,1.0000,-0.0002,-0.0004,0.0007,0.0042,-0.0033,0.3161,0.1301,-0.1014,9.4831,-0.0112,-0.0221,0.0447,0.3215,1.1169,-1.2483,0.9938,-0.0044,-0.0082,0.1103,0
2205747,1.0000,-0.0002,-0.0004,0.0007,0.0049,-0.0030,0.3166,0.1492,-0.0919,9.4979,-0.0116,-0.0217,0.0437,0.3210,1.1111,-1.2488,0.9939,-0.0044,-0.0082,0.1103,0
2206081,1.0000,-0.0002,-0.0004,0.0007,0.0049,-0.0027,0.3164,0.1500,-0.0821,9.4930,-0.0112,-0.0216,0.0445,0.3191,1.1135,-1.2458,0.9939,-0.0044,-0.0081,0.1103,0
2206414,1.0000,-0.0002,-0.0004,0.0008,0.0044,-0.0030,0.3160,0.1351,-0.0926,9.4802,-0.0112,-0.0225,0.0450,0.3171,1.1169,-1.2468,0.9939,-0.0044,-0.0081,0.1103,0
2206748,1.0000,-0.0002,-0.0004,0.0008,0.0044,-0.0031,0.3172,0.1357,-0.0947,9.5171,-0.0109,-0.0216,0.0458,0.3225,1.1165,-1.2449,0.9939,-0.0044,-0.0081,0.1103,0
2207081,1.0000,-0.0002,-0.0004,0.0007,0.0044,-0.0030,0.3164,0.1355,-0.0904,9.4909,-0.0108,-0.0212,0.0441,0.3191,1.1155,-1.2483,0.9939,-0.0044,-0.0081,0.1103,0
2207414,1.0000,-0.0002,-0.0004,0.0008,0.0048,-0.0027,0.3164,0.1478,-0.0827,9.4909,-0.0112,-0.0238,0.0451,0.3230,1.1145,-1.2488,0.9939,-0.0044,-0.0081,0.1103,0
2207748,1.0000,-0.0002,-0.0004,0.0008,0.0049,-0.0030,0.3171,0.1490,-0.0909,9.5131,-0.0117,-0.0218,0.0452,0.3196,1.1150,-1.2473,0.9939,-0.0044,-0.0081,0.1102,0
2208081,1.0000,-0.0002,-0.0003,0.0008,0.0039,-0.0034,0.3166,0.1201,-0.1026,9.4983,-0.0104,-0.0204,0.0452,0.3210,1.1160,-1.2483,0.9939,-0.0044,-0.0081,0.1102,0
2208414,1.0000,-0.0002,-0.0004,0.0008,0.0046,-0.0027,0.3169,0.1420,-0.0821,9.5082,-0.0116,-0.0218,0.0463,0.3230,1.1150,-1.2493,0.9939,-0.0044,-0.0081,0.1102,0
2208748,1.0000,-0.0002,-0.0004,0.0008,0.0051,-0.0031,0.3166,0.1563,-0.0934,9.4986,-0.0106,-0.0217,0.0453,0.3196,1.1140,-1.2488,0.9939,-0.0044,-0.0081,0.1102,0
2209081,1.0000,-0.0002,-0.0004,0.0008,0.0043,-0.0026,0.3160,0.1336,-0.0793,9.4804,-0.0121,-0.0231,0.0460,0.3206,1.1150,-1.2478,0.9939,-0.0044,-0.0081,0.1102,0
2209414,1.0000,-0.0002,-0.0004,0.0008,0.0045,-0.0031,0.3169,0.1401,-0.0963,9.5055,-0.0121,-0.0233,0.0452,0.3162,1.1143,-1.2468,0.9939,-0.0044,-0.0081,0.1102,0
2209748,1.0000,-0.0002,-0.0003,0.0007,0.0044,-0.0033,0.3160,0.1353,-0.1005,9.4796,-0.0101,-0.0209,0.0446,0.3210,1.1145,-1.2468,0.9939,-0.0044,-0.0081,0.1102,0
2210081,1.0000,-0.0002,-0.0004,0.0008,0.0044,-0.0027,0.3163,0.1352,-0.0832,9.4879,-0.0112,-0.0223,0.0458,0.3201,1.1121,-1.2532,0.9939,-0.0044,-0.0081,0.1102,0
2210414,1.0000,-0.0002,-0.0004,0.0008,0.0050,-0.0026,0.3165,0.1524,-0.0809,9.4940,-0.0118,-0.0225,0.0462,0.3220,1.1145,-1.2463,0.9939,-0.0044,-0.0081,0.1102,0
2210748,1.0000,-0.0002,-0.0004,0.0008,0.0046,-0.0032,0.3163,0.1411,-0.0984,9.4884,-0.0115,-0.0232,0.0452,0.3210,1.1165,-1.2468,0.9939,-0.0044,-0.0081,0.1102,0
2211081,1.0000,-0.0002,-0.0004,0.0008,0.0049,-0.0029,0.3165,0.1500,-0.0899,9.4947,-0.0110,-0.0214,0.0454,0.3206,1.1125,-1.2502,0.9939,-0.0044,-0.0081,0.1102,0
2211414,1.0000,-0.0002,-0.0004,0.0008,0.0050,-0.0030,0.3163,0.1522,-0.0914,9.4876,-0.0118,-0.0215,0.0453,0.3196,1.1140,-1.2493,0.9939,-0.0044,-0.0080,0.1102,0
2211748,1.0000,-0.0002,-0.0003,0.0007,0.0046,-0.0028,0.3163,0.1412,-0.0866,9.4886,-0.0111,-0.0210,0.0436,0.3210,1.1140,-1.2449,0.9939,-0.0044,-0.0080,0.1102,0
2212081,1.0000,-0.0002,-0.0004,0.0007,0.0046,-0.0033,0.3166,0.1408,-0.1010,9.4970,-0.0113,-0.0224,0.0444,0.3220,1.1150,-1.2483,0.9939,-0.0043,-0.0080,0.1102,0
2212414,1.0000,-0.0002,-0.0004,0.0007,0.0047,-0.0026,0.3167,0.1437,-0.0805,9.5012,-0.0109,-0.0214,0.0439,0.3210,1.1150,-1.2458,0.9939,-0.0043,-0.0080,0.1101,0
2212748,1.0000,-0.0002,-0.0004,0.0008,0.0044,-0.0031,0.3164,0.1351,-0.0938,9.4916,-0.0113,-0.0210,0.0450,0.3196,1.1169,-1.2429,0.9939,-0.0043,-0.0080,0.1101,0
2213081,1.0000,-0.0002,-0.0004,0.0007,0.0046,-0.0029,0.3165,0.1404,-0.0904,9.4959,-0.0118,-0.0237,0.0442,0.3215,1.1125,-1.2488,0.9939,-0.0043,-0.0080,0.1101,0
2213414,1.0000,-0.0002,-0.0004,0.0007,0.0044,-0.0031,0.3167,0.1352,-0.0957,9.5016,-0.0111,-0.0216,0.0444,0.3225,1.1155,-1.2458,0.9939,-0.0043,-0.0080,0.1101,0
