DeviceTag: Movella DOT3,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-13 13:39:44.654,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
9274243,1.0000,0.0006,-0.0002,0.0003,0.0023,0.0292,0.1563,-nan,-nan,-nan,inf,-inf,inf,0.3972,-0.3306,-0.8174,0.5627,0.0577,0.0710,0.8215,0
9274577,1.0000,0.0010,-0.0005,0.0004,-0.0022,0.0593,0.3161,-0.0589,1.7893,9.4806,0.0617,-0.0324,0.0219,0.3953,-0.3311,-0.8149,0.5635,0.0582,0.0727,0.8209,0
9274910,1.0000,0.0006,0.0001,-0.0002,0.0006,0.0600,0.3158,0.0159,1.8051,9.4716,0.0331,0.0062,-0.0126,0.3931,-0.3369,-0.8154,0.5640,0.0572,0.0744,0.8204,0
9275243,1.0000,-0.0001,-0.0003,-0.0006,0.0006,0.0598,0.3152,0.0211,1.7931,9.4553,-0.0039,-0.0196,-0.0361,0.3926,-0.3345,-0.8154,0.5645,0.0564,0.0751,0.8201,0
9275577,1.0000,-0.0003,0.0000,-0.0005,0.0016,0.0591,0.3115,0.0480,1.7714,9.3452,-0.0159,0.0029,-0.0311,0.3960,-0.3330,-0.8149,0.5649,0.0557,0.0753,0.8198,0
9275910,1.0000,0.0004,-0.0006,-0.0003,0.0010,0.0603,0.3095,0.0336,1.8112,9.2839,0.0215,-0.0366,-0.0208,0.3940,-0.3340,-0.8103,0.5650,0.0561,0.0755,0.8197,0
9276243,1.0000,0.0003,-0.0006,-0.0006,0.0038,0.0645,0.3154,0.1191,1.9383,9.4627,0.0174,-0.0376,-0.0344,0.3945,-0.3364,-0.8120,0.5654,0.0566,0.0757,0.8194,0
9276577,1.0000,-0.0003,-0.0000,-0.0005,0.0056,0.0619,0.3116,0.1675,1.8547,9.3481,-0.0180,-0.0002,-0.0287,0.3975,-0.3354,-0.8120,0.5655,0.0565,0.0757,0.8194,0
9276910,1.0000,0.0003,-0.0008,0.0001,0.0073,0.0609,0.3095,0.2283,1.8308,9.2828,0.0188,-0.0493,0.0083,0.3945,-0.3350,-0.8130,0.5652,0.0575,0.0756,0.8195,0
9277243,1.0000,0.0002,-0.0008,0.0002,0.0042,0.0638,0.3156,0.1337,1.9147,9.4662,0.0102,-0.0466,0.0120,0.3936,-0.3379,-0.8093,0.5649,0.0585,0.0753,0.8196,0
9277577,1.0000,-0.0007,0.0003,-0.0003,0.0068,0.0628,0.3130,0.2013,1.8776,9.3904,-0.0422,0.0169,-0.0194,0.3931,-0.3374,-0.8145,0.5649,0.0581,0.0750,0.8197,0
9277910,1.0000,-0.0004,0.0003,0.0001,0.0044,0.0575,0.3058,0.1292,1.7228,9.1752,-0.0217,0.0205,0.0058,0.3945,-0.3345,-0.8120,0.5646,0.0578,0.0750,0.8199,0
9278243,1.0000,0.0008,-0.0010,0.0005,0.0008,0.0593,0.3090,0.0351,1.7869,9.2677,0.0469,-0.0586,0.0319,0.3945,-0.3374,-0.8093,0.5641,0.0592,0.0751,0.8202,0
9278577,1.0000,0.0005,-0.0002,-0.0000,0.0038,0.0615,0.3129,0.1148,1.8482,9.3852,0.0284,-0.0095,-0.0028,0.3950,-0.3384,-0.8125,0.5641,0.0597,0.0754,0.8201,0
9278910,1.0000,0.0001,0.0003,-0.0004,0.0011,0.0620,0.3130,0.0305,1.8610,9.3894,0.0077,0.0199,-0.0239,0.3945,-0.3359,-0.8059,0.5643,0.0596,0.0757,0.8200,0
9279243,1.0000,0.0002,-0.0001,-0.0003,0.0047,0.0630,0.3119,0.1406,1.8928,9.3568,0.0132,-0.0083,-0.0156,0.3955,-0.3374,-0.8088,0.5645,0.0598,0.0759,0.8198,0
9279577,1.0000,0.0002,-0.0003,-0.0002,0.0021,0.0644,0.3117,0.0666,1.9344,9.3495,0.0091,-0.0177,-0.0150,0.3931,-0.3389,-0.8079,0.5646,0.0602,0.0759,0.8196,0
9279910,1.0000,0.0004,0.0001,-0.0004,0.0023,0.0662,0.3130,0.0665,1.9908,9.3887,0.0235,0.0081,-0.0259,0.3970,-0.3389,-0.8074,0.5649,0.0603,0.0764,0.8194,0
9280243,1.0000,-0.0001,-0.0001,-0.0006,0.0062,0.0658,0.3122,0.1869,1.9737,9.3666,-0.0072,-0.0068,-0.0331,0.3975,-0.3374,-0.8040,0.5652,0.0603,0.0764,0.8192,0
9280577,1.0000,0.0003,-0.0002,-0.0001,0.0030,0.0645,0.3095,0.0918,1.9384,9.2852,0.0154,-0.0094,-0.0087,0.3994,-0.3369,-0.8091,0.5652,0.0607,0.0766,0.8192,0
9280910,1.0000,0.0002,-0.0006,-0.0000,0.0043,0.0662,0.3146,0.1345,1.9878,9.4391,0.0102,-0.0378,-0.0012,0.3965,-0.3408,-0.8054,0.5653,0.0613,0.0765,0.8191,0
9281243,1.0000,-0.0000,-0.0002,0.0002,0.0037,0.0633,0.3127,0.1137,1.9002,9.3800,-0.0002,-0.0092,0.0119,0.3955,-0.3452,-0.8054,0.5650,0.0615,0.0765,0.8192,0
9281577,1.0000,0.0002,-0.0010,0.0002,-0.0004,0.0639,0.3124,-0.0040,1.9201,9.3713,0.0105,-0.0572,0.0139,0.3955,-0.3433,-0.8054,0.5649,0.0625,0.0762,0.8193,0
9281910,1.0000,-0.0002,-0.0003,-0.0003,0.0012,0.0641,0.3111,0.0382,1.9207,9.3321,-0.0137,-0.0176,-0.0186,0.3970,-0.3428,-0.8044,0.5650,0.0626,0.0760,0.8192,0
9282243,1.0000,-0.0004,-0.0002,-0.0010,0.0007,0.0653,0.3126,0.0196,1.9554,9.3780,-0.0249,-0.0093,-0.0596,0.3926,-0.3428,-0.8044,0.5655,0.0624,0.0757,0.8189,0
9282577,1.0000,-0.0004,0.0001,-0.0010,0.0063,0.0644,0.3095,0.1857,1.9275,9.2863,-0.0256,0.0067,-0.0609,0.3989,-0.3413,-0.8049,0.5662,0.0620,0.0756,0.8184,0
9282910,1.0000,-0.0000,-0.0007,-0.0004,0.0039,0.0665,0.3121,0.1229,1.9955,9.3629,-0.0012,-0.0425,-0.0266,0.3979,-0.3438,-0.8025,0.5666,0.0625,0.0753,0.8182,0
9283243,1.0000,-0.0003,-0.0004,-0.0007,0.0039,0.0674,0.3129,0.1196,2.0177,9.3881,-0.0192,-0.0260,-0.0407,0.3950,-0.3403,-0.8020,0.5671,0.0627,0.0750,0.8178,0
9283577,1.0000,-0.0002,-0.0002,-0.0006,0.0051,0.0656,0.3098,0.1548,1.9669,9.2938,-0.0148,-0.0114,-0.0373,0.3999,-0.3413,-0.8035,0.5676,0.0627,0.0748,0.8175,0
9283910,1.0000,-0.0003,-0.0005,-0.0007,0.0043,0.0659,0.3107,0.1309,1.9734,9.3208,-0.0170,-0.0296,-0.0402,0.3955,-0.3447,-0.8030,0.5681,0.0629,0.0745,0.8172,0
9284243,1.0000,-0.0004,-0.0001,-0.0008,0.0061,0.0655,0.3099,0.1829,1.9603,9.2983,-0.0227,-0.0049,-0.0507,0.3989,-0.3408,-0.8030,0.5686,0.0627,0.0743,0.8169,0
9284577,1.0000,-0.0003,-0.0002,-0.0007,0.0055,0.0653,0.3100,0.1638,1.9549,9.3009,-0.0205,-0.0093,-0.0403,0.3994,-0.3428,-0.8020,0.5690,0.0626,0.0741,0.8166,0
9284910,1.0000,-0.0003,-0.0002,-0.0004,0.0071,0.0649,0.3101,0.2151,1.9445,9.3025,-0.0154,-0.0133,-0.0270,0.3999,-0.3423,-0.8025,0.5692,0.0626,0.0739,0.8165,0
9285243,1.0000,-0.0003,-0.0000,-0.0005,0.0034,0.0663,0.3102,0.1018,1.9882,9.3076,-0.0152,-0.0021,-0.0281,0.4014,-0.3379,-0.8030,0.5695,0.0625,0.0738,0.8163,0
9285577,1.0000,0.0001,-0.0004,-0.0001,0.0058,0.0654,0.3096,0.1770,1.9642,9.2874,0.0052,-0.0236,-0.0087,0.4033,-0.3406,-0.8015,0.5695,0.0629,0.0738,0.8162,0
9285910,1.0000,0.0001,-0.0010,0.0000,0.0029,0.0666,0.3126,0.0962,1.9984,9.3764,0.0057,-0.0577,0.0020,0.4028,-0.3440,-0.8020,0.5694,0.0638,0.0734,0.8163,0
9286243,1.0000,-0.0004,-0.0006,-0.0001,0.0063,0.0668,0.3143,0.1944,2.0018,9.4303,-0.0225,-0.0372,-0.0053,0.4004,-0.3423,-0.8020,0.5694,0.0641,0.0729,0.8163,0
9286577,1.0000,-0.0007,-0.0003,-0.0002,0.0033,0.0660,0.3128,0.1009,1.9738,9.3852,-0.0396,-0.0167,-0.0106,0.3994,-0.3408,-0.8025,0.5695,0.0640,0.0724,0.8163,0
9286910,1.0000,-0.0008,-0.0004,-0.0005,0.0048,0.0648,0.3084,0.1454,1.9358,9.2543,-0.0466,-0.0236,-0.0288,0.4004,-0.3403,-0.8035,0.5697,0.0638,0.0717,0.8162,0
9287243,1.0000,0.0002,-0.0004,0.0000,0.0048,0.0624,0.3058,0.1470,1.8741,9.1722,0.0101,-0.0218,0.0003,0.4004,-0.3403,-0.8010,0.5695,0.0642,0.0717,0.8163,0
9287577,1.0000,0.0004,-0.0008,-0.0001,0.0067,0.0672,0.3109,0.2097,2.0191,9.3253,0.0268,-0.0475,-0.0053,0.3979,-0.3428,-0.8015,0.5695,0.0652,0.0718,0.8163,0
9287910,1.0000,0.0005,-0.0004,0.0001,0.0067,0.0653,0.3095,0.2052,1.9641,9.2848,0.0317,-0.0218,0.0046,0.4009,-0.3430,-0.7966,0.5692,0.0658,0.0722,0.8164,0
9288243,1.0000,0.0006,-0.0012,0.0002,0.0065,0.0676,0.3121,0.2079,2.0344,9.3625,0.0354,-0.0715,0.0129,0.3984,-0.3423,-0.7991,0.5690,0.0672,0.0721,0.8164,0
9288577,1.0000,0.0002,-0.0004,0.0001,0.0058,0.0680,0.3127,0.1769,2.0433,9.3807,0.0127,-0.0248,0.0040,0.3975,-0.3472,-0.8010,0.5688,0.0677,0.0722,0.8165,0
9288910,1.0000,-0.0003,-0.0008,-0.0002,0.0039,0.0672,0.3140,0.1248,2.0128,9.4202,-0.0163,-0.0487,-0.0143,0.3970,-0.3457,-0.7991,0.5689,0.0682,0.0717,0.8165,0
9289243,1.0000,-0.0005,-0.0006,-0.0002,0.0089,0.0669,0.3114,0.2731,2.0039,9.3434,-0.0275,-0.0383,-0.0090,0.3965,-0.3433,-0.8000,0.5689,0.0685,0.0711,0.8164,0
