DeviceTag: Movella DOT4,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-26 11:45:00.060,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
2195414,1.0000,-0.0000,-0.0001,0.0000,0.0057,-0.0057,0.3161,0.1714,-0.1711,9.4829,-0.0022,-0.0051,0.0012,0.4551,0.4336,-0.9167,0.9213,-0.0041,-0.0115,0.3888,0
2195747,1.0000,-0.0001,-0.0001,0.0000,0.0056,-0.0042,0.3164,0.1687,-0.1281,9.4927,-0.0037,-0.0060,0.0020,0.4536,0.4321,-0.9177,0.9213,-0.0041,-0.0115,0.3888,0
2196081,1.0000,-0.0000,-0.0000,0.0001,0.0054,-0.0047,0.3162,0.1620,-0.1413,9.4861,-0.0005,-0.0027,0.0033,0.4575,0.4341,-0.9197,0.9212,-0.0041,-0.0114,0.3888,0
2196414,1.0000,-0.0002,-0.0001,0.0000,0.0053,-0.0053,0.3165,0.1607,-0.1604,9.4957,-0.0093,-0.0085,0.0003,0.4551,0.4365,-0.9158,0.9213,-0.0042,-0.0115,0.3888,0
2196747,1.0000,-0.0001,-0.0001,0.0000,0.0053,-0.0052,0.3164,0.1590,-0.1576,9.4923,-0.0045,-0.0057,0.0015,0.4551,0.4326,-0.9172,0.9213,-0.0042,-0.0115,0.3887,0
2197081,1.0000,-0.0001,-0.0001,0.0000,0.0056,-0.0045,0.3170,0.1695,-0.1357,9.5106,-0.0032,-0.0048,0.0028,0.4556,0.4336,-0.9187,0.9213,-0.0042,-0.0115,0.3888,0
2197414,1.0000,-0.0001,-0.0001,0.0000,0.0053,-0.0054,0.3167,0.1615,-0.1615,9.5005,-0.0041,-0.0063,0.0019,0.4570,0.4326,-0.9163,0.9213,-0.0042,-0.0115,0.3888,0
2197747,1.0000,-0.0001,-0.0001,0.0001,0.0051,-0.0056,0.3168,0.1531,-0.1708,9.5052,-0.0089,-0.0061,0.0031,0.4561,0.4351,-0.9207,0.9212,-0.0042,-0.0115,0.3888,0
2198081,1.0000,0.0000,-0.0001,0.0000,0.0056,-0.0056,0.3157,0.1679,-0.1693,9.4706,0.0000,-0.0045,0.0009,0.4570,0.4341,-0.9192,0.9213,-0.0042,-0.0114,0.3888,0
2198414,1.0000,-0.0000,-0.0001,0.0000,0.0054,-0.0044,0.3168,0.1623,-0.1308,9.5035,-0.0016,-0.0039,0.0011,0.4556,0.4360,-0.9167,0.9213,-0.0042,-0.0114,0.3888,0
2198747,1.0000,-0.0001,-0.0001,0.0000,0.0053,-0.0049,0.3160,0.1605,-0.1472,9.4814,-0.0055,-0.0071,0.0019,0.4551,0.4307,-0.9187,0.9213,-0.0042,-0.0114,0.3888,0
2199081,1.0000,-0.0001,-0.0001,0.0000,0.0052,-0.0052,0.3166,0.1569,-0.1569,9.4985,-0.0058,-0.0082,0.0019,0.4556,0.4336,-0.9202,0.9213,-0.0042,-0.0115,0.3888,0
2199414,1.0000,-0.0001,-0.0001,0.0000,0.0056,-0.0052,0.3167,0.1677,-0.1579,9.5012,-0.0055,-0.0058,0.0025,0.4551,0.4355,-0.9187,0.9213,-0.0042,-0.0115,0.3888,0
2199747,1.0000,-0.0001,-0.0001,0.0000,0.0055,-0.0049,0.3164,0.1649,-0.1466,9.4930,-0.0040,-0.0062,0.0013,0.4541,0.4321,-0.9187,0.9213,-0.0042,-0.0115,0.3888,0
2200081,1.0000,-0.0001,-0.0001,0.0000,0.0054,-0.0045,0.3160,0.1639,-0.1354,9.4808,-0.0036,-0.0055,0.0018,0.4570,0.4321,-0.9167,0.9213,-0.0042,-0.0115,0.3888,0
2200414,1.0000,-0.0001,-0.0001,0.0000,0.0053,-0.0052,0.3158,0.1611,-0.1554,9.4752,-0.0049,-0.0052,0.0017,0.4585,0.4343,-0.9158,0.9213,-0.0042,-0.0115,0.3888,0
2200747,1.0000,-0.0001,-0.0001,0.0000,0.0050,-0.0052,0.3165,0.1506,-0.1572,9.4945,-0.0031,-0.0048,0.0015,0.4561,0.4326,-0.9177,0.9213,-0.0042,-0.0114,0.3888,0
2201081,1.0000,-0.0000,-0.0001,-0.0000,0.0052,-0.0047,0.3169,0.1578,-0.1420,9.5067,-0.0014,-0.0053,-0.0001,0.4536,0.4360,-0.9207,0.9213,-0.0042,-0.0114,0.3887,0
2201414,1.0000,-0.0002,-0.0001,0.0001,0.0059,-0.0052,0.3159,0.1776,-0.1579,9.4757,-0.0127,-0.0084,0.0045,0.4580,0.4348,-0.9163,0.9213,-0.0043,-0.0115,0.3888,0
2201747,1.0000,-0.0002,-0.0002,0.0000,0.0053,-0.0050,0.3163,0.1598,-0.1533,9.4889,-0.0124,-0.0106,0.0029,0.4546,0.4341,-0.9211,0.9212,-0.0044,-0.0116,0.3888,0
2202081,1.0000,-0.0002,-0.0002,0.0000,0.0061,-0.0057,0.3160,0.1840,-0.1716,9.4787,-0.0099,-0.0100,0.0019,0.4536,0.4331,-0.9163,0.9212,-0.0045,-0.0117,0.3888,0
2202414,1.0000,-0.0000,-0.0001,0.0000,0.0054,-0.0051,0.3164,0.1621,-0.1546,9.4926,-0.0014,-0.0033,0.0022,0.4556,0.4380,-0.9163,0.9212,-0.0044,-0.0117,0.3888,0
2202747,1.0000,-0.0003,-0.0002,0.0000,0.0048,-0.0053,0.3166,0.1457,-0.1618,9.4986,-0.0198,-0.0148,0.0012,0.4570,0.4346,-0.9163,0.9212,-0.0046,-0.0119,0.3888,0
2203081,1.0000,-0.0011,-0.0010,0.0000,0.0062,-0.0057,0.3162,0.1967,-0.1823,9.4847,-0.0652,-0.0625,0.0025,0.4565,0.4399,-0.9192,0.9212,-0.0052,-0.0132,0.3888,0
2203414,1.0000,-0.0005,0.0000,0.0005,0.0099,-0.0023,0.3183,0.2973,-0.0751,9.5488,-0.0309,0.0027,0.0301,0.4570,0.4399,-0.9197,0.9210,-0.0057,-0.0132,0.3892,0
2203747,1.0000,0.0005,0.0001,0.0095,0.0107,-0.0051,0.3144,0.3186,-0.1503,9.4326,0.0330,0.0050,0.5717,0.4600,0.4329,-0.9197,0.9173,-0.0053,-0.0128,0.3979,0
2204081,0.9999,-0.0002,-0.0003,0.0172,0.0062,-0.0054,0.3165,0.1844,-0.1659,9.4937,-0.0121,-0.0165,1.0313,0.4639,0.4260,-0.9182,0.9103,-0.0056,-0.0129,0.4136,0
2204414,0.9999,-0.0001,-0.0000,0.0115,0.0003,-0.0088,0.3157,0.0052,-0.2646,9.4703,-0.0052,-0.0020,0.6884,0.4719,0.4182,-0.9163,0.9056,-0.0058,-0.0128,0.4240,0
2204747,1.0000,-0.0001,-0.0001,0.0018,0.0030,-0.0082,0.3162,0.0903,-0.2480,9.4872,-0.0068,-0.0066,0.1082,0.4692,0.4177,-0.9211,0.9048,-0.0058,-0.0128,0.4256,0
2205081,1.0000,-0.0001,-0.0001,0.0012,0.0066,-0.0058,0.3173,0.1972,-0.1744,9.5184,-0.0058,-0.0041,0.0718,0.4705,0.4148,-0.9192,0.9043,-0.0059,-0.0128,0.4266,0
2205414,1.0000,-0.0001,-0.0001,0.0005,0.0054,-0.0069,0.3160,0.1626,-0.2087,9.4809,-0.0048,-0.0054,0.0281,0.4705,0.4133,-0.9177,0.9041,-0.0059,-0.0128,0.4270,0
2205747,1.0000,-0.0001,-0.0000,0.0024,0.0091,-0.0048,0.3165,0.2724,-0.1474,9.4949,-0.0085,-0.0019,0.1425,0.4734,0.4138,-0.9207,0.9031,-0.0060,-0.0127,0.4292,0
2206081,1.0000,-0.0000,-0.0001,0.0090,0.0089,-0.0047,0.3173,0.2656,-0.1434,9.5191,-0.0020,-0.0072,0.5402,0.4753,0.4084,-0.9216,0.8992,-0.0061,-0.0127,0.4372,0
2206414,0.9999,0.0002,-0.0001,0.0118,0.0059,-0.0063,0.3164,0.1755,-0.1905,9.4932,0.0105,-0.0055,0.7068,0.4788,0.4021,-0.9163,0.8941,-0.0060,-0.0125,0.4477,0
2206748,1.0000,-0.0000,-0.0002,0.0080,0.0025,-0.0083,0.3160,0.0757,-0.2508,9.4790,-0.0014,-0.0130,0.4788,0.4822,0.3943,-0.9187,0.8905,-0.0060,-0.0125,0.4548,0
2207081,1.0000,0.0001,-0.0001,0.0055,0.0071,-0.0058,0.3160,0.2119,-0.1759,9.4804,0.0041,-0.0049,0.3306,0.4880,0.3896,-0.9197,0.8880,-0.0060,-0.0124,0.4597,0
2207414,1.0000,-0.0001,-0.0001,0.0073,0.0057,-0.0062,0.3162,0.1700,-0.1878,9.4870,-0.0041,-0.0068,0.4361,0.4866,0.3882,-0.9177,0.8846,-0.0061,-0.0124,0.4661,0
2207748,1.0000,-0.0001,-0.0001,0.0034,0.0035,-0.0079,0.3166,0.1063,-0.2377,9.4976,-0.0087,-0.0045,0.2060,0.4871,0.3848,-0.9211,0.8831,-0.0062,-0.0124,0.4691,0
2208081,1.0000,-0.0001,-0.0001,0.0022,0.0066,-0.0059,0.3162,0.1994,-0.1790,9.4873,-0.0052,-0.0034,0.1328,0.4900,0.3823,-0.9172,0.8820,-0.0063,-0.0123,0.4710,0
2208414,1.0000,0.0000,-0.0001,0.0059,0.0073,-0.0060,0.3164,0.2186,-0.1821,9.4911,0.0029,-0.0031,0.3513,0.4900,0.3794,-0.9211,0.8793,-0.0063,-0.0122,0.4761,0
2208748,1.0000,0.0001,-0.0000,0.0042,0.0037,-0.0074,0.3168,0.1110,-0.2233,9.5034,0.0031,-0.0013,0.2535,0.4910,0.3760,-0.9211,0.8773,-0.0062,-0.0121,0.4797,0
2209081,1.0000,-0.0001,-0.0001,0.0008,0.0048,-0.0064,0.3157,0.1456,-0.1930,9.4703,-0.0058,-0.0050,0.0471,0.4929,0.3755,-0.9221,0.8769,-0.0063,-0.0121,0.4804,0
2209414,1.0000,-0.0000,-0.0001,0.0027,0.0074,-0.0064,0.3163,0.2229,-0.1929,9.4890,-0.0011,-0.0048,0.1594,0.4919,0.3750,-0.9187,0.8757,-0.0063,-0.0120,0.4827,0
2209748,1.0000,-0.0000,-0.0001,0.0025,0.0030,-0.0075,0.3165,0.0911,-0.2268,9.4961,-0.0009,-0.0047,0.1485,0.4910,0.3696,-0.9167,0.8745,-0.0063,-0.0119,0.4848,0
2210081,1.0000,-0.0001,-0.0001,0.0000,0.0058,-0.0062,0.3163,0.1759,-0.1853,9.4895,-0.0039,-0.0062,0.0003,0.4944,0.3706,-0.9167,0.8745,-0.0063,-0.0119,0.4848,0
2210414,1.0000,-0.0001,-0.0001,0.0000,0.0058,-0.0063,0.3165,0.1762,-0.1905,9.4952,-0.0050,-0.0063,0.0028,0.4944,0.3721,-0.9177,0.8745,-0.0063,-0.0120,0.4848,0
2210748,1.0000,-0.0001,-0.0000,0.0002,0.0057,-0.0064,0.3165,0.1724,-0.1930,9.4937,-0.0046,-0.0026,0.0129,0.4939,0.3711,-0.9177,0.8745,-0.0063,-0.0119,0.4849,0
2211081,1.0000,-0.0000,-0.0001,0.0013,0.0061,-0.0066,0.3160,0.1832,-0.1993,9.4814,-0.0020,-0.0043,0.0797,0.4954,0.3721,-0.9207,0.8738,-0.0063,-0.0119,0.4860,0
2211414,1.0000,-0.0000,-0.0001,0.0002,0.0053,-0.0064,0.3162,0.1593,-0.1914,9.4849,-0.0024,-0.0067,0.0096,0.4939,0.3730,-0.9158,0.8738,-0.0063,-0.0119,0.4861,0
2211748,1.0000,-0.0001,-0.0001,0.0000,0.0059,-0.0064,0.3159,0.1769,-0.1927,9.4782,-0.0033,-0.0054,0.0015,0.4973,0.3691,-0.9207,0.8738,-0.0063,-0.0118,0.4861,0
2212081,1.0000,-0.0001,-0.0001,0.0000,0.0056,-0.0070,0.3164,0.1699,-0.2097,9.4930,-0.0034,-0.0067,0.0014,0.4954,0.3682,-0.9202,0.8738,-0.0063,-0.0118,0.4861,0
2212414,1.0000,-0.0000,-0.0001,0.0000,0.0055,-0.0065,0.3169,0.1648,-0.1956,9.5069,-0.0025,-0.0066,0.0006,0.4988,0.3711,-0.9211,0.8738,-0.0062,-0.0118,0.4861,0
2212748,1.0000,-0.0002,-0.0003,0.0000,0.0055,-0.0063,0.3166,0.1670,-0.1915,9.4993,-0.0104,-0.0152,0.0018,0.4939,0.3721,-0.9187,0.8738,-0.0063,-0.0120,0.4860,0
2213081,1.0000,0.0000,-0.0000,-0.0000,0.0056,-0.0063,0.3165,0.1677,-0.1878,9.4944,0.0002,-0.0026,-0.0018,0.4929,0.3706,-0.9221,0.8739,-0.0062,-0.0120,0.4860,0
2213414,1.0000,0.0000,-0.0000,-0.0000,0.0056,-0.0071,0.3161,0.1682,-0.2116,9.4844,0.0004,-0.0027,-0.0003,0.4949,0.3701,-0.9182,0.8739,-0.0062,-0.0119,0.4859,0
2213748,1.0000,0.0001,0.0000,0.0000,0.0055,-0.0067,0.3170,0.1655,-0.1998,9.5114,0.0051,0.0029,0.0003,0.4978,0.3706,-0.9167,0.8739,-0.0061,-0.0117,0.4859,0
2214081,1.0000,0.0004,0.0003,-0.0000,0.0051,-0.0059,0.3168,0.1512,-0.1734,9.5035,0.0217,0.0169,-0.0012,0.4966,0.3691,-0.9143,0.8740,-0.0059,-0.0111,0.4858,0
2214414,1.0000,-0.0000,-0.0001,0.0000,0.0056,-0.0060,0.3159,0.1691,-0.1807,9.4759,-0.0007,-0.0042,0.0010,0.4963,0.3716,-0.9148,0.8740,-0.0059,-0.0111,0.4858,0
2214748,1.0000,-0.0000,-0.0001,0.0000,0.0051,-0.0061,0.3161,0.1523,-0.1825,9.4831,-0.0013,-0.0035,0.0019,0.4968,0.3696,-0.9177,0.8740,-0.0059,-0.0110,0.4858,0
2215081,1.0000,-0.0001,-0.0001,0.0000,0.0053,-0.0064,0.3161,0.1608,-0.1915,9.4824,-0.0052,-0.0067,0.0024,0.4939,0.3706,-0.9177,0.8740,-0.0059,-0.0110,0.4858,0
2215414,1.0000,-0.0001,-0.0001,0.0001,0.0055,-0.0060,0.3160,0.1664,-0.1818,9.4791,-0.0071,-0.0064,0.0067,0.4973,0.3687,-0.9158,0.8740,-0.0059,-0.0111,0.4858,0
2215748,1.0000,-0.0000,-0.0000,0.0001,0.0052,-0.0057,0.3161,0.1554,-0.1729,9.4842,-0.0028,-0.0026,0.0089,0.4949,0.3677,-0.9177,0.8739,-0.0059,-0.0110,0.4859,0
2216081,1.0000,-0.0000,0.0000,0.0001,0.0055,-0.0063,0.3162,0.1650,-0.1880,9.4858,-0.0004,0.0005,0.0080,0.4993,0.3691,-0.9153,0.8739,-0.0059,-0.0109,0.4860,0
2216414,1.0000,-0.0001,-0.0002,0.0005,0.0053,-0.0061,0.3163,0.1615,-0.1836,9.4878,-0.0085,-0.0100,0.0311,0.4939,0.3691,-0.9167,0.8736,-0.0060,-0.0110,0.4864,0
2216748,1.0000,-0.0001,-0.0002,0.0002,0.0050,-0.0058,0.3160,0.1517,-0.1752,9.4806,-0.0086,-0.0097,0.0146,0.4954,0.3696,-0.9197,0.8735,-0.0060,-0.0111,0.4866,0
2217081,1.0000,-0.0001,-0.0002,0.0001,0.0056,-0.0063,0.3165,0.1707,-0.1896,9.4937,-0.0085,-0.0103,0.0034,0.4929,0.3682,-0.9167,0.8735,-0.0060,-0.0112,0.4866,0
2217414,1.0000,-0.0010,-0.0003,0.0037,0.0122,-0.0021,0.3170,0.3672,-0.0732,9.5109,-0.0597,-0.0157,0.2223,0.4929,0.3721,-0.9158,0.8717,-0.0068,-0.0117,0.4898,0
2217748,0.9998,0.0000,-0.0001,0.0197,0.0099,-0.0046,0.3163,0.2952,-0.1436,9.4898,0.0009,-0.0051,1.1830,0.5015,0.3579,-0.9177,0.8619,-0.0070,-0.0116,0.5068,0
2218081,0.9999,-0.0002,-0.0001,0.0166,-0.0000,-0.0095,0.3163,-0.0054,-0.2865,9.4896,-0.0121,-0.0031,0.9987,0.5044,0.3447,-0.9177,0.8534,-0.0073,-0.0115,0.5211,0
2218414,1.0000,-0.0001,-0.0001,0.0061,-0.0007,-0.0099,0.3161,-0.0209,-0.2983,9.4829,-0.0053,-0.0073,0.3633,0.5093,0.3411,-0.9133,0.8502,-0.0074,-0.0114,0.5262,0
2218748,1.0000,-0.0001,-0.0001,0.0000,0.0049,-0.0076,0.3171,0.1491,-0.2286,9.5127,-0.0066,-0.0085,0.0000,0.5098,0.3418,-0.9202,0.8503,-0.0074,-0.0115,0.5262,0
2219081,1.0000,-0.0001,-0.0001,0.0000,0.0052,-0.0071,0.3157,0.1562,-0.2122,9.4699,-0.0043,-0.0048,0.0016,0.5088,0.3413,-0.9163,0.8503,-0.0074,-0.0115,0.5262,0
2219414,1.0000,-0.0001,-0.0001,0.0000,0.0051,-0.0066,0.3163,0.1540,-0.1990,9.4892,-0.0034,-0.0059,0.0017,0.5078,0.3433,-0.9158,0.8503,-0.0074,-0.0115,0.5262,0
2219748,1.0000,-0.0001,-0.0001,0.0000,0.0057,-0.0073,0.3167,0.1725,-0.2205,9.5003,-0.0032,-0.0049,0.0013,0.5103,0.3440,-0.9163,0.8503,-0.0074,-0.0115,0.5262,0
2220081,1.0000,-0.0001,-0.0001,0.0000,0.0049,-0.0070,0.3164,0.1493,-0.2120,9.4908,-0.0038,-0.0059,0.0020,0.5088,0.3452,-0.9192,0.8503,-0.0074,-0.0115,0.5262,0
