DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-03 10:10:39.797,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
1280830,1.0000,-0.0003,-0.0004,0.0008,-0.0010,-0.0029,0.3162,-0.0260,-0.0905,9.4867,-0.0155,-0.0213,0.0453,-0.6575,1.1235,-1.6484,0.9582,-0.0050,0.0020,-0.2860,-0.6190,0.0600,-33.2383,0
1281164,1.0000,-0.0002,-0.0004,0.0008,-0.0008,-0.0030,0.3167,-0.0221,-0.0916,9.5004,-0.0146,-0.0216,0.0461,-0.6589,1.1226,-1.6567,0.9583,-0.0051,0.0020,-0.2856,-0.6235,0.0488,-33.1888,0
1281497,1.0000,-0.0002,-0.0004,0.0008,-0.0011,-0.0034,0.3163,-0.0306,-0.1033,9.4903,-0.0139,-0.0212,0.0456,-0.6633,1.1299,-1.6443,0.9585,-0.0053,0.0018,-0.2852,-0.6359,0.0276,-33.1405,0
1281830,1.0000,-0.0002,-0.0004,0.0008,-0.0008,-0.0028,0.3170,-0.0197,-0.0877,9.5086,-0.0148,-0.0215,0.0468,-0.6614,1.1270,-1.6448,0.9586,-0.0055,0.0017,-0.2847,-0.6557,0.0057,-33.0879,0
1282164,1.0000,-0.0003,-0.0004,0.0008,-0.0010,-0.0034,0.3166,-0.0276,-0.1041,9.4985,-0.0151,-0.0230,0.0465,-0.6648,1.1274,-1.6487,0.9587,-0.0057,0.0015,-0.2843,-0.6761,-0.0221,-33.0378,0
1282497,1.0000,-0.0003,-0.0003,0.0007,-0.0007,-0.0029,0.3166,-0.0179,-0.0897,9.4967,-0.0150,-0.0208,0.0450,-0.6711,1.1357,-1.6409,0.9588,-0.0060,0.0013,-0.2839,-0.6973,-0.0465,-32.9877,0
1282830,1.0000,-0.0002,-0.0004,0.0008,-0.0009,-0.0031,0.3167,-0.0227,-0.0942,9.4995,-0.0149,-0.0213,0.0462,-0.6765,1.1411,-1.6458,0.9590,-0.0062,0.0012,-0.2835,-0.7178,-0.0733,-32.9337,0
1283164,1.0000,-0.0002,-0.0003,0.0008,-0.0013,-0.0038,0.3168,-0.0343,-0.1169,9.5032,-0.0145,-0.0209,0.0459,-0.6794,1.1448,-1.6497,0.9591,-0.0064,0.0010,-0.2831,-0.7377,-0.0992,-32.8894,0
1283497,1.0000,-0.0002,-0.0003,0.0008,-0.0011,-0.0030,0.3165,-0.0302,-0.0911,9.4946,-0.0141,-0.0208,0.0456,-0.6838,1.1516,-1.6497,0.9592,-0.0067,0.0008,-0.2827,-0.7587,-0.1243,-32.8429,0
1283830,1.0000,-0.0002,-0.0003,0.0008,-0.0006,-0.0030,0.3169,-0.0149,-0.0913,9.5060,-0.0148,-0.0209,0.0462,-0.6826,1.1580,-1.6636,0.9593,-0.0069,0.0007,-0.2823,-0.7801,-0.1500,-32.7905,0
