DeviceTag: Movella DOT2,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 20,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-26 11:55:25.061,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
3130640,1.0000,0.0014,-0.0008,0.0002,0.0079,0.0090,0.4890,0.1644,0.1933,9.7793,0.0553,-0.0301,0.0089,0.4675,0.9204,-0.9907,0.9767,0.0107,-0.0061,0.2142,0
3131140,1.0000,0.0014,-0.0008,0.0002,0.0078,0.0087,0.4893,0.1638,0.1875,9.7861,0.0552,-0.0304,0.0092,0.4729,0.9202,-0.9875,0.9767,0.0107,-0.0061,0.2142,0
3131640,1.0000,0.0014,-0.0007,0.0002,0.0081,0.0092,0.4892,0.1697,0.1974,9.7838,0.0545,-0.0299,0.0091,0.4666,0.9185,-0.9863,0.9767,0.0107,-0.0061,0.2142,0
3132140,1.0000,0.0014,-0.0007,0.0002,0.0075,0.0091,0.4891,0.1582,0.1946,9.7814,0.0554,-0.0299,0.0095,0.4666,0.9214,-0.9912,0.9767,0.0107,-0.0061,0.2142,0
3132640,1.0000,0.0014,-0.0008,0.0003,0.0085,0.0082,0.4897,0.1774,0.1768,9.7935,0.0551,-0.0304,0.0101,0.4666,0.9185,-0.9883,0.9767,0.0107,-0.0061,0.2142,0
3133140,1.0000,0.0014,-0.0008,0.0002,0.0078,0.0088,0.4890,0.1630,0.1891,9.7799,0.0544,-0.0305,0.0094,0.4675,0.9209,-0.9883,0.9767,0.0107,-0.0061,0.2142,0
3133640,1.0000,0.0014,-0.0007,0.0002,0.0084,0.0089,0.4886,0.1752,0.1923,9.7725,0.0549,-0.0299,0.0096,0.4661,0.9194,-0.9883,0.9767,0.0106,-0.0061,0.2142,0
3134140,1.0000,0.0014,-0.0008,0.0002,0.0082,0.0089,0.4884,0.1711,0.1917,9.7675,0.0552,-0.0309,0.0096,0.4651,0.9199,-0.9863,0.9767,0.0107,-0.0061,0.2142,0
3134640,1.0000,0.0014,-0.0007,0.0002,0.0080,0.0092,0.4888,0.1676,0.1984,9.7752,0.0560,-0.0291,0.0095,0.4690,0.9180,-0.9897,0.9767,0.0107,-0.0061,0.2142,0
3135140,1.0000,0.0014,-0.0007,0.0002,0.0084,0.0086,0.4894,0.1757,0.1843,9.7873,0.0543,-0.0296,0.0091,0.4680,0.9194,-0.9893,0.9767,0.0106,-0.0061,0.2142,0
3135640,1.0000,0.0014,-0.0008,0.0002,0.0083,0.0087,0.4885,0.1728,0.1870,9.7704,0.0552,-0.0307,0.0090,0.4675,0.9180,-0.9907,0.9767,0.0106,-0.0061,0.2142,0
