DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-26 11:36:59.400,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
716753,1.0000,-0.0002,-0.0004,0.0007,0.0038,-0.0026,0.3162,0.1177,-0.0789,9.4868,-0.0122,-0.0224,0.0449,0.3184,1.1213,-1.2512,0.9910,-0.0037,-0.0084,0.1336,0
717087,1.0000,-0.0002,-0.0004,0.0007,0.0049,-0.0036,0.3163,0.1501,-0.1107,9.4893,-0.0114,-0.0219,0.0442,0.3203,1.1208,-1.2532,0.9910,-0.0037,-0.0084,0.1335,0
717420,1.0000,-0.0002,-0.0004,0.0007,0.0043,-0.0027,0.3171,0.1317,-0.0837,9.5138,-0.0108,-0.0214,0.0446,0.3201,1.1184,-1.2478,0.9910,-0.0037,-0.0084,0.1335,0
717753,1.0000,-0.0002,-0.0004,0.0007,0.0044,-0.0030,0.3163,0.1366,-0.0915,9.4889,-0.0115,-0.0231,0.0445,0.3181,1.1189,-1.2463,0.9910,-0.0037,-0.0084,0.1335,0
718087,1.0000,-0.0002,-0.0003,0.0008,0.0045,-0.0032,0.3168,0.1371,-0.0984,9.5038,-0.0103,-0.0198,0.0453,0.3186,1.1223,-1.2473,0.9910,-0.0037,-0.0084,0.1335,0
718420,1.0000,-0.0002,-0.0004,0.0008,0.0040,-0.0030,0.3159,0.1237,-0.0907,9.4760,-0.0120,-0.0221,0.0456,0.3196,1.1194,-1.2458,0.9910,-0.0037,-0.0084,0.1335,0
718753,1.0000,-0.0002,-0.0004,0.0008,0.0047,-0.0031,0.3171,0.1457,-0.0946,9.5127,-0.0118,-0.0236,0.0451,0.3210,1.1213,-1.2473,0.9910,-0.0037,-0.0084,0.1334,0
719087,1.0000,-0.0002,-0.0003,0.0007,0.0045,-0.0027,0.3164,0.1389,-0.0837,9.4933,-0.0099,-0.0198,0.0450,0.3176,1.1194,-1.2493,0.9910,-0.0037,-0.0084,0.1334,0
719420,1.0000,-0.0002,-0.0004,0.0008,0.0038,-0.0030,0.3162,0.1175,-0.0932,9.4856,-0.0113,-0.0219,0.0451,0.3171,1.1172,-1.2483,0.9910,-0.0037,-0.0084,0.1334,0
719753,1.0000,-0.0002,-0.0004,0.0007,0.0047,-0.0032,0.3170,0.1458,-0.0973,9.5098,-0.0104,-0.0216,0.0440,0.3198,1.1223,-1.2493,0.9910,-0.0036,-0.0084,0.1334,0
