DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-03 10:14:10.822,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
3390863,1.0000,-0.0001,-0.0002,0.0004,-0.0006,-0.0015,0.1584,-nan,-nan,-nan,-inf,-inf,inf,-0.6428,1.1316,-1.6816,0.9600,-0.0053,0.0023,-0.2800,0
3391197,1.0000,-0.0003,-0.0004,0.0008,-0.0010,-0.0034,0.3164,-0.0264,-0.1044,9.4912,-0.0159,-0.0211,0.0457,-0.6467,1.1433,-1.6743,0.9601,-0.0055,0.0023,-0.2797,0
3391530,1.0000,-0.0003,-0.0004,0.0008,-0.0009,-0.0033,0.3170,-0.0231,-0.1017,9.5100,-0.0160,-0.0211,0.0461,-0.6428,1.1340,-1.6821,0.9602,-0.0057,0.0022,-0.2791,0
3391863,1.0000,-0.0002,-0.0003,0.0008,-0.0012,-0.0033,0.3166,-0.0331,-0.1027,9.4967,-0.0148,-0.0209,0.0455,-0.6438,1.1355,-1.6846,0.9604,-0.0059,0.0020,-0.2787,0
3392197,1.0000,-0.0003,-0.0004,0.0008,-0.0010,-0.0033,0.3167,-0.0264,-0.1025,9.5008,-0.0158,-0.0217,0.0458,-0.6438,1.1409,-1.6758,0.9605,-0.0061,0.0019,-0.2782,0
3392530,1.0000,-0.0003,-0.0004,0.0008,-0.0011,-0.0033,0.3166,-0.0293,-0.1019,9.4967,-0.0161,-0.0215,0.0460,-0.6438,1.1326,-1.6841,0.9607,-0.0063,0.0017,-0.2776,0
3392863,1.0000,-0.0003,-0.0004,0.0008,-0.0011,-0.0036,0.3168,-0.0310,-0.1096,9.5031,-0.0160,-0.0212,0.0458,-0.6462,1.1296,-1.6865,0.9608,-0.0066,0.0016,-0.2772,0
3393197,1.0000,-0.0003,-0.0004,0.0008,-0.0012,-0.0030,0.3165,-0.0333,-0.0916,9.4936,-0.0157,-0.0215,0.0451,-0.6506,1.1423,-1.6768,0.9609,-0.0068,0.0014,-0.2767,0
3393530,1.0000,-0.0003,-0.0004,0.0008,-0.0011,-0.0026,0.3165,-0.0283,-0.0792,9.4951,-0.0164,-0.0211,0.0454,-0.6443,1.1355,-1.6807,0.9611,-0.0070,0.0012,-0.2763,0
3393863,1.0000,-0.0003,-0.0004,0.0007,-0.0010,-0.0035,0.3169,-0.0261,-0.1086,9.5077,-0.0164,-0.0211,0.0448,-0.6458,1.1345,-1.6841,0.9612,-0.0073,0.0010,-0.2758,0
3394197,1.0000,-0.0003,-0.0004,0.0008,-0.0010,-0.0031,0.3168,-0.0252,-0.0956,9.5051,-0.0154,-0.0214,0.0457,-0.6467,1.1482,-1.6763,0.9613,-0.0075,0.0009,-0.2753,0
3394530,1.0000,-0.0003,-0.0003,0.0008,-0.0013,-0.0034,0.3173,-0.0365,-0.1058,9.5189,-0.0156,-0.0209,0.0461,-0.6438,1.1384,-1.6821,0.9615,-0.0077,0.0007,-0.2747,0
3394863,1.0000,-0.0003,-0.0003,0.0008,-0.0008,-0.0034,0.3170,-0.0222,-0.1048,9.5097,-0.0153,-0.0209,0.0458,-0.6453,1.1335,-1.6797,0.9617,-0.0079,0.0005,-0.2741,0
3395197,1.0000,-0.0003,-0.0004,0.0008,-0.0013,-0.0031,0.3166,-0.0366,-0.0954,9.4990,-0.0158,-0.0212,0.0459,-0.6418,1.1467,-1.6758,0.9618,-0.0082,0.0003,-0.2736,0
3395530,1.0000,-0.0003,-0.0003,0.0008,-0.0008,-0.0035,0.3164,-0.0220,-0.1070,9.4933,-0.0168,-0.0210,0.0457,-0.6423,1.1350,-1.6826,0.9620,-0.0084,0.0002,-0.2730,0
3395863,1.0000,-0.0003,-0.0004,0.0008,-0.0012,-0.0035,0.3171,-0.0329,-0.1072,9.5123,-0.0151,-0.0220,0.0456,-0.6433,1.1306,-1.6860,0.9621,-0.0087,-0.0000,-0.2725,0
3396197,1.0000,-0.0003,-0.0004,0.0008,-0.0010,-0.0031,0.3168,-0.0253,-0.0955,9.5046,-0.0155,-0.0223,0.0463,-0.6418,1.1404,-1.6768,0.9623,-0.0089,-0.0002,-0.2720,0
3396530,1.0000,-0.0003,-0.0004,0.0007,-0.0007,-0.0031,0.3172,-0.0181,-0.0941,9.5156,-0.0158,-0.0217,0.0449,-0.6418,1.1301,-1.6802,0.9624,-0.0092,-0.0004,-0.2714,0
3396864,1.0000,-0.0003,-0.0004,0.0008,-0.0006,-0.0032,0.3171,-0.0161,-0.0976,9.5120,-0.0161,-0.0210,0.0456,-0.6423,1.1282,-1.6826,0.9626,-0.0094,-0.0006,-0.2709,0
3397197,1.0000,-0.0003,-0.0003,0.0007,-0.0013,-0.0032,0.3169,-0.0343,-0.0998,9.5073,-0.0151,-0.0210,0.0446,-0.6462,1.1394,-1.6772,0.9627,-0.0096,-0.0008,-0.2704,0
3397530,1.0000,-0.0003,-0.0004,0.0008,-0.0010,-0.0030,0.3167,-0.0260,-0.0914,9.5001,-0.0156,-0.0219,0.0462,-0.6472,1.1306,-1.6812,0.9628,-0.0099,-0.0010,-0.2699,0
3397864,1.0000,-0.0003,-0.0004,0.0008,-0.0013,-0.0032,0.3165,-0.0363,-0.0989,9.4939,-0.0163,-0.0217,0.0456,-0.6472,1.1296,-1.6846,0.9630,-0.0101,-0.0012,-0.2694,0
3398197,1.0000,-0.0003,-0.0003,0.0008,-0.0011,-0.0031,0.3164,-0.0285,-0.0944,9.4921,-0.0164,-0.0209,0.0455,-0.6487,1.1404,-1.6763,0.9631,-0.0104,-0.0014,-0.2689,0
3398530,1.0000,-0.0003,-0.0003,0.0008,-0.0010,-0.0032,0.3164,-0.0280,-0.0969,9.4918,-0.0150,-0.0203,0.0458,-0.6482,1.1375,-1.6816,0.9633,-0.0106,-0.0015,-0.2684,0
3398864,1.0000,-0.0003,-0.0004,0.0008,-0.0010,-0.0033,0.3169,-0.0280,-0.1002,9.5074,-0.0153,-0.0222,0.0463,-0.6453,1.1340,-1.6846,0.9634,-0.0108,-0.0017,-0.2679,0
3399197,1.0000,-0.0002,-0.0004,0.0008,-0.0010,-0.0032,0.3167,-0.0255,-0.0987,9.5003,-0.0147,-0.0224,0.0457,-0.6418,1.1365,-1.6748,0.9635,-0.0111,-0.0019,-0.2673,0
3399530,1.0000,-0.0003,-0.0003,0.0008,-0.0009,-0.0032,0.3166,-0.0237,-0.0990,9.4976,-0.0152,-0.0210,0.0454,-0.6467,1.1296,-1.6802,0.9637,-0.0113,-0.0021,-0.2668,0
3399864,1.0000,-0.0003,-0.0004,0.0008,-0.0010,-0.0028,0.3171,-0.0252,-0.0863,9.5136,-0.0156,-0.0215,0.0459,-0.6487,1.1384,-1.6865,0.9638,-0.0115,-0.0023,-0.2663,0
3400197,1.0000,-0.0003,-0.0004,0.0007,-0.0013,-0.0034,0.3170,-0.0358,-0.1054,9.5087,-0.0150,-0.0215,0.0448,-0.6421,1.1399,-1.6724,0.9639,-0.0118,-0.0025,-0.2659,0
3400530,1.0000,-0.0003,-0.0003,0.0008,-0.0012,-0.0033,0.3164,-0.0319,-0.1002,9.4928,-0.0156,-0.0206,0.0456,-0.6477,1.1321,-1.6851,0.9641,-0.0120,-0.0027,-0.2653,0
3400864,1.0000,-0.0003,-0.0004,0.0008,-0.0011,-0.0033,0.3170,-0.0308,-0.1011,9.5104,-0.0162,-0.0210,0.0450,-0.6462,1.1355,-1.6831,0.9642,-0.0122,-0.0028,-0.2649,0
3401197,1.0000,-0.0003,-0.0004,0.0008,-0.0012,-0.0033,0.3171,-0.0323,-0.1007,9.5120,-0.0160,-0.0211,0.0458,-0.6467,1.1365,-1.6777,0.9643,-0.0124,-0.0030,-0.2644,0
3401530,1.0000,-0.0003,-0.0003,0.0008,-0.0010,-0.0034,0.3169,-0.0254,-0.1039,9.5065,-0.0165,-0.0207,0.0452,-0.6472,1.1379,-1.6812,0.9645,-0.0127,-0.0031,-0.2639,0
3401864,1.0000,-0.0003,-0.0004,0.0008,-0.0011,-0.0033,0.3167,-0.0283,-0.1025,9.5008,-0.0161,-0.0214,0.0458,-0.6472,1.1272,-1.6821,0.9646,-0.0129,-0.0033,-0.2634,0
3402197,1.0000,-0.0003,-0.0003,0.0008,-0.0010,-0.0032,0.3173,-0.0261,-0.0993,9.5180,-0.0157,-0.0196,0.0461,-0.6492,1.1448,-1.6738,0.9647,-0.0131,-0.0035,-0.2630,0
3402530,1.0000,-0.0003,-0.0004,0.0008,-0.0010,-0.0029,0.3166,-0.0272,-0.0902,9.4983,-0.0158,-0.0221,0.0455,-0.6477,1.1316,-1.6831,0.9648,-0.0133,-0.0036,-0.2625,0
