DeviceTag: Movella DOT4,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-28 12:34:21.062,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
408436,1.0000,-0.0001,-0.0001,0.0000,0.0049,-0.0029,0.3159,0.1469,-0.0866,9.4756,-0.0053,-0.0044,0.0007,0.3418,0.5732,-1.0745,0.9662,-0.0019,-0.0096,0.2576,-0.4981,-1.0095,29.8597,0
408769,1.0000,-0.0001,-0.0001,-0.0000,0.0053,-0.0034,0.3174,0.1614,-0.1035,9.5232,-0.0057,-0.0057,-0.0006,0.3425,0.5737,-1.0759,0.9662,-0.0022,-0.0095,0.2577,-0.5215,-0.9858,29.8743,0
409102,1.0000,-0.0001,-0.0001,-0.0000,0.0050,-0.0031,0.3159,0.1517,-0.0927,9.4783,-0.0046,-0.0054,-0.0002,0.3389,0.5737,-1.0710,0.9661,-0.0024,-0.0095,0.2578,-0.5479,-0.9845,29.8863,0
409436,1.0000,-0.0001,-0.0001,0.0000,0.0050,-0.0019,0.3156,0.1499,-0.0571,9.4691,-0.0043,-0.0064,0.0003,0.3408,0.5732,-1.0745,0.9661,-0.0025,-0.0096,0.2579,-0.5603,-0.9844,29.8962,0
409769,1.0000,-0.0001,-0.0001,0.0000,0.0061,-0.0025,0.3178,0.1829,-0.0749,9.5336,-0.0067,-0.0050,0.0003,0.3403,0.5728,-1.0706,0.9661,-0.0025,-0.0096,0.2580,-0.5623,-0.9870,29.9096,0
410102,1.0000,-0.0001,-0.0000,-0.0000,0.0051,-0.0030,0.3155,0.1537,-0.0895,9.4635,-0.0050,-0.0022,-0.0002,0.3396,0.5747,-1.0769,0.9661,-0.0025,-0.0096,0.2580,-0.5630,-0.9930,29.9070,0
410436,1.0000,-0.0001,-0.0001,-0.0000,0.0052,-0.0033,0.3165,0.1584,-0.1012,9.4964,-0.0053,-0.0068,-0.0005,0.3403,0.5713,-1.0691,0.9661,-0.0025,-0.0097,0.2579,-0.5679,-1.0026,29.8978,0
410769,1.0000,-0.0001,-0.0001,0.0000,0.0053,-0.0033,0.3177,0.1601,-0.0987,9.5307,-0.0047,-0.0035,0.0002,0.3428,0.5732,-1.0720,0.9661,-0.0026,-0.0098,0.2580,-0.5753,-1.0081,29.9111,0
411102,1.0000,-0.0001,-0.0001,0.0000,0.0048,-0.0026,0.3149,0.1439,-0.0777,9.4479,-0.0052,-0.0052,0.0005,0.3423,0.5742,-1.0730,0.9661,-0.0026,-0.0099,0.2581,-0.5839,-1.0153,29.9247,0
411436,1.0000,-0.0001,-0.0001,0.0000,0.0057,-0.0024,0.3188,0.1709,-0.0713,9.5636,-0.0052,-0.0051,0.0011,0.3406,0.5713,-1.0764,0.9660,-0.0027,-0.0099,0.2582,-0.5910,-1.0218,29.9299,0
