DeviceTag: Movella DOT4,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-28 12:36:12.213,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
1519763,1.0000,-0.0000,-0.0000,-0.0000,0.0024,-0.0015,0.1588,-nan,-nan,-nan,-inf,-inf,-inf,0.2747,0.6187,-1.0698,0.9792,-0.0029,-0.0084,0.2027,-0.5243,-0.8731,23.4004,0
1520097,1.0000,-0.0001,-0.0001,0.0000,0.0045,-0.0031,0.3168,0.1352,-0.0929,9.5026,-0.0051,-0.0047,0.0001,0.2759,0.6147,-1.0669,0.9793,-0.0031,-0.0085,0.2022,-0.5436,-0.8771,23.3311,0
1520430,1.0000,-0.0001,-0.0001,0.0000,0.0044,-0.0029,0.3169,0.1338,-0.0880,9.5067,-0.0046,-0.0042,0.0002,0.2766,0.6167,-1.0737,0.9793,-0.0032,-0.0085,0.2022,-0.5595,-0.8756,23.3309,0
1520763,1.0000,-0.0001,-0.0001,0.0000,0.0045,-0.0036,0.3171,0.1360,-0.1084,9.5126,-0.0053,-0.0038,0.0008,0.2776,0.6135,-1.0679,0.9793,-0.0033,-0.0085,0.2021,-0.5709,-0.8746,23.3195,0
1521097,1.0000,-0.0001,-0.0001,-0.0000,0.0049,-0.0030,0.3167,0.1475,-0.0899,9.4998,-0.0050,-0.0048,-0.0000,0.2761,0.6172,-1.0664,0.9793,-0.0035,-0.0085,0.2020,-0.5854,-0.8768,23.3122,0
1521430,1.0000,-0.0001,-0.0001,-0.0000,0.0047,-0.0030,0.3165,0.1408,-0.0897,9.4961,-0.0057,-0.0053,-0.0005,0.2776,0.6179,-1.0669,0.9794,-0.0035,-0.0086,0.2019,-0.5968,-0.8834,23.2978,0
1521763,1.0000,-0.0001,-0.0001,0.0000,0.0048,-0.0032,0.3165,0.1436,-0.0969,9.4937,-0.0052,-0.0036,0.0002,0.2773,0.6135,-1.0669,0.9794,-0.0036,-0.0087,0.2018,-0.6060,-0.8878,23.2956,0
1522097,1.0000,-0.0001,-0.0001,-0.0000,0.0046,-0.0030,0.3161,0.1386,-0.0908,9.4818,-0.0052,-0.0051,-0.0008,0.2769,0.6145,-1.0659,0.9794,-0.0037,-0.0087,0.2019,-0.6146,-0.8952,23.2991,0
1522430,1.0000,-0.0001,-0.0001,-0.0000,0.0046,-0.0034,0.3169,0.1403,-0.1017,9.5069,-0.0054,-0.0055,-0.0000,0.2786,0.6165,-1.0693,0.9794,-0.0037,-0.0088,0.2019,-0.6231,-0.9032,23.3050,0
1522763,1.0000,-0.0001,-0.0001,0.0000,0.0049,-0.0029,0.3164,0.1492,-0.0887,9.4932,-0.0057,-0.0046,0.0000,0.2764,0.6133,-1.0679,0.9794,-0.0038,-0.0089,0.2019,-0.6326,-0.9097,23.3023,0
1523097,1.0000,-0.0001,-0.0001,-0.0000,0.0042,-0.0030,0.3164,0.1278,-0.0913,9.4914,-0.0046,-0.0049,-0.0001,0.2781,0.6165,-1.0703,0.9794,-0.0038,-0.0090,0.2019,-0.6392,-0.9170,23.3039,0
1523430,1.0000,-0.0001,-0.0001,-0.0000,0.0046,-0.0030,0.3167,0.1399,-0.0895,9.5000,-0.0046,-0.0049,-0.0002,0.2759,0.6147,-1.0654,0.9794,-0.0039,-0.0090,0.2019,-0.6456,-0.9236,23.3050,0
1523763,1.0000,-0.0001,-0.0001,0.0000,0.0048,-0.0032,0.3165,0.1446,-0.0969,9.4954,-0.0045,-0.0046,0.0002,0.2761,0.6187,-1.0732,0.9793,-0.0039,-0.0091,0.2019,-0.6516,-0.9296,23.3079,0
1524097,1.0000,-0.0001,-0.0001,0.0000,0.0047,-0.0031,0.3163,0.1406,-0.0929,9.4903,-0.0045,-0.0051,0.0003,0.2781,0.6135,-1.0693,0.9793,-0.0040,-0.0092,0.2021,-0.6578,-0.9370,23.3209,0
1524430,1.0000,-0.0001,-0.0001,-0.0000,0.0049,-0.0030,0.3165,0.1469,-0.0919,9.4958,-0.0037,-0.0057,-0.0004,0.2766,0.6162,-1.0669,0.9793,-0.0040,-0.0092,0.2022,-0.6622,-0.9454,23.3394,0
1524763,1.0000,-0.0001,-0.0001,-0.0000,0.0049,-0.0030,0.3168,0.1485,-0.0905,9.5054,-0.0047,-0.0042,-0.0002,0.2749,0.6167,-1.0664,0.9793,-0.0040,-0.0093,0.2023,-0.6685,-0.9511,23.3454,0
1525097,1.0000,-0.0001,-0.0001,0.0000,0.0046,-0.0029,0.3169,0.1385,-0.0874,9.5072,-0.0048,-0.0049,0.0001,0.2771,0.6157,-1.0713,0.9793,-0.0041,-0.0094,0.2023,-0.6750,-0.9582,23.3492,0
1525430,1.0000,-0.0001,-0.0001,-0.0000,0.0046,-0.0031,0.3166,0.1400,-0.0927,9.4980,-0.0055,-0.0049,-0.0005,0.2761,0.6162,-1.0693,0.9793,-0.0041,-0.0095,0.2023,-0.6826,-0.9653,23.3529,0
1525763,1.0000,-0.0001,-0.0001,-0.0000,0.0046,-0.0030,0.3174,0.1374,-0.0912,9.5213,-0.0048,-0.0042,-0.0006,0.2776,0.6155,-1.0693,0.9793,-0.0042,-0.0095,0.2024,-0.6890,-0.9710,23.3561,0
1526097,1.0000,-0.0001,-0.0001,-0.0000,0.0047,-0.0029,0.3168,0.1420,-0.0870,9.5025,-0.0065,-0.0048,-0.0003,0.2747,0.6182,-1.0698,0.9792,-0.0042,-0.0096,0.2024,-0.6985,-0.9778,23.3636,0
1526430,1.0000,-0.0001,-0.0001,0.0000,0.0046,-0.0031,0.3172,0.1376,-0.0924,9.5158,-0.0045,-0.0045,0.0009,0.2761,0.6138,-1.0703,0.9792,-0.0043,-0.0097,0.2025,-0.7041,-0.9837,23.3764,0
1526763,1.0000,-0.0001,-0.0001,-0.0000,0.0046,-0.0033,0.3168,0.1390,-0.0984,9.5034,-0.0047,-0.0049,-0.0005,0.2742,0.6162,-1.0684,0.9792,-0.0043,-0.0097,0.2025,-0.7102,-0.9904,23.3769,0
1527097,1.0000,-0.0001,-0.0001,-0.0000,0.0047,-0.0032,0.3172,0.1410,-0.0960,9.5148,-0.0054,-0.0047,-0.0006,0.2766,0.6152,-1.0742,0.9792,-0.0044,-0.0098,0.2026,-0.7176,-0.9968,23.3815,0
1527430,1.0000,-0.0001,-0.0001,-0.0000,0.0049,-0.0032,0.3171,0.1484,-0.0968,9.5138,-0.0055,-0.0040,-0.0003,0.2764,0.6150,-1.0630,0.9792,-0.0044,-0.0098,0.2026,-0.7253,-1.0019,23.3869,0
1527764,1.0000,-0.0001,-0.0001,0.0000,0.0048,-0.0029,0.3170,0.1452,-0.0869,9.5088,-0.0048,-0.0050,0.0004,0.2732,0.6162,-1.0679,0.9792,-0.0045,-0.0099,0.2027,-0.7318,-1.0090,23.4017,0
1528097,1.0000,-0.0001,-0.0001,-0.0000,0.0046,-0.0030,0.3164,0.1389,-0.0908,9.4928,-0.0055,-0.0048,-0.0004,0.2781,0.6174,-1.0669,0.9792,-0.0045,-0.0100,0.2027,-0.7396,-1.0158,23.4014,0
1528430,1.0000,-0.0001,-0.0001,0.0000,0.0048,-0.0031,0.3167,0.1461,-0.0948,9.5023,-0.0048,-0.0054,0.0002,0.2751,0.6152,-1.0684,0.9792,-0.0046,-0.0101,0.2028,-0.7460,-1.0237,23.4068,0
1528764,1.0000,-0.0001,-0.0001,-0.0000,0.0045,-0.0033,0.3165,0.1372,-0.0996,9.4940,-0.0057,-0.0052,-0.0002,0.2751,0.6138,-1.0688,0.9792,-0.0046,-0.0101,0.2028,-0.7540,-1.0312,23.4117,0
