DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-03 09:52:42.199,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
2535769,1.0000,-0.0003,-0.0003,0.0008,-0.0003,-0.0034,0.3177,-0.0072,-0.1045,9.5319,-0.0152,-0.0197,0.0457,-0.7944,0.8472,-2.1941,0.9195,-0.0048,0.0017,-0.3931,-0.5868,-0.0373,-46.3015,0
2536102,1.0000,-0.0003,-0.0003,0.0008,-0.0007,-0.0033,0.3172,-0.0174,-0.1019,9.5145,-0.0153,-0.0210,0.0460,-0.7920,0.8457,-2.1873,0.9196,-0.0052,0.0018,-0.3928,-0.6312,-0.0445,-46.2597,0
2536436,1.0000,-0.0002,-0.0003,0.0008,-0.0003,-0.0030,0.3168,-0.0044,-0.0911,9.5035,-0.0148,-0.0207,0.0466,-0.7949,0.8440,-2.1951,0.9198,-0.0055,0.0018,-0.3924,-0.6622,-0.0598,-46.2087,0
2536769,1.0000,-0.0003,-0.0003,0.0008,-0.0005,-0.0032,0.3170,-0.0113,-0.0973,9.5113,-0.0159,-0.0204,0.0459,-0.7930,0.8403,-2.1931,0.9199,-0.0058,0.0017,-0.3921,-0.6839,-0.0808,-46.1656,0
2537102,1.0000,-0.0003,-0.0003,0.0008,-0.0001,-0.0029,0.3174,0.0002,-0.0908,9.5232,-0.0151,-0.0205,0.0457,-0.7964,0.8430,-2.1902,0.9201,-0.0060,0.0016,-0.3917,-0.7034,-0.1043,-46.1160,0
2537436,1.0000,-0.0003,-0.0003,0.0008,-0.0005,-0.0031,0.3173,-0.0123,-0.0955,9.5200,-0.0157,-0.0200,0.0461,-0.7930,0.8389,-2.1936,0.9203,-0.0062,0.0014,-0.3913,-0.7230,-0.1297,-46.0660,0
2537769,1.0000,-0.0002,-0.0004,0.0008,-0.0004,-0.0031,0.3174,-0.0075,-0.0957,9.5214,-0.0149,-0.0218,0.0468,-0.7949,0.8413,-2.1892,0.9205,-0.0065,0.0013,-0.3908,-0.7415,-0.1578,-46.0086,0
2538102,1.0000,-0.0002,-0.0003,0.0008,-0.0005,-0.0030,0.3170,-0.0125,-0.0924,9.5086,-0.0148,-0.0201,0.0463,-0.7949,0.8457,-2.1897,0.9206,-0.0067,0.0011,-0.3903,-0.7595,-0.1829,-45.9504,0
2538436,1.0000,-0.0002,-0.0003,0.0008,-0.0002,-0.0029,0.3174,-0.0018,-0.0908,9.5223,-0.0147,-0.0206,0.0458,-0.7939,0.8381,-2.1956,0.9208,-0.0070,0.0010,-0.3899,-0.7778,-0.2089,-45.8932,0
2538769,1.0000,-0.0002,-0.0003,0.0008,-0.0005,-0.0027,0.3172,-0.0118,-0.0833,9.5174,-0.0148,-0.0205,0.0463,-0.7939,0.8452,-2.1946,0.9210,-0.0072,0.0008,-0.3894,-0.7964,-0.2354,-45.8359,0
2539102,1.0000,-0.0003,-0.0004,0.0008,-0.0000,-0.0032,0.3171,0.0024,-0.0978,9.5140,-0.0152,-0.0218,0.0454,-0.7959,0.8435,-2.1882,0.9212,-0.0075,0.0006,-0.3889,-0.8153,-0.2644,-45.7756,0
2539436,1.0000,-0.0003,-0.0004,0.0008,-0.0006,-0.0029,0.3169,-0.0135,-0.0884,9.5079,-0.0151,-0.0218,0.0454,-0.7976,0.8367,-2.1897,0.9214,-0.0077,0.0005,-0.3885,-0.8347,-0.2938,-45.7161,0
2539769,1.0000,-0.0002,-0.0003,0.0008,-0.0005,-0.0030,0.3169,-0.0106,-0.0912,9.5083,-0.0148,-0.0204,0.0460,-0.7939,0.8447,-2.1936,0.9216,-0.0079,0.0003,-0.3880,-0.8535,-0.3203,-45.6601,0
2540102,1.0000,-0.0002,-0.0004,0.0008,-0.0006,-0.0029,0.3168,-0.0140,-0.0897,9.5048,-0.0148,-0.0223,0.0477,-0.7964,0.8430,-2.1912,0.9218,-0.0082,0.0001,-0.3875,-0.8724,-0.3500,-45.5924,0
2540436,1.0000,-0.0003,-0.0004,0.0008,-0.0003,-0.0030,0.3170,-0.0067,-0.0935,9.5112,-0.0152,-0.0212,0.0462,-0.7964,0.8357,-2.1926,0.9221,-0.0085,-0.0000,-0.3870,-0.8922,-0.3776,-45.5305,0
2540769,1.0000,-0.0002,-0.0003,0.0008,-0.0003,-0.0034,0.3171,-0.0058,-0.1045,9.5120,-0.0147,-0.0208,0.0460,-0.7939,0.8433,-2.1912,0.9223,-0.0087,-0.0002,-0.3865,-0.9115,-0.4044,-45.4710,0
