DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-11 10:48:51.900,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
8710308,1,0000,-0,0001,-0,0004,0,0008,0,0041,0,0004,0,3166,0,1261,0,0104,9,4975,-0,0085,-0,0210,0,0472,-0,1260,0,7478,-1,3413,0,9956,-0,0005,-0,0063,-0,0937,0
8710641,1,0000,-0,0001,-0,0003,0,0008,0,0028,0,0004,0,3166,0,0874,0,0118,9,4971,-0,0085,-0,0204,0,0461,-0,1294,0,7473,-1,3472,0,9956,-0,0006,-0,0066,-0,0931,0
8710975,1,0000,-0,0001,-0,0004,0,0008,0,0036,-0,0000,0,3169,0,1117,-0,0017,9,5056,-0,0086,-0,0236,0,0461,-0,1279,0,7488,-1,3403,0,9957,-0,0007,-0,0067,-0,0927,0
8711308,1,0000,-0,0001,-0,0003,0,0007,0,0035,-0,0000,0,3165,0,1095,-0,0022,9,4955,-0,0086,-0,0206,0,0447,-0,1274,0,7478,-1,3389,0,9957,-0,0008,-0,0069,-0,0922,0
8711641,1,0000,-0,0002,-0,0004,0,0008,0,0033,0,0006,0,3170,0,1024,0,0164,9,5102,-0,0093,-0,0224,0,0459,-0,1304,0,7454,-1,3413,0,9958,-0,0010,-0,0071,-0,0917,0
8711975,1,0000,-0,0001,-0,0004,0,0008,0,0042,0,0004,0,3170,0,1291,0,0100,9,5114,-0,0088,-0,0220,0,0459,-0,1284,0,7473,-1,3447,0,9958,-0,0011,-0,0074,-0,0913,0
8712308,1,0000,-0,0001,-0,0004,0,0008,0,0030,-0,0002,0,3162,0,0936,-0,0079,9,4859,-0,0081,-0,0213,0,0455,-0,1274,0,7493,-1,3442,0,9958,-0,0012,-0,0076,-0,0908,0
8712641,1,0000,-0,0002,-0,0004,0,0008,0,0037,0,0001,0,3166,0,1157,0,0022,9,4981,-0,0094,-0,0219,0,0456,-0,1270,0,7463,-1,3408,0,9959,-0,0014,-0,0078,-0,0902,0
8712975,1,0000,-0,0001,-0,0004,0,0008,0,0036,0,0001,0,3167,0,1122,0,0022,9,5008,-0,0082,-0,0217,0,0471,-0,1304,0,7458,-1,3408,0,9959,-0,0015,-0,0081,-0,0897,0
8713308,1,0000,-0,0001,-0,0004,0,0007,0,0033,0,0001,0,3161,0,1039,0,0006,9,4816,-0,0081,-0,0223,0,0450,-0,1255,0,7493,-1,3428,0,9960,-0,0016,-0,0083,-0,0891,0
8713641,1,0000,-0,0001,-0,0004,0,0008,0,0040,0,0000,0,3169,0,1244,-0,0007,9,5080,-0,0083,-0,0221,0,0462,-0,1265,0,7478,-1,3452,0,9960,-0,0018,-0,0086,-0,0885,0
8713975,1,0000,-0,0001,-0,0003,0,0008,0,0029,0,0003,0,3164,0,0899,0,0065,9,4914,-0,0089,-0,0198,0,0461,-0,1279,0,7444,-1,3486,0,9961,-0,0019,-0,0088,-0,0879,0
8714308,1,0000,-0,0001,-0,0004,0,0008,0,0038,0,0000,0,3161,0,1165,-0,0005,9,4838,-0,0084,-0,0218,0,0462,-0,1289,0,7468,-1,3364,0,9961,-0,0020,-0,0090,-0,0873,0
8714641,1,0000,-0,0001,-0,0004,0,0008,0,0036,0,0003,0,3164,0,1122,0,0078,9,4926,-0,0089,-0,0210,0,0466,-0,1299,0,7478,-1,3447,0,9962,-0,0022,-0,0093,-0,0868,0
8714975,1,0000,-0,0001,-0,0004,0,0008,0,0033,0,0001,0,3163,0,1030,0,0030,9,4904,-0,0083,-0,0224,0,0456,-0,1255,0,7483,-1,3384,0,9962,-0,0023,-0,0095,-0,0862,0
8715308,1,0000,-0,0001,-0,0004,0,0008,0,0038,-0,0002,0,3171,0,1187,-0,0079,9,5135,-0,0082,-0,0217,0,0460,-0,1274,0,7473,-1,3398,0,9963,-0,0024,-0,0098,-0,0856,0
8715641,1,0000,-0,0001,-0,0004,0,0008,0,0032,0,0004,0,3174,0,0989,0,0110,9,5207,-0,0089,-0,0225,0,0464,-0,1284,0,7468,-1,3418,0,9963,-0,0026,-0,0100,-0,0850,0
8715975,1,0000,-0,0001,-0,0003,0,0008,0,0036,-0,0000,0,3169,0,1122,-0,0017,9,5063,-0,0086,-0,0210,0,0460,-0,1274,0,7488,-1,3472,0,9964,-0,0027,-0,0103,-0,0845,0
8716308,1,0000,-0,0001,-0,0004,0,0008,0,0035,0,0002,0,3167,0,1093,0,0045,9,5023,-0,0081,-0,0229,0,0456,-0,1250,0,7483,-1,3457,0,9964,-0,0028,-0,0105,-0,0839,0
8716641,1,0000,-0,0001,-0,0004,0,0008,0,0036,-0,0002,0,3165,0,1112,-0,0063,9,4954,-0,0086,-0,0232,0,0454,-0,1265,0,7478,-1,3447,0,9965,-0,0030,-0,0108,-0,0832,0
8716975,1,0000,-0,0001,-0,0004,0,0008,0,0037,0,0001,0,3171,0,1140,0,0019,9,5133,-0,0079,-0,0223,0,0472,-0,1294,0,7463,-1,3408,0,9965,-0,0031,-0,0110,-0,0827,0
8717308,1,0000,-0,0001,-0,0004,0,0008,0,0034,-0,0001,0,3161,0,1060,-0,0033,9,4837,-0,0086,-0,0234,0,0466,-0,1265,0,7493,-1,3408,0,9965,-0,0032,-0,0113,-0,0822,0
8717641,1,0000,-0,0001,-0,0004,0,0008,0,0042,0,0001,0,3170,0,1304,0,0008,9,5095,-0,0086,-0,0218,0,0463,-0,1260,0,7439,-1,3423,0,9966,-0,0033,-0,0116,-0,0817,0
8717975,1,0000,-0,0000,-0,0004,0,0008,0,0035,-0,0014,0,3144,0,1086,-0,0418,9,4327,-0,0028,-0,0211,0,0459,-0,1304,0,7498,-1,3398,0,9966,-0,0034,-0,0118,-0,0812,0
8718308,1,0000,0,0044,-0,0005,0,0080,0,0095,0,0070,0,3192,0,2925,0,2506,9,5744,0,2627,-0,0278,0,4820,-0,1235,0,7380,-1,3398,0,9972,0,0009,-0,0125,-0,0733,0
8718641,1,0000,-0,0002,-0,0004,0,0035,-0,0026,-0,0017,0,3173,-0,0738,-0,0518,9,5198,-0,0108,-0,0217,0,2106,-0,1235,0,7361,-1,3418,0,9975,0,0007,-0,0127,-0,0701,0
8718975,1,0000,-0,0004,-0,0002,0,0078,0,0029,0,0227,0,3166,0,0930,0,6776,9,4996,-0,0219,-0,0134,0,4681,-0,1216,0,7322,-1,3423,0,9979,0,0003,-0,0128,-0,0627,0
8719308,1,0000,-0,0004,-0,0001,0,0061,0,0041,-0,0167,0,3165,0,1203,-0,5053,9,4944,-0,0218,-0,0035,0,3635,-0,1187,0,7319,-1,3418,0,9983,-0,0001,-0,0128,-0,0572,0
8719641,1,0000,0,0002,-0,0005,0,0094,0,0113,0,0097,0,3169,0,3480,0,2896,9,5062,0,0091,-0,0314,0,5655,-0,1162,0,7295,-1,3472,0,9988,0,0000,-0,0132,-0,0481,0
8719975,0,9999,-0,0003,-0,0001,0,0111,-0,0017,-0,0020,0,3164,-0,0501,-0,0629,9,4917,-0,0205,-0,0052,0,6669,-0,1074,0,7231,-1,3481,0,9992,-0,0004,-0,0132,-0,0374,0
8720308,0,9999,-0,0005,0,0000,0,0152,0,0097,0,0068,0,3175,0,2947,0,1948,9,5259,-0,0280,0,0023,0,9091,-0,1045,0,7202,-1,3418,0,9997,-0,0010,-0,0130,-0,0226,0
8720641,0,9998,-0,0054,-0,0018,0,0211,0,0091,0,0021,0,3103,0,2921,0,0082,9,3086,-0,3221,-0,1080,1,2640,-0,0981,0,7180,-1,3428,0,9999,-0,0066,-0,0146,-0,0018,0
8720975,0,9998,0,0011,0,0001,0,0180,-0,0047,-0,0001,0,3243,-0,1409,0,0091,9,7287,0,0658,0,0067,1,0818,-0,0913,0,7092,-1,3442,0,9998,-0,0057,-0,0142,0,0162,0
8721308,0,9999,-0,0005,-0,0001,0,0121,0,0010,-0,0040,0,3149,0,0297,-0,1237,9,4476,-0,0304,-0,0064,0,7277,-0,0842,0,7019,-1,3428,0,9995,-0,0063,-0,0142,0,0282,0
8721641,1,0000,-0,0001,-0,0004,0,0035,0,0004,-0,0026,0,3167,0,0162,-0,0794,9,5010,-0,0088,-0,0243,0,2130,-0,0867,0,7004,-1,3428,0,9994,-0,0064,-0,0144,0,0317,0
8721975,1,0000,-0,0002,-0,0005,0,0010,0,0057,0,0013,0,3180,0,1761,0,0352,9,5404,-0,0137,-0,0273,0,0582,-0,0852,0,7009,-1,3379,0,9993,-0,0065,-0,0148,0,0326,0
8722308,0,9998,-0,0017,-0,0005,0,0200,0,0390,-0,0310,0,3010,1,1560,-0,9671,9,0279,-0,1010,-0,0289,1,2030,-0,0754,0,6968,-1,3340,0,9985,-0,0084,-0,0151,0,0526,0
8722642,0,9997,0,0017,-0,0000,0,0250,-0,0181,0,0332,0,3294,-0,5166,1,0264,9,8790,0,0993,-0,0003,1,5020,-0,0603,0,6755,-1,3394,0,9969,-0,0071,-0,0147,0,0775,0
8722975,1,0000,0,0020,-0,0015,0,0050,-0,0103,-0,0063,0,3180,-0,2966,-0,1693,9,5396,0,1207,-0,0915,0,2986,-0,0652,0,6704,-1,3374,0,9965,-0,0050,-0,0159,0,0825,0
8723308,1,0000,-0,0001,-0,0004,-0,0033,0,0048,0,0007,0,3168,0,1485,0,0206,9,5047,-0,0071,-0,0231,-0,1962,-0,0637,0,6738,-1,3394,0,9967,-0,0049,-0,0162,0,0791,0
8723642,1,0000,-0,0010,0,0001,-0,0007,0,0005,0,0005,0,3172,0,0136,0,0057,9,5153,-0,0583,0,0065,-0,0433,-0,0632,0,6758,-1,3394,0,9968,-0,0058,-0,0160,0,0783,0
8723975,1,0000,-0,0024,0,0041,0,0077,0,0205,-0,0033,0,3141,0,5763,-0,1252,9,4243,-0,1414,0,2464,0,4630,-0,0559,0,6804,-1,3335,0,9962,-0,0085,-0,0119,0,0859,0
