DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-26 11:34:51.072,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Status
516691,1.0000,-0.0002,-0.0004,0.0008,0.0050,-0.0037,0.3165,0.1544,-0.1132,9.4958,-0.0139,-0.0220,0.0487,0.3142,1.1162,-1.2522,0.9903,-0.0073,-0.0132,0.1383,0
517025,1.0000,-0.0002,-0.0003,0.0008,0.0054,-0.0038,0.3167,0.1656,-0.1175,9.5020,-0.0139,-0.0206,0.0495,0.3169,1.1201,-1.2537,0.9903,-0.0073,-0.0132,0.1380,0
517358,1.0000,-0.0002,-0.0003,0.0008,0.0053,-0.0034,0.3169,0.1607,-0.1035,9.5084,-0.0142,-0.0206,0.0497,0.3137,1.1182,-1.2512,0.9904,-0.0073,-0.0131,0.1376,0
517691,1.0000,-0.0002,-0.0004,0.0008,0.0055,-0.0035,0.3172,0.1673,-0.1073,9.5159,-0.0135,-0.0214,0.0492,0.3154,1.1182,-1.2537,0.9904,-0.0073,-0.0131,0.1373,0
518025,1.0000,-0.0002,-0.0004,0.0008,0.0052,-0.0035,0.3174,0.1597,-0.1071,9.5216,-0.0130,-0.0227,0.0485,0.3167,1.1177,-1.2493,0.9905,-0.0073,-0.0131,0.1370,0
518358,1.0000,-0.0002,-0.0004,0.0008,0.0052,-0.0041,0.3160,0.1588,-0.1237,9.4805,-0.0127,-0.0223,0.0492,0.3135,1.1187,-1.2532,0.9905,-0.0072,-0.0130,0.1367,0
518691,1.0000,-0.0002,-0.0004,0.0008,0.0050,-0.0036,0.3170,0.1540,-0.1097,9.5090,-0.0132,-0.0229,0.0484,0.3130,1.1187,-1.2522,0.9905,-0.0072,-0.0130,0.1364,0
519025,1.0000,-0.0002,-0.0004,0.0008,0.0053,-0.0036,0.3160,0.1626,-0.1106,9.4801,-0.0138,-0.0229,0.0493,0.3184,1.1177,-1.2561,0.9906,-0.0072,-0.0130,0.1360,0
519358,1.0000,-0.0002,-0.0004,0.0008,0.0052,-0.0033,0.3169,0.1605,-0.1020,9.5079,-0.0130,-0.0219,0.0490,0.3169,1.1206,-1.2512,0.9906,-0.0072,-0.0130,0.1358,0
519691,1.0000,-0.0002,-0.0004,0.0008,0.0050,-0.0040,0.3167,0.1547,-0.1212,9.5009,-0.0125,-0.0218,0.0482,0.3130,1.1201,-1.2585,0.9907,-0.0072,-0.0129,0.1355,0
