DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-29 13:30:11.881,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
360384,1.0000,-0.0001,-0.0002,0.0004,0.0066,-0.0011,0.1581,-nan,-nan,-nan,-inf,-inf,inf,-0.3188,1.2271,-1.0085,0.9910,-0.0059,-0.0206,-0.1321,-0.3630,-2.4346,-15.1811,0
360718,1.0000,-0.0002,-0.0004,0.0007,0.0132,-0.0015,0.3165,0.3982,-0.0479,9.4955,-0.0109,-0.0216,0.0433,-0.3164,1.2261,-1.0100,0.9911,-0.0062,-0.0209,-0.1317,-0.3840,-2.4694,-15.1289,0
361051,1.0000,-0.0002,-0.0004,0.0007,0.0133,-0.0017,0.3158,0.4026,-0.0530,9.4751,-0.0119,-0.0214,0.0424,-0.3184,1.2271,-1.0173,0.9911,-0.0063,-0.0211,-0.1310,-0.3938,-2.4955,-15.0459,0
361384,1.0000,-0.0002,-0.0004,0.0007,0.0136,-0.0017,0.3159,0.4109,-0.0546,9.4766,-0.0119,-0.0233,0.0427,-0.3159,1.2266,-1.0105,0.9912,-0.0064,-0.0214,-0.1305,-0.4083,-2.5316,-14.9898,0
361718,1.0000,-0.0002,-0.0004,0.0007,0.0134,-0.0019,0.3164,0.4052,-0.0598,9.4928,-0.0123,-0.0215,0.0439,-0.3184,1.2295,-1.0120,0.9913,-0.0066,-0.0217,-0.1299,-0.4258,-2.5660,-14.9234,0
362051,1.0000,-0.0002,-0.0004,0.0007,0.0133,-0.0016,0.3164,0.4029,-0.0500,9.4930,-0.0123,-0.0214,0.0428,-0.3154,1.2271,-1.0120,0.9913,-0.0068,-0.0220,-0.1294,-0.4453,-2.5978,-14.8608,0
362384,1.0000,-0.0002,-0.0004,0.0007,0.0134,-0.0018,0.3165,0.4068,-0.0576,9.4955,-0.0118,-0.0212,0.0423,-0.3140,1.2241,-1.0144,0.9914,-0.0070,-0.0222,-0.1288,-0.4635,-2.6276,-14.7937,0
362718,1.0000,-0.0002,-0.0004,0.0007,0.0131,-0.0017,0.3164,0.3958,-0.0521,9.4921,-0.0123,-0.0221,0.0419,-0.3159,1.2275,-1.0115,0.9915,-0.0071,-0.0225,-0.1283,-0.4825,-2.6590,-14.7311,0
363051,1.0000,-0.0002,-0.0004,0.0007,0.0134,-0.0019,0.3159,0.4069,-0.0589,9.4766,-0.0121,-0.0230,0.0429,-0.3154,1.2261,-1.0115,0.9915,-0.0073,-0.0227,-0.1278,-0.5012,-2.6906,-14.6720,0
363384,1.0000,-0.0002,-0.0004,0.0007,0.0132,-0.0019,0.3159,0.3996,-0.0597,9.4769,-0.0113,-0.0212,0.0430,-0.3145,1.2275,-1.0095,0.9916,-0.0075,-0.0230,-0.1272,-0.5190,-2.7191,-14.6082,0
363718,1.0000,-0.0002,-0.0004,0.0007,0.0135,-0.0015,0.3161,0.4075,-0.0474,9.4826,-0.0113,-0.0214,0.0422,-0.3179,1.2251,-1.0110,0.9916,-0.0077,-0.0232,-0.1267,-0.5369,-2.7477,-14.5459,0
364051,1.0000,-0.0002,-0.0004,0.0007,0.0137,-0.0017,0.3160,0.4148,-0.0534,9.4804,-0.0113,-0.0228,0.0426,-0.3164,1.2246,-1.0144,0.9917,-0.0079,-0.0234,-0.1262,-0.5543,-2.7792,-14.4891,0
364384,1.0000,-0.0002,-0.0004,0.0007,0.0131,-0.0020,0.3169,0.3958,-0.0623,9.5055,-0.0119,-0.0211,0.0420,-0.3159,1.2217,-1.0134,0.9918,-0.0080,-0.0237,-0.1257,-0.5730,-2.8076,-14.4324,0
364718,1.0000,-0.0002,-0.0004,0.0007,0.0136,-0.0015,0.3161,0.4105,-0.0460,9.4828,-0.0113,-0.0223,0.0426,-0.3203,1.2246,-1.0115,0.9918,-0.0082,-0.0239,-0.1252,-0.5909,-2.8380,-14.3755,0
365051,1.0000,-0.0002,-0.0004,0.0007,0.0134,-0.0018,0.3166,0.4057,-0.0550,9.4977,-0.0112,-0.0226,0.0442,-0.3188,1.2261,-1.0144,0.9919,-0.0084,-0.0242,-0.1247,-0.6085,-2.8690,-14.3212,0
365384,1.0000,-0.0002,-0.0004,0.0007,0.0132,-0.0018,0.3166,0.4001,-0.0562,9.4966,-0.0119,-0.0232,0.0430,-0.3174,1.2256,-1.0125,0.9919,-0.0086,-0.0244,-0.1243,-0.6275,-2.9012,-14.2656,0
365718,1.0000,-0.0002,-0.0004,0.0007,0.0133,-0.0016,0.3163,0.4024,-0.0513,9.4900,-0.0121,-0.0225,0.0425,-0.3169,1.2261,-1.0120,0.9920,-0.0088,-0.0247,-0.1238,-0.6471,-2.9317,-14.2088,0
366051,1.0000,-0.0002,-0.0004,0.0007,0.0135,-0.0017,0.3162,0.4070,-0.0528,9.4870,-0.0116,-0.0212,0.0437,-0.3164,1.2266,-1.0110,0.9920,-0.0089,-0.0249,-0.1233,-0.6656,-2.9596,-14.1495,0
366385,1.0000,-0.0002,-0.0004,0.0007,0.0137,-0.0015,0.3167,0.4157,-0.0467,9.4995,-0.0118,-0.0227,0.0421,-0.3174,1.2266,-1.0183,0.9921,-0.0091,-0.0252,-0.1228,-0.6843,-2.9904,-14.0920,0
