DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 20,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-29 13:38:59.800,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
637094,1.0000,-0.0003,-0.0005,0.0011,0.0168,-0.0112,0.4737,0.3402,-0.2269,9.4730,-0.0130,-0.0209,0.0452,-0.0457,1.1379,-1.0669,0.9995,-0.0127,-0.0188,-0.0234,-1.4069,-2.1904,-2.6572,0
637594,1.0000,-0.0003,-0.0006,0.0011,0.0170,-0.0110,0.4749,0.3445,-0.2230,9.4981,-0.0122,-0.0220,0.0456,-0.0437,1.1331,-1.0703,0.9995,-0.0130,-0.0191,-0.0227,-1.4359,-2.2184,-2.5735,0
638094,1.0000,-0.0003,-0.0006,0.0012,0.0168,-0.0112,0.4747,0.3405,-0.2280,9.4943,-0.0125,-0.0236,0.0464,-0.0437,1.1340,-1.0688,0.9995,-0.0132,-0.0194,-0.0218,-1.4646,-2.2561,-2.4703,0
638594,1.0000,-0.0003,-0.0005,0.0011,0.0171,-0.0112,0.4750,0.3472,-0.2280,9.4993,-0.0126,-0.0218,0.0453,-0.0427,1.1340,-1.0725,0.9995,-0.0134,-0.0197,-0.0209,-1.4941,-2.2925,-2.3650,0
639094,1.0000,-0.0003,-0.0005,0.0011,0.0175,-0.0111,0.4751,0.3544,-0.2244,9.5022,-0.0124,-0.0220,0.0459,-0.0422,1.1355,-1.0698,0.9995,-0.0137,-0.0201,-0.0200,-1.5229,-2.3320,-2.2629,0
639594,1.0000,-0.0003,-0.0005,0.0011,0.0175,-0.0112,0.4751,0.3542,-0.2265,9.5014,-0.0129,-0.0215,0.0459,-0.0466,1.1360,-1.0679,0.9995,-0.0139,-0.0204,-0.0192,-1.5534,-2.3725,-2.1639,0
640094,1.0000,-0.0003,-0.0005,0.0011,0.0172,-0.0105,0.4747,0.3488,-0.2133,9.4941,-0.0117,-0.0219,0.0455,-0.0442,1.1365,-1.0703,0.9995,-0.0142,-0.0208,-0.0183,-1.5800,-2.4151,-2.0658,0
640594,1.0000,-0.0003,-0.0005,0.0011,0.0172,-0.0112,0.4744,0.3482,-0.2281,9.4869,-0.0123,-0.0214,0.0453,-0.0442,1.1355,-1.0693,0.9995,-0.0144,-0.0212,-0.0175,-1.6077,-2.4565,-1.9659,0
641094,1.0000,-0.0003,-0.0006,0.0011,0.0167,-0.0110,0.4741,0.3388,-0.2223,9.4815,-0.0123,-0.0223,0.0455,-0.0481,1.1384,-1.0688,0.9995,-0.0146,-0.0216,-0.0167,-1.6361,-2.4998,-1.8777,0
641594,1.0000,-0.0003,-0.0005,0.0011,0.0173,-0.0114,0.4743,0.3502,-0.2306,9.4849,-0.0126,-0.0219,0.0455,-0.0471,1.1360,-1.0728,0.9995,-0.0149,-0.0219,-0.0160,-1.6658,-2.5413,-1.8027,0
