DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-06-03 09:38:33.550,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
3107481,1.0000,-0.0001,-0.0002,0.0004,-0.0001,-0.0013,0.1584,-nan,-nan,-nan,-inf,-inf,inf,-0.6685,0.9885,-2.0146,0.9473,-0.0046,0.0011,-0.3202,-0.5349,-0.0538,-37.3487,0
3107814,1.0000,-0.0002,-0.0003,0.0007,0.0002,-0.0027,0.3163,0.0097,-0.0828,9.4884,-0.0130,-0.0209,0.0440,-0.6709,0.9817,-2.0190,0.9477,-0.0046,0.0008,-0.3193,-0.5344,-0.0804,-37.2353,0
3108147,1.0000,-0.0002,-0.0004,0.0007,0.0001,-0.0026,0.3168,0.0063,-0.0797,9.5044,-0.0137,-0.0213,0.0440,-0.6670,0.9822,-2.0220,0.9479,-0.0048,0.0006,-0.3187,-0.5445,-0.1152,-37.1645,0
3108481,1.0000,-0.0002,-0.0003,0.0007,0.0001,-0.0026,0.3173,0.0051,-0.0794,9.5177,-0.0135,-0.0209,0.0444,-0.6694,0.9866,-2.0210,0.9481,-0.0050,0.0004,-0.3180,-0.5597,-0.1446,-37.0875,0
3108814,1.0000,-0.0002,-0.0004,0.0007,0.0000,-0.0027,0.3170,0.0044,-0.0830,9.5085,-0.0122,-0.0216,0.0443,-0.6689,0.9832,-2.0244,0.9483,-0.0052,0.0002,-0.3174,-0.5738,-0.1724,-37.0099,0
3109147,1.0000,-0.0002,-0.0004,0.0007,-0.0001,-0.0027,0.3165,0.0006,-0.0844,9.4944,-0.0121,-0.0220,0.0442,-0.6665,0.9822,-2.0215,0.9485,-0.0054,-0.0000,-0.3168,-0.5889,-0.2015,-36.9379,0
3109481,1.0000,-0.0002,-0.0004,0.0007,0.0004,-0.0021,0.3166,0.0159,-0.0656,9.4989,-0.0132,-0.0213,0.0434,-0.6709,0.9875,-2.0234,0.9487,-0.0057,-0.0002,-0.3162,-0.6064,-0.2289,-36.8662,0
3109814,1.0000,-0.0002,-0.0003,0.0007,-0.0000,-0.0029,0.3167,0.0030,-0.0879,9.5012,-0.0135,-0.0209,0.0444,-0.6665,0.9836,-2.0229,0.9489,-0.0059,-0.0004,-0.3156,-0.6234,-0.2570,-36.7904,0
3110147,1.0000,-0.0002,-0.0003,0.0007,0.0001,-0.0021,0.3165,0.0071,-0.0652,9.4945,-0.0136,-0.0209,0.0444,-0.6694,0.9822,-2.0254,0.9491,-0.0061,-0.0006,-0.3150,-0.6418,-0.2847,-36.7199,0
3110481,1.0000,-0.0002,-0.0004,0.0007,0.0001,-0.0030,0.3169,0.0054,-0.0913,9.5067,-0.0128,-0.0225,0.0441,-0.6719,0.9880,-2.0190,0.9493,-0.0063,-0.0008,-0.3144,-0.6582,-0.3151,-36.6519,0
3110814,1.0000,-0.0002,-0.0004,0.0007,0.0003,-0.0026,0.3167,0.0139,-0.0812,9.5017,-0.0129,-0.0223,0.0441,-0.6680,0.9827,-2.0200,0.9494,-0.0065,-0.0010,-0.3139,-0.6758,-0.3453,-36.5818,0
3111147,1.0000,-0.0002,-0.0004,0.0007,0.0001,-0.0024,0.3172,0.0075,-0.0741,9.5160,-0.0130,-0.0227,0.0437,-0.6660,0.9817,-2.0234,0.9496,-0.0068,-0.0012,-0.3133,-0.6937,-0.3770,-36.5175,0
3111481,1.0000,-0.0002,-0.0004,0.0007,0.0001,-0.0026,0.3172,0.0077,-0.0786,9.5170,-0.0134,-0.0223,0.0440,-0.6680,0.9880,-2.0215,0.9498,-0.0070,-0.0014,-0.3127,-0.7122,-0.4076,-36.4477,0
3111814,1.0000,-0.0002,-0.0003,0.0007,-0.0000,-0.0027,0.3167,0.0027,-0.0825,9.5015,-0.0127,-0.0200,0.0436,-0.6685,0.9846,-2.0239,0.9500,-0.0072,-0.0016,-0.3121,-0.7295,-0.4336,-36.3757,0
3112147,1.0000,-0.0002,-0.0004,0.0007,0.0003,-0.0028,0.3172,0.0137,-0.0850,9.5170,-0.0136,-0.0229,0.0434,-0.6704,0.9780,-2.0264,0.9502,-0.0075,-0.0018,-0.3116,-0.7487,-0.4650,-36.3069,0
3112481,1.0000,-0.0002,-0.0004,0.0007,-0.0001,-0.0025,0.3161,-0.0001,-0.0783,9.4825,-0.0120,-0.0219,0.0437,-0.6685,0.9851,-2.0171,0.9504,-0.0077,-0.0020,-0.3110,-0.7651,-0.4944,-36.2409,0
3112814,1.0000,-0.0002,-0.0004,0.0007,0.0004,-0.0027,0.3168,0.0161,-0.0844,9.5052,-0.0125,-0.0219,0.0440,-0.6709,0.9827,-2.0200,0.9505,-0.0079,-0.0022,-0.3105,-0.7824,-0.5237,-36.1724,0
3113147,1.0000,-0.0002,-0.0004,0.0007,-0.0001,-0.0030,0.3169,0.0018,-0.0908,9.5077,-0.0139,-0.0219,0.0440,-0.6680,0.9802,-2.0225,0.9507,-0.0082,-0.0024,-0.3099,-0.8025,-0.5531,-36.1074,0
